,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive, all serogroups current week","Meningococcal diseases, invasive, all serogroups previous 52 weeks median ","Meningococcal diseases, invasive, all serogroups previous 52 weeks maximum ","Meningococcal diseases, invasive, all serogroups cummulative for 2006","Meningococcal diseases, invasive, all serogroups cummulative for 2005","Meningococcal diseases, invasive, serogroup unknown current week","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks median ","Meningococcal diseases, invasive, serogroup unknown previous 52 weeks maximum ","Meningococcal diseases, invasive, serogroup unknown cummulative for 2006","Meningococcal diseases, invasive, serogroup unknown cummulative for 2005",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2006,Pertussis cummulative for 2005
66,2006,46,La.,0,0,2,6,29,0,0,1,3,6,0,0,3,13,49
67,2006,46,Okla.,0,0,4,11,14,0,0,0,0,2,0,0,124,19,1
68,2006,46,Tex.,0,0,16,29,42,0,0,4,14,13,1,13,215,549,"1,815"
69,2006,46,MOUNTAIN,0,1,5,62,82,0,0,4,30,23,36,56,230,"2,333","3,655"
70,2006,46,Ariz.,0,0,3,17,31,0,0,3,17,10,2,8,177,443,880
71,2006,46,Colo.,0,0,2,19,17,0,0,1,2,0,10,14,40,683,"1,214"
72,2006,46,Idaho,0,0,1,3,6,0,0,1,2,5,0,2,8,81,195
73,2006,46,Mont.,0,0,1,4,0,0,0,1,2,0,0,2,9,103,571
74,2006,46,Nev.,0,0,1,4,12,0,0,0,0,2,0,0,9,55,48
75,2006,46,N. Mex.,0,0,1,6,5,0,0,1,3,4,0,2,6,101,171
76,2006,46,Utah,0,0,1,5,11,0,0,0,0,2,24,14,39,795,527
77,2006,46,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,72,49
78,2006,46,PACIFIC,1,5,29,267,217,1,5,25,229,211,0,32,"1,334","1,694","3,440"
79,2006,46,Alaska,0,0,1,2,3,0,0,1,2,3,0,1,15,63,130
80,2006,46,Calif.,1,3,14,166,137,1,3,14,166,137,0,22,"1,136","1,192","1,720"
81,2006,46,Hawaii,0,0,1,7,11,0,0,1,7,6,0,1,4,70,157
82,2006,46,Oreg.,0,1,7,62,47,0,1,4,43,47,0,2,8,95,615
83,2006,46,Wash.,0,0,25,30,19,0,0,11,11,18,0,5,195,274,818
84,2006,46,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,46,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,46,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,46,P.R.,N,0,0,N,7,N,0,0,N,7,0,0,1,2,6
88,2006,46,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,47,UNITED STATES,10,19,85,907,"1,091",7,12,58,601,677,67,257,"2,877","11,583","20,864"
23,2006,47,NEW ENGLAND,1,1,3,42,64,1,0,2,29,22,1,25,83,"1,040","1,349"
24,2006,47,Conn.,0,0,2,10,12,0,0,2,3,1,0,1,5,45,67
25,2006,47,Maine,0,0,1,6,2,0,0,1,4,2,0,1,11,84,50
26,2006,47,Mass.,0,0,2,15,30,0,0,2,15,5,0,16,43,594,"1,016"
27,2006,47,N.H.,0,0,2,6,12,0,0,2,6,12,0,2,36,163,97
28,2006,47,R.I.,0,0,1,2,3,0,0,0,0,0,1,0,17,50,36
29,2006,47,Vt.,1,0,1,3,5,1,0,0,1,2,0,2,14,104,83
30,2006,47,MID. ATLANTIC,0,2,13,100,140,0,2,11,96,108,14,36,137,"1,663","1,206"
31,2006,47,N.J.,N,0,1,N,31,N,0,1,N,31,0,4,13,185,174
32,2006,47,N.Y. (Upstate),N,0,7,N,37,N,0,5,N,13,12,15,123,785,470
33,2006,47,N.Y. City,0,1,4,58,24,0,1,4,58,24,0,1,8,64,98
34,2006,47,Pa.,0,1,5,42,48,0,1,5,38,40,2,13,26,629,464
35,2006,47,E.N. CENTRAL,3,2,11,108,150,1,1,6,75,118,22,39,133,"1,725","3,547"
36,2006,47,Ill.,0,0,4,18,33,0,0,4,18,33,0,6,23,231,853
37,2006,47,Ind.,1,0,5,22,18,0,0,1,8,8,8,4,75,221,298
38,2006,47,Mich.,0,0,3,20,34,0,0,1,9,18,7,9,39,557,291
39,2006,47,Ohio,2,1,4,43,42,1,1,3,35,36,7,12,29,548,"1,062"
40,2006,47,Wis.,0,0,2,5,23,0,0,2,5,23,0,4,19,168,"1,043"
41,2006,47,W.N. CENTRAL,0,1,4,56,77,0,0,3,18,33,3,24,552,"1,101","3,585"
42,2006,47,Iowa,0,0,2,18,15,0,0,1,5,1,0,6,38,250,"1,016"
43,2006,47,Kans.,0,0,1,2,9,0,0,1,2,9,1,6,25,282,455
44,2006,47,Minn.,0,0,2,13,15,0,0,1,4,6,0,0,485,161,"1,025"
45,2006,47,Mo.,0,0,2,14,28,0,0,1,2,13,1,6,42,274,500
46,2006,47,Nebr.,0,0,2,6,5,0,0,1,4,3,1,2,9,88,274
47,2006,47,N. Dak.,0,0,1,1,1,0,0,1,1,1,0,0,25,26,139
48,2006,47,S. Dak.,0,0,1,2,4,0,0,0,0,0,0,0,4,20,176
49,2006,47,S. ATLANTIC,2,4,14,172,205,1,1,7,72,92,3,18,46,909,"1,306"
50,2006,47,Del.,0,0,1,4,4,0,0,1,4,4,0,0,1,3,15
51,2006,47,D.C.,1,0,1,2,5,1,0,1,2,4,0,0,3,6,8
52,2006,47,Fla.,0,1,6,65,75,0,0,5,24,31,2,4,9,194,187
53,2006,47,Ga.,0,0,3,14,15,0,0,3,14,15,0,0,3,22,46
54,2006,47,Md.,0,0,2,12,22,0,0,1,2,5,1,3,9,119,188
55,2006,47,N.C.,0,0,11,30,32,0,0,3,10,9,0,0,22,177,118
56,2006,47,S.C.,0,0,2,20,13,0,0,2,9,8,0,3,11,162,383
57,2006,47,Va.,0,0,4,16,33,0,0,1,7,14,0,1,27,183,316
58,2006,47,W. Va.,1,0,2,9,6,0,0,0,0,2,0,0,9,43,45
59,2006,47,E.S. CENTRAL,0,1,4,40,53,0,1,4,32,42,3,7,27,347,477
60,2006,47,Ala.,0,0,1,6,5,0,0,1,4,3,2,1,18,106,78
61,2006,47,Ky.,0,0,2,11,17,0,0,2,11,17,0,1,5,54,143
62,2006,47,Miss.,0,0,1,4,7,0,0,1,4,7,1,1,4,41,58
63,2006,47,Tenn.,0,0,2,19,24,0,0,2,13,15,0,3,10,146,198
64,2006,47,W.S. CENTRAL,0,1,23,55,100,0,0,6,23,25,7,15,360,673,"2,179"
65,2006,47,Ark.,0,0,3,9,14,0,0,2,6,3,2,1,21,75,286
66,2006,47,La.,0,0,2,6,29,0,0,1,3,6,0,0,2,13,49
67,2006,47,Okla.,0,0,4,11,14,0,0,0,0,2,0,0,124,19,3
68,2006,47,Tex.,0,0,16,29,43,0,0,4,14,14,5,13,215,566,"1,841"
69,2006,47,MOUNTAIN,1,1,5,64,82,1,0,4,24,23,8,53,230,"2,369","3,717"
70,2006,47,Ariz.,0,0,3,17,31,0,0,2,10,10,0,8,177,447,896
71,2006,47,Colo.,0,0,2,20,17,0,0,1,2,0,6,14,40,703,"1,234"
72,2006,47,Idaho,1,0,1,4,6,1,0,1,3,5,2,1,8,84,199
73,2006,47,Mont.,0,0,1,4,0,0,0,1,2,0,0,2,9,105,572
74,2006,47,Nev.,0,0,1,4,12,0,0,0,0,2,0,0,9,55,49
75,2006,47,N. Mex.,0,0,1,6,5,0,0,1,3,4,0,2,6,108,176
76,2006,47,Utah,0,0,1,5,11,0,0,0,0,2,0,15,39,795,542
77,2006,47,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,72,49
78,2006,47,PACIFIC,3,5,29,270,220,3,5,25,232,214,6,31,"1,334","1,756","3,498"
79,2006,47,Alaska,1,0,1,3,3,1,0,1,3,3,0,1,15,63,133
80,2006,47,Calif.,1,3,14,167,138,1,3,14,167,138,0,22,"1,136","1,249","1,769"
81,2006,47,Hawaii,0,0,1,7,11,0,0,1,7,6,0,1,4,70,159
82,2006,47,Oreg.,0,1,7,62,49,0,1,4,43,49,1,1,8,95,616
83,2006,47,Wash.,1,0,25,31,19,1,0,11,12,18,5,4,195,279,821
84,2006,47,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,47,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,47,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,47,P.R.,N,0,0,N,7,N,0,0,N,7,0,0,1,2,6
88,2006,47,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,48,UNITED STATES,12,19,85,943,"1,111",9,12,58,632,690,147,255,"2,877","11,807","21,421"
23,2006,48,UNITED STATES,12,19,85,943,"1,111",9,12,58,632,690,147,255,"2,877","11,807","21,421"
24,2006,48,NEW ENGLAND,0,1,3,42,67,0,0,2,28,22,12,24,83,"1,071","1,409"
25,2006,48,NEW ENGLAND,0,1,3,42,67,0,0,2,28,22,12,24,83,"1,071","1,409"
26,2006,48,Conn.,0,0,2,10,14,0,0,2,3,1,0,1,5,45,71
27,2006,48,Conn.,0,0,2,10,14,0,0,2,3,1,0,1,5,45,71
28,2006,48,Maine,0,0,1,6,2,0,0,1,4,2,0,1,11,89,53
29,2006,48,Maine,0,0,1,6,2,0,0,1,4,2,0,1,11,89,53
30,2006,48,Mass.,0,0,2,15,30,0,0,2,15,5,0,16,43,594,"1,059"
31,2006,48,Mass.,0,0,2,15,30,0,0,2,15,5,0,16,43,594,"1,059"
32,2006,48,N.H.,0,0,2,6,12,0,0,2,6,12,4,2,36,180,105
33,2006,48,N.H.,0,0,2,6,12,0,0,2,6,12,4,2,36,180,105
34,2006,48,R.I.,0,0,1,2,4,0,0,0,0,0,8,0,17,58,36
35,2006,48,R.I.,0,0,1,2,4,0,0,0,0,0,8,0,17,58,36
36,2006,48,Vt.,0,0,1,3,5,0,0,0,0,2,0,2,14,105,85
37,2006,48,Vt.,0,0,1,3,5,0,0,0,0,2,0,2,14,105,85
38,2006,48,MID. ATLANTIC,3,2,13,119,142,3,2,11,115,110,25,36,137,"1,690","1,236"
39,2006,48,MID. ATLANTIC,3,2,13,119,142,3,2,11,115,110,25,36,137,"1,690","1,236"
40,2006,48,N.J.,0,0,2,16,31,0,0,2,16,31,0,3,13,185,175
41,2006,48,N.J.,0,0,2,16,31,0,0,2,16,31,0,3,13,185,175
42,2006,48,N.Y. (Upstate),N,0,7,N,38,N,0,5,N,14,20,15,123,803,486
43,2006,48,N.Y. (Upstate),N,0,7,N,38,N,0,5,N,14,20,15,123,803,486
44,2006,48,N.Y. City,0,1,4,58,24,0,1,4,58,24,0,1,8,64,102
45,2006,48,N.Y. City,0,1,4,58,24,0,1,4,58,24,0,1,8,64,102
46,2006,48,Pa.,3,1,5,45,49,3,0,5,41,41,5,13,26,638,473
47,2006,48,Pa.,3,1,5,45,49,3,0,5,41,41,5,13,26,638,473
48,2006,48,E.N. CENTRAL,1,2,11,111,153,0,1,6,78,121,27,38,133,"1,760","3,626"
49,2006,48,E.N. CENTRAL,1,2,11,111,153,0,1,6,78,121,27,38,133,"1,760","3,626"
50,2006,48,Ill.,0,0,4,18,33,0,0,4,18,33,0,5,23,231,876
51,2006,48,Ill.,0,0,4,18,33,0,0,4,18,33,0,5,23,231,876
52,2006,48,Ind.,0,0,5,22,18,0,0,1,8,8,2,4,75,223,312
53,2006,48,Ind.,0,0,5,22,18,0,0,1,8,8,2,4,75,223,312
54,2006,48,Mich.,0,0,3,20,34,0,0,1,9,18,7,9,39,572,295
55,2006,48,Mich.,0,0,3,20,34,0,0,1,9,18,7,9,39,572,295
56,2006,48,Ohio,1,1,4,43,43,0,1,3,35,37,18,12,29,566,"1,090"
57,2006,48,Ohio,1,1,4,43,43,0,1,3,35,37,18,12,29,566,"1,090"
58,2006,48,Wis.,0,0,2,8,25,0,0,2,8,25,0,4,11,168,"1,053"
59,2006,48,Wis.,0,0,2,8,25,0,0,2,8,25,0,4,11,168,"1,053"
60,2006,48,W.N. CENTRAL,0,1,4,56,79,0,0,2,18,33,7,24,552,"1,117","3,712"
61,2006,48,W.N. CENTRAL,0,1,4,56,79,0,0,2,18,33,7,24,552,"1,117","3,712"
62,2006,48,Iowa,0,0,2,18,15,0,0,1,5,1,0,6,32,256,"1,048"
63,2006,48,Iowa,0,0,2,18,15,0,0,1,5,1,0,6,32,256,"1,048"
64,2006,48,Kans.,0,0,1,2,9,0,0,1,2,9,7,6,25,290,474
65,2006,48,Kans.,0,0,1,2,9,0,0,1,2,9,7,6,25,290,474
66,2006,48,Minn.,0,0,2,13,16,0,0,1,4,6,0,0,485,161,"1,062"
67,2006,48,Minn.,0,0,2,13,16,0,0,1,4,6,0,0,485,161,"1,062"
68,2006,48,Mo.,0,0,2,14,28,0,0,1,2,13,0,6,42,274,532
69,2006,48,Mo.,0,0,2,14,28,0,0,1,2,13,0,6,42,274,532
70,2006,48,Nebr.,0,0,2,6,6,0,0,1,4,3,0,2,9,90,278
71,2006,48,Nebr.,0,0,2,6,6,0,0,1,4,3,0,2,9,90,278
72,2006,48,N. Dak.,0,0,1,1,1,0,0,1,1,1,0,0,25,26,139
73,2006,48,N. Dak.,0,0,1,1,1,0,0,1,1,1,0,0,25,26,139
74,2006,48,S. Dak.,0,0,1,2,4,0,0,0,0,0,0,0,4,20,179
75,2006,48,S. Dak.,0,0,1,2,4,0,0,0,0,0,0,0,4,20,179
76,2006,48,S. ATLANTIC,3,3,14,177,208,2,1,7,75,95,5,18,46,925,"1,337"
77,2006,48,S. ATLANTIC,3,3,14,177,208,2,1,7,75,95,5,18,46,925,"1,337"
78,2006,48,Del.,0,0,1,4,4,0,0,1,4,4,0,0,1,3,15
79,2006,48,Del.,0,0,1,4,4,0,0,1,4,4,0,0,1,3,15
80,2006,48,D.C.,0,0,1,2,5,0,0,1,2,4,0,0,3,6,8
81,2006,48,D.C.,0,0,1,2,5,0,0,1,2,4,0,0,3,6,8
82,2006,48,Fla.,2,1,6,67,76,1,0,5,24,32,3,4,9,197,190
83,2006,48,Fla.,2,1,6,67,76,1,0,5,24,32,3,4,9,197,190
84,2006,48,Ga.,0,0,3,15,17,0,0,3,15,17,0,0,3,25,47
85,2006,48,Ga.,0,0,3,15,17,0,0,3,15,17,0,0,3,25,47
86,2006,48,Md.,0,0,2,13,22,0,0,1,3,5,0,3,9,121,195
87,2006,48,Md.,0,0,2,13,22,0,0,1,3,5,0,3,9,121,195
88,2006,48,N.C.,1,0,11,31,32,1,0,3,11,9,0,0,22,177,118
89,2006,48,N.C.,1,0,11,31,32,1,0,3,11,9,0,0,22,177,118
90,2006,48,S.C.,0,0,2,20,13,0,0,2,9,8,2,3,11,166,389
91,2006,48,S.C.,0,0,2,20,13,0,0,2,9,8,2,3,11,166,389
92,2006,48,Va.,0,0,4,16,33,0,0,1,7,14,0,2,27,187,329
93,2006,48,Va.,0,0,4,16,33,0,0,1,7,14,0,2,27,187,329
94,2006,48,W. Va.,0,0,2,9,6,0,0,0,0,2,0,0,9,43,46
95,2006,48,W. Va.,0,0,2,9,6,0,0,0,0,2,0,0,9,43,46
96,2006,48,E.S. CENTRAL,1,1,4,41,54,1,1,4,33,43,1,6,27,355,486
97,2006,48,E.S. CENTRAL,1,1,4,41,54,1,1,4,33,43,1,6,27,355,486
98,2006,48,Ala.,0,0,1,6,5,0,0,1,4,3,1,1,18,109,79
99,2006,48,Ala.,0,0,1,6,5,0,0,1,4,3,1,1,18,109,79
100,2006,48,Ky.,0,0,2,11,18,0,0,2,11,18,0,1,5,54,146
101,2006,48,Ky.,0,0,2,11,18,0,0,2,11,18,0,1,5,54,146
102,2006,48,Miss.,0,0,1,4,7,0,0,1,4,7,0,1,4,41,60
103,2006,48,Miss.,0,0,1,4,7,0,0,1,4,7,0,1,4,41,60
104,2006,48,Tenn.,1,0,2,20,24,1,0,2,14,15,0,3,10,151,201
105,2006,48,Tenn.,1,0,2,20,24,1,0,2,14,15,0,3,10,151,201
106,2006,48,W.S. CENTRAL,0,1,23,56,103,0,0,6,24,26,0,15,360,678,"2,238"
107,2006,48,W.S. CENTRAL,0,1,23,56,103,0,0,6,24,26,0,15,360,678,"2,238"
108,2006,48,Ark.,0,0,3,10,15,0,0,2,7,3,0,1,21,75,288
109,2006,48,Ark.,0,0,3,10,15,0,0,2,7,3,0,1,21,75,288
110,2006,48,La.,0,0,2,6,30,0,0,1,3,7,0,0,2,13,51
111,2006,48,La.,0,0,2,6,30,0,0,1,3,7,0,0,2,13,51
112,2006,48,Okla.,0,0,4,11,14,0,0,0,0,2,0,0,124,19,3
113,2006,48,Okla.,0,0,4,11,14,0,0,0,0,2,0,0,124,19,3
114,2006,48,Tex.,0,0,16,29,44,0,0,4,14,14,0,12,215,571,"1,896"
115,2006,48,Tex.,0,0,16,29,44,0,0,4,14,14,0,12,215,571,"1,896"
116,2006,48,MOUNTAIN,0,1,5,65,82,0,0,4,24,23,43,49,230,"2,408","3,805"
117,2006,48,MOUNTAIN,0,1,5,65,82,0,0,4,24,23,43,49,230,"2,408","3,805"
118,2006,48,Ariz.,0,0,3,17,31,0,0,2,10,10,25,7,177,455,911
119,2006,48,Ariz.,0,0,3,17,31,0,0,2,10,10,25,7,177,455,911
120,2006,48,Colo.,0,0,2,20,17,0,0,1,2,0,9,13,40,712,"1,269"
121,2006,48,Colo.,0,0,2,20,17,0,0,1,2,0,9,13,40,712,"1,269"
122,2006,48,Idaho,0,0,1,4,6,0,0,1,3,5,0,1,8,84,201
123,2006,48,Idaho,0,0,1,4,6,0,0,1,3,5,0,1,8,84,201
124,2006,48,Mont.,0,0,1,5,0,0,0,1,2,0,0,2,9,108,580
125,2006,48,Mont.,0,0,1,5,0,0,0,1,2,0,0,2,9,108,580
126,2006,48,Nev.,0,0,1,4,12,0,0,0,0,2,0,0,9,55,50
127,2006,48,Nev.,0,0,1,4,12,0,0,0,0,2,0,0,9,55,50
128,2006,48,N. Mex.,0,0,1,6,5,0,0,1,3,4,1,2,8,112,180
129,2006,48,N. Mex.,0,0,1,6,5,0,0,1,3,4,1,2,8,112,180
130,2006,48,Utah,0,0,1,5,11,0,0,0,0,2,8,14,39,810,564
131,2006,48,Utah,0,0,1,5,11,0,0,0,0,2,8,14,39,810,564
132,2006,48,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,72,50
133,2006,48,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,72,50
134,2006,48,PACIFIC,4,5,29,276,223,3,5,25,237,217,27,30,"1,334","1,803","3,572"
135,2006,48,PACIFIC,4,5,29,276,223,3,5,25,237,217,27,30,"1,334","1,803","3,572"
136,2006,48,Alaska,0,0,1,3,4,0,0,1,3,4,0,1,15,63,135
137,2006,48,Alaska,0,0,1,3,4,0,0,1,3,4,0,1,15,63,135
138,2006,48,Calif.,3,3,14,170,139,3,3,14,170,139,20,21,"1,136","1,278","1,840"
139,2006,48,Calif.,3,3,14,170,139,3,3,14,170,139,20,21,"1,136","1,278","1,840"
140,2006,48,Hawaii,0,0,2,9,11,0,0,2,9,6,0,1,6,78,160
141,2006,48,Hawaii,0,0,2,9,11,0,0,2,9,6,0,1,6,78,160
142,2006,48,Oreg.,0,1,7,62,50,0,1,4,43,50,0,2,8,98,616
143,2006,48,Oreg.,0,1,7,62,50,0,1,4,43,50,0,2,8,98,616
144,2006,48,Wash.,1,0,25,32,19,0,0,11,12,18,7,5,195,286,821
145,2006,48,Wash.,1,0,25,32,19,0,0,11,12,18,7,5,195,286,821
146,2006,48,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
147,2006,48,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
148,2006,48,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
149,2006,48,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
150,2006,48,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
151,2006,48,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
152,2006,48,P.R.,0,0,0,0,7,0,0,0,0,7,0,0,1,2,6
153,2006,48,P.R.,0,0,0,0,7,0,0,0,0,7,0,0,1,2,6
154,2006,48,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2006,48,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,49,UNITED STATES,16,19,85,"1,010","1,122",12,12,58,659,696,134,257,"2,877","12,093","21,902"
23,2006,49,NEW ENGLAND,0,1,3,43,68,0,0,2,28,23,13,23,83,"1,092","1,456"
24,2006,49,Conn.,0,0,2,10,14,0,0,2,3,1,0,1,5,45,75
25,2006,49,Maine,0,0,1,7,2,0,0,1,4,2,0,1,11,92,54
26,2006,49,Mass.,0,0,2,15,31,0,0,2,15,6,0,16,31,594,"1,082"
27,2006,49,N.H.,0,0,2,6,12,0,0,2,6,12,2,2,36,182,124
28,2006,49,R.I.,0,0,1,2,4,0,0,0,0,0,10,0,17,68,36
29,2006,49,Vt.,0,0,1,3,5,0,0,0,0,2,1,1,14,111,85
30,2006,49,MID. ATLANTIC,3,3,13,157,146,3,2,11,123,112,29,36,137,"1,716","1,280"
31,2006,49,N.J.,0,0,2,16,31,0,0,2,16,31,0,3,13,185,182
32,2006,49,N.Y. (Upstate),1,1,7,36,40,1,0,5,6,14,23,15,123,817,509
33,2006,49,N.Y. City,0,1,4,58,24,0,1,4,58,24,0,1,8,64,105
34,2006,49,Pa.,2,1,4,47,51,2,0,4,43,43,6,13,26,650,484
35,2006,49,E.N. CENTRAL,1,2,12,118,153,0,1,7,84,121,28,38,133,"1,791","3,673"
36,2006,49,Ill.,0,0,4,18,33,0,0,4,18,33,0,5,22,231,887
37,2006,49,Ind.,1,0,5,23,18,0,0,1,8,8,9,3,75,224,313
38,2006,49,Mich.,0,0,3,20,34,0,0,1,9,18,1,10,38,584,304
39,2006,49,Ohio,0,1,4,43,43,0,1,3,35,37,18,12,29,584,"1,106"
40,2006,49,Wis.,0,0,2,14,25,0,0,2,14,25,0,3,11,168,"1,063"
41,2006,49,W.N. CENTRAL,3,1,4,61,80,2,0,2,21,34,18,23,552,"1,145","3,820"
42,2006,49,Iowa,0,0,2,20,15,0,0,1,6,1,0,5,22,257,"1,070"
43,2006,49,Kans.,0,0,1,2,10,0,0,1,2,10,9,6,25,304,488
44,2006,49,Minn.,3,0,2,16,16,2,0,1,6,6,3,0,485,164,"1,084"
45,2006,49,Mo.,0,0,2,14,28,0,0,1,2,13,2,6,42,280,574
46,2006,49,Nebr.,0,0,2,6,6,0,0,1,4,3,4,2,9,94,286
47,2006,49,N. Dak.,0,0,1,1,1,0,0,1,1,1,0,0,25,26,139
48,2006,49,S. Dak.,0,0,1,2,4,0,0,0,0,0,0,0,4,20,179
49,2006,49,S. ATLANTIC,5,4,14,185,209,4,1,7,79,95,23,18,46,951,"1,360"
50,2006,49,Del.,1,0,1,5,4,1,0,1,5,4,0,0,1,3,15
51,2006,49,D.C.,0,0,1,2,5,0,0,1,2,4,0,0,3,6,8
52,2006,49,Fla.,2,1,6,69,77,1,0,5,25,32,2,4,9,199,197
53,2006,49,Ga.,0,0,3,15,17,0,0,3,15,17,0,0,3,25,48
54,2006,49,Md.,1,0,2,14,22,1,0,1,4,5,1,3,9,122,201
55,2006,49,N.C.,1,0,11,32,32,1,0,3,12,9,11,0,22,188,118
56,2006,49,S.C.,0,0,2,21,13,0,0,2,9,8,0,3,11,167,398
57,2006,49,Va.,0,0,4,18,33,0,0,1,7,14,6,2,27,195,329
58,2006,49,W. Va.,0,0,2,9,6,0,0,0,0,2,3,0,9,46,46
59,2006,49,E.S. CENTRAL,2,1,4,46,55,2,1,4,37,44,5,6,28,395,493
60,2006,49,Ala.,2,0,2,11,5,2,0,1,8,3,2,2,19,145,79
61,2006,49,Ky.,0,0,2,11,18,0,0,2,11,18,0,1,5,54,147
62,2006,49,Miss.,0,0,1,4,7,0,0,1,4,7,1,0,4,42,60
63,2006,49,Tenn.,0,0,2,20,25,0,0,2,14,16,2,3,10,154,207
64,2006,49,W.S. CENTRAL,1,1,23,57,104,0,0,6,24,27,1,17,360,749,"2,281"
65,2006,49,Ark.,0,0,3,10,15,0,0,2,7,3,0,1,21,75,292
66,2006,49,La.,0,0,2,6,30,0,0,1,3,7,0,0,1,13,51
67,2006,49,Okla.,0,0,4,11,14,0,0,0,0,2,0,0,124,19,3
68,2006,49,Tex.,1,0,16,30,45,0,0,4,14,15,1,14,215,642,"1,935"
69,2006,49,MOUNTAIN,0,1,5,65,84,0,0,4,24,23,13,48,230,"2,432","3,875"
70,2006,49,Ariz.,0,0,3,17,31,0,0,2,10,10,4,7,177,459,927
71,2006,49,Colo.,0,0,2,20,17,0,0,1,2,0,0,12,40,712,"1,299"
72,2006,49,Idaho,0,0,1,4,6,0,0,1,3,5,0,1,8,84,205
73,2006,49,Mont.,0,0,1,5,0,0,0,1,2,0,0,2,9,109,582
74,2006,49,Nev.,0,0,1,4,13,0,0,0,0,2,0,0,9,55,50
75,2006,49,N. Mex.,0,0,1,6,5,0,0,1,3,4,0,2,8,119,184
76,2006,49,Utah,0,0,1,5,12,0,0,0,0,2,9,14,39,819,578
77,2006,49,Wyo.,0,0,2,4,0,0,0,2,4,0,0,1,8,75,50
78,2006,49,PACIFIC,1,5,29,278,223,1,5,25,239,217,4,30,"1,334","1,822","3,664"
79,2006,49,Alaska,0,0,1,3,4,0,0,1,3,4,1,1,15,64,139
80,2006,49,Calif.,1,3,14,172,139,1,3,14,172,139,0,21,"1,136","1,291","1,909"
81,2006,49,Hawaii,0,0,2,9,11,0,0,2,9,6,0,1,6,78,161
82,2006,49,Oreg.,0,0,7,62,50,0,0,4,43,50,0,2,8,100,617
83,2006,49,Wash.,0,0,25,32,19,0,0,11,12,18,3,5,195,289,838
84,2006,49,Amer. Samoa,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
85,2006,49,C.N.M.I.,U,0,0,0,0,U,0,0,U,U,U,0,0,U,U
86,2006,49,Guam,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
87,2006,49,P.R.,0,0,1,4,7,0,0,1,4,7,0,0,1,2,6
88,2006,49,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2006,50,UNITED STATES,9,19,85,"1,022","1,162",7,12,58,667,716,183,257,"2,877","12,536","22,339"
23,2006,50,NEW ENGLAND,0,1,3,43,68,0,0,2,28,23,4,23,83,"1,101","1,498"
24,2006,50,Conn.,0,0,2,10,14,0,0,2,3,1,0,1,5,45,78
25,2006,50,Maine,0,0,1,7,2,0,0,1,4,2,0,1,11,96,54
26,2006,50,Mass.,0,0,2,15,31,0,0,2,15,6,0,15,31,594,"1,109"
27,2006,50,N.H.,0,0,2,6,12,0,0,2,6,12,2,2,36,185,133
28,2006,50,R.I.,0,0,1,2,4,0,0,0,0,0,2,0,17,70,36
29,2006,50,Vt.,0,0,1,3,5,0,0,0,0,2,0,1,14,111,88
30,2006,50,MID. ATLANTIC,2,3,13,159,148,2,2,11,124,113,80,35,137,"1,799","1,302"
31,2006,50,N.J.,0,0,2,16,31,0,0,2,16,31,0,3,13,185,186
32,2006,50,N.Y. (Upstate),0,1,7,36,41,0,0,5,4,14,73,15,123,890,520
33,2006,50,N.Y. City,0,1,4,58,24,0,1,4,58,24,0,1,8,64,106
34,2006,50,Pa.,2,1,4,49,52,2,1,4,46,44,7,13,26,660,490
35,2006,50,E.N. CENTRAL,0,2,12,119,153,0,1,7,85,121,44,41,133,"2,063","3,726"
36,2006,50,Ill.,0,0,4,18,33,0,0,4,18,33,0,10,22,453,898
