,year,mmwr_week,Reporting Area,Meningococcal Disease cummulative for 2002,Meningococcal Disease cummulative for 2001,Mumps cummulative for 2002,Mumps cummulative for 2001,Pertussis cummulative for 2002,Pertussis cummulative for 2001,"Rabies, Animal cummulative for 2002","Rabies, Animal cummulative for 2001"
15,2002,1,UNITED STATES,0,32,0,3,0,52,0,143
16,2002,1,NEW ENGLAND,0,5,0,0,0,21,0,5
17,2002,1,Maine,0,0,0,0,0,0,0,0
18,2002,1,N.H.,0,0,0,0,0,0,0,0
19,2002,1,Vt.,0,0,0,0,0,6,0,3
20,2002,1,Mass.,0,5,0,0,0,15,0,2
21,2002,1,R.I.,0,0,0,0,0,0,0,0
22,2002,1,Conn.,0,0,0,0,0,0,0,0
23,2002,1,MID. ATLANTIC,0,5,0,0,0,0,0,7
24,2002,1,Upstate N.Y.,0,1,0,0,0,0,0,6
25,2002,1,N.Y. City,0,2,0,0,0,0,0,0
26,2002,1,N.J.,0,2,0,0,0,0,0,1
27,2002,1,Pa.,0,0,0,0,0,0,0,0
28,2002,1,E.N. CENTRAL,0,7,0,0,0,9,0,1
29,2002,1,Ohio,0,1,0,0,0,2,0,0
30,2002,1,Ind.,0,0,0,0,0,0,0,0
31,2002,1,Ill.,0,2,0,0,0,0,0,0
32,2002,1,Mich.,0,2,0,0,0,2,0,0
33,2002,1,Wis.,0,2,0,0,0,5,0,1
34,2002,1,W.N. CENTRAL,0,1,0,0,0,2,0,4
35,2002,1,Minn.,0,0,0,0,0,0,0,2
36,2002,1,Iowa,0,0,0,0,0,0,0,1
37,2002,1,Mo.,0,1,0,0,0,1,0,1
38,2002,1,N. Dak.,0,0,0,0,0,0,0,0
39,2002,1,S. Dak.,0,0,0,0,0,0,0,0
40,2002,1,Nebr.,0,0,0,0,0,0,0,0
41,2002,1,Kans.,0,0,0,0,0,1,0,0
42,2002,1,S. ATLANTIC,0,2,0,0,0,0,0,1
43,2002,1,Del.,0,0,0,0,0,0,0,0
44,2002,1,Md.,0,2,0,0,0,0,0,0
45,2002,1,D.C.,0,0,0,0,0,0,0,0
46,2002,1,Va.,0,0,0,0,0,0,0,0
47,2002,1,W. Va.,0,0,0,0,0,0,0,1
48,2002,1,N.C.,0,0,0,0,0,0,0,0
49,2002,1,S.C.,0,0,0,0,0,0,0,0
50,2002,1,Ga.,0,0,0,0,0,0,0,0
51,2002,1,Fla.,0,0,0,0,0,0,0,0
52,2002,1,E.S. CENTRAL,0,1,0,0,0,0,0,106
53,2002,1,Ky.,0,0,0,0,0,0,0,0
54,2002,1,Tenn.,0,0,0,0,0,0,0,106
55,2002,1,Ala.,0,1,0,0,0,0,0,0
56,2002,1,Miss.,0,0,0,0,0,0,0,0
57,2002,1,W.S. CENTRAL,0,4,0,0,0,0,0,9
58,2002,1,Ark.,0,0,0,0,0,0,0,0
59,2002,1,La.,0,1,0,0,0,0,0,0
60,2002,1,Okla.,0,0,0,0,0,0,0,1
61,2002,1,Tex.,0,3,0,0,0,0,0,8
62,2002,1,MOUNTAIN,0,1,0,0,0,8,0,6
63,2002,1,Mont.,0,0,0,0,0,0,0,0
64,2002,1,Idaho,0,1,0,0,0,1,0,0
65,2002,1,Wyo.,0,0,0,0,0,0,0,2
66,2002,1,Colo.,0,0,0,0,0,7,0,0
67,2002,1,N. Mex.,0,0,0,0,0,0,0,0
68,2002,1,Ariz.,0,0,0,0,0,0,0,4
69,2002,1,Utah,0,0,0,0,0,0,0,0
70,2002,1,Nev.,0,0,0,0,0,0,0,0
71,2002,1,PACIFIC,0,6,0,3,0,12,0,4
72,2002,1,Wash.,0,0,0,0,0,0,0,0
73,2002,1,Oreg.,0,1,N,N,0,0,0,0
74,2002,1,Calif.,0,5,0,2,0,9,0,2
75,2002,1,Alaska,0,0,0,0,0,0,0,2
76,2002,1,Hawaii,0,0,0,1,0,3,0,0
77,2002,1,Guam,0,0,0,0,0,0,0,0
78,2002,1,P.R.,0,0,0,0,0,0,0,1
79,2002,1,V.I.,0,0,0,0,0,0,0,0
80,2002,1,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,1,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,2,UNITED STATES,26,103,2,5,56,105,52,230
16,2002,2,NEW ENGLAND,1,7,0,0,25,38,7,17
17,2002,2,Maine,0,0,0,0,0,0,0,3
18,2002,2,N.H.,0,0,0,0,0,0,0,0
19,2002,2,Vt.,1,0,0,0,10,9,2,6
20,2002,2,Mass.,0,5,0,0,15,29,1,5
21,2002,2,R.I.,0,0,0,0,0,0,1,1
22,2002,2,Conn.,0,2,0,0,0,0,3,2
23,2002,2,MID. ATLANTIC,1,15,0,0,0,2,16,16
24,2002,2,Upstate N.Y.,1,3,0,0,0,1,14,13
25,2002,2,N.Y. City,0,4,0,0,0,1,0,0
26,2002,2,N.J.,0,8,0,0,0,0,0,3
27,2002,2,Pa.,0,0,0,0,0,0,2,0
28,2002,2,E.N. CENTRAL,9,11,1,0,6,12,1,2
29,2002,2,Ohio,8,3,0,0,5,3,0,0
30,2002,2,Ind.,0,0,0,0,0,0,1,0
31,2002,2,Ill.,0,3,0,0,0,0,0,0
32,2002,2,Mich.,1,3,1,0,1,2,0,0
33,2002,2,Wis.,0,2,0,0,0,7,0,2
34,2002,2,W.N. CENTRAL,2,5,0,0,6,7,2,9
35,2002,2,Minn.,0,0,0,0,0,0,0,3
36,2002,2,Iowa,0,2,0,0,2,1,2,3
37,2002,2,Mo.,1,3,0,0,4,4,0,1
38,2002,2,N. Dak.,0,0,0,0,0,0,0,0
39,2002,2,S. Dak.,1,0,0,0,0,0,0,2
40,2002,2,Nebr.,0,0,0,0,0,0,0,0
41,2002,2,Kans.,0,0,0,0,0,2,0,0
42,2002,2,S. ATLANTIC,5,8,0,0,1,2,17,32
43,2002,2,Del.,0,0,0,0,1,0,0,0
44,2002,2,Md.,0,4,0,0,0,2,0,5
45,2002,2,D.C.,0,0,0,0,0,0,0,0
46,2002,2,Va.,0,0,0,0,0,0,4,4
47,2002,2,W. Va.,0,0,0,0,0,0,3,2
48,2002,2,N.C.,1,2,0,0,0,0,10,5
49,2002,2,S.C.,0,0,0,0,0,0,0,0
50,2002,2,Ga.,4,1,0,0,0,0,0,15
51,2002,2,Fla.,0,1,0,0,0,0,0,1
52,2002,2,E.S. CENTRAL,0,4,0,0,2,2,2,106
53,2002,2,Ky.,0,0,0,0,1,0,0,0
54,2002,2,Tenn.,0,1,0,0,1,1,1,106
55,2002,2,Ala.,0,3,0,0,0,0,1,0
56,2002,2,Miss.,0,0,0,0,0,1,0,0
57,2002,2,W.S. CENTRAL,3,31,0,0,0,0,3,24
58,2002,2,Ark.,1,0,0,0,0,0,0,0
59,2002,2,La.,1,4,0,0,0,0,0,0
60,2002,2,Okla.,0,1,0,0,0,0,3,3
61,2002,2,Tex.,1,26,0,0,0,0,0,21
62,2002,2,MOUNTAIN,1,5,0,0,15,26,4,11
63,2002,2,Mont.,0,0,0,0,0,0,0,1
64,2002,2,Idaho,0,2,0,0,4,3,0,0
65,2002,2,Wyo.,0,0,0,0,0,0,0,3
66,2002,2,Colo.,1,1,0,0,8,23,0,0
67,2002,2,N. Mex.,0,1,0,0,3,0,0,0
68,2002,2,Ariz.,0,0,0,0,0,0,4,7
69,2002,2,Utah,0,1,0,0,0,0,0,0
70,2002,2,Nev.,0,0,0,0,0,0,0,0
71,2002,2,PACIFIC,4,17,1,5,1,16,0,13
72,2002,2,Wash.,0,0,0,0,0,0,0,0
73,2002,2,Oreg.,4,1,N,N,0,1,0,0
74,2002,2,Calif.,0,14,1,4,0,12,0,7
75,2002,2,Alaska,0,0,0,0,1,0,0,6
76,2002,2,Hawaii,0,2,0,1,0,3,0,0
77,2002,2,Guam,0,0,0,0,0,0,0,0
78,2002,2,P.R.,0,0,0,0,0,0,0,2
79,2002,2,V.I.,0,0,0,0,0,0,0,0
80,2002,2,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,2,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,3,UNITED STATES,51,164,2,7,106,171,101,299
16,2002,3,NEW ENGLAND,2,11,0,0,39,57,18,21
17,2002,3,Maine,1,0,0,0,2,0,2,3
18,2002,3,N.H.,0,1,0,0,0,0,0,0
19,2002,3,Vt.,1,0,0,0,11,11,3,6
20,2002,3,Mass.,0,6,0,0,26,46,4,7
21,2002,3,R.I.,0,0,0,0,0,0,2,3
22,2002,3,Conn.,0,4,0,0,0,0,7,2
23,2002,3,MID. ATLANTIC,9,25,0,0,1,5,27,22
24,2002,3,Upstate N.Y.,3,3,0,0,1,2,22,13
25,2002,3,N.Y. City,1,5,0,0,0,3,0,0
26,2002,3,N.J.,0,14,0,0,0,0,0,7
27,2002,3,Pa.,5,3,0,0,0,0,5,2
28,2002,3,E.N. CENTRAL,12,20,0,0,21,29,1,3
29,2002,3,Ohio,11,5,0,0,18,19,0,0
30,2002,3,Ind.,0,0,0,0,0,0,1,0
31,2002,3,Ill.,0,5,0,0,0,0,0,0
32,2002,3,Mich.,1,6,0,0,3,2,0,1
33,2002,3,Wis.,0,4,0,0,0,8,0,2
34,2002,3,W.N. CENTRAL,2,5,0,0,11,12,2,15
35,2002,3,Minn.,0,0,0,0,0,0,0,4
36,2002,3,Iowa,0,2,0,0,2,2,2,4
37,2002,3,Mo.,1,3,0,0,9,6,0,1
38,2002,3,N. Dak.,0,0,0,0,0,0,0,0
39,2002,3,S. Dak.,1,0,0,0,0,0,0,5
40,2002,3,Nebr.,0,0,0,0,0,0,0,0
41,2002,3,Kans.,0,0,0,0,0,4,0,1
42,2002,3,S. ATLANTIC,6,22,0,0,5,6,39,53
43,2002,3,Del.,0,0,0,0,1,0,0,0
44,2002,3,Md.,1,4,0,0,2,3,0,8
45,2002,3,D.C.,0,0,0,0,0,0,0,0
46,2002,3,Va.,0,1,0,0,0,0,12,6
47,2002,3,W. Va.,0,0,0,0,0,0,3,5
48,2002,3,N.C.,1,6,0,0,0,1,21,12
49,2002,3,S.C.,0,2,0,0,2,2,3,3
50,2002,3,Ga.,4,6,0,0,0,0,0,15
51,2002,3,Fla.,0,3,0,0,0,0,0,4
52,2002,3,E.S. CENTRAL,1,4,0,0,2,4,2,106
53,2002,3,Ky.,0,0,0,0,1,0,0,0
54,2002,3,Tenn.,0,1,0,0,1,2,1,106
55,2002,3,Ala.,1,3,0,0,0,1,1,0
56,2002,3,Miss.,0,0,0,0,0,1,0,0
57,2002,3,W.S. CENTRAL,4,47,0,0,2,0,5,45
58,2002,3,Ark.,2,0,0,0,2,0,0,0
59,2002,3,La.,1,5,0,0,0,0,0,0
60,2002,3,Okla.,0,3,0,0,0,0,5,4
61,2002,3,Tex.,1,39,0,0,0,0,0,41
62,2002,3,MOUNTAIN,2,9,0,0,20,34,5,15
63,2002,3,Mont.,0,0,0,0,0,0,0,1
64,2002,3,Idaho,0,3,0,0,4,3,0,0
65,2002,3,Wyo.,0,0,0,0,0,0,0,5
66,2002,3,Colo.,2,3,0,0,10,30,0,0
67,2002,3,N. Mex.,0,2,0,0,5,0,0,0
68,2002,3,Ariz.,0,0,0,0,0,1,5,9
69,2002,3,Utah,0,1,0,0,1,0,0,0
70,2002,3,Nev.,0,0,0,0,0,0,0,0
71,2002,3,PACIFIC,13,21,2,7,5,24,2,19
72,2002,3,Wash.,1,0,0,0,0,0,0,0
73,2002,3,Oreg.,6,1,N,N,4,1,0,0
74,2002,3,Calif.,6,16,2,5,0,19,0,9
75,2002,3,Alaska,0,0,0,0,1,0,2,10
76,2002,3,Hawaii,0,4,0,2,0,4,0,0
77,2002,3,Guam,0,0,0,0,0,0,0,0
78,2002,3,P.R.,0,0,0,0,0,0,0,6
79,2002,3,V.I.,0,0,0,0,0,0,0,0
80,2002,3,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,3,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,4,UNITED STATES,73,248,5,11,171,286,150,409
16,2002,4,NEW ENGLAND,5,15,0,0,51,67,24,33
17,2002,4,Maine,1,0,0,0,3,0,2,4
18,2002,4,N.H.,0,1,0,0,0,0,0,0
19,2002,4,Vt.,1,0,0,0,12,12,4,7
20,2002,4,Mass.,3,9,0,0,36,55,7,9
21,2002,4,R.I.,0,0,0,0,0,0,2,4
22,2002,4,Conn.,0,5,0,0,0,0,9,9
23,2002,4,MID. ATLANTIC,11,31,1,0,4,18,38,43
24,2002,4,Upstate N.Y.,3,3,0,0,4,15,33,31
25,2002,4,N.Y. City,1,7,0,0,0,3,0,0
26,2002,4,N.J.,0,16,0,0,0,0,0,9
27,2002,4,Pa.,7,5,1,0,0,0,5,3
28,2002,4,E.N. CENTRAL,13,26,0,1,23,39,1,5
29,2002,4,Ohio,11,8,0,1,18,24,0,0
30,2002,4,Ind.,0,0,0,0,0,0,1,0
31,2002,4,Ill.,0,7,0,0,0,0,0,0
32,2002,4,Mich.,2,7,0,0,4,3,0,2
33,2002,4,Wis.,0,4,0,0,1,12,0,3
34,2002,4,W.N. CENTRAL,4,12,0,0,25,17,10,24
35,2002,4,Minn.,0,0,0,0,0,0,1,9
36,2002,4,Iowa,0,2,0,0,7,2,3,5
37,2002,4,Mo.,3,7,0,0,12,9,0,2
38,2002,4,N. Dak.,0,0,0,0,0,0,0,0
39,2002,4,S. Dak.,1,0,0,0,0,1,0,6
40,2002,4,Nebr.,0,1,0,0,0,0,0,0
41,2002,4,Kans.,0,2,0,0,6,5,6,2
42,2002,4,S. ATLANTIC,11,34,1,1,14,8,53,89
43,2002,4,Del.,0,0,0,0,1,0,0,0
44,2002,4,Md.,1,5,0,1,3,4,0,18
45,2002,4,D.C.,0,0,0,0,0,0,0,0
46,2002,4,Va.,1,3,1,0,0,0,17,19
47,2002,4,W. Va.,0,0,0,0,0,0,7,8
48,2002,4,N.C.,1,10,0,0,7,1,26,19
49,2002,4,S.C.,0,2,0,0,2,3,3,3
50,2002,4,Ga.,4,6,0,0,0,0,0,15
51,2002,4,Fla.,4,8,0,0,1,0,0,7
52,2002,4,E.S. CENTRAL,4,7,1,0,4,5,5,108
53,2002,4,Ky.,0,1,0,0,1,1,0,0
54,2002,4,Tenn.,0,1,0,0,2,2,3,106
55,2002,4,Ala.,4,5,1,0,1,1,2,2
56,2002,4,Miss.,0,0,0,0,0,1,0,0
57,2002,4,W.S. CENTRAL,5,74,0,0,5,1,8,62
58,2002,4,Ark.,3,1,0,0,4,1,0,0
59,2002,4,La.,1,11,0,0,0,0,0,0
60,2002,4,Okla.,0,5,0,0,0,0,8,6
61,2002,4,Tex.,1,57,0,0,1,0,0,56
62,2002,4,MOUNTAIN,6,12,0,1,33,102,7,22
63,2002,4,Mont.,0,0,0,0,1,0,0,1
64,2002,4,Idaho,0,3,0,0,4,4,0,0
65,2002,4,Wyo.,0,0,0,0,0,0,0,7
66,2002,4,Colo.,4,4,0,0,19,47,0,0
67,2002,4,N. Mex.,0,3,0,1,8,1,0,0
68,2002,4,Ariz.,2,1,0,0,0,50,7,14
69,2002,4,Utah,0,1,0,0,1,0,0,0
70,2002,4,Nev.,0,0,0,0,0,0,0,0
71,2002,4,PACIFIC,14,37,2,8,12,29,4,23
72,2002,4,Wash.,2,1,0,0,0,1,0,0
73,2002,4,Oreg.,6,1,N,N,11,1,0,0
74,2002,4,Calif.,6,31,2,5,0,22,0,11
75,2002,4,Alaska,0,0,0,0,1,0,4,12
76,2002,4,Hawaii,0,4,0,3,0,5,0,0
77,2002,4,Guam,0,0,0,0,0,0,0,0
78,2002,4,P.R.,0,0,0,0,0,0,6,8
79,2002,4,V.I.,0,0,0,0,0,0,0,0
80,2002,4,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,4,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,5,UNITED STATES,111,324,6,16,248,465,206,511
16,2002,5,NEW ENGLAND,7,22,0,0,79,85,40,45
17,2002,5,Maine,1,0,0,0,3,0,2,8
18,2002,5,N.H.,1,1,0,0,0,4,0,0
19,2002,5,Vt.,2,0,0,0,14,16,11,9
20,2002,5,Mass.,3,15,0,0,62,64,14,12
21,2002,5,R.I.,0,0,0,0,0,0,2,4
22,2002,5,Conn.,0,6,0,0,0,1,11,12
23,2002,5,MID. ATLANTIC,16,39,1,1,12,19,52,69
24,2002,5,Upstate N.Y.,4,4,0,0,12,16,43,47
25,2002,5,N.Y. City,2,9,0,1,0,3,0,0
26,2002,5,N.J.,1,20,0,0,0,0,0,12
27,2002,5,Pa.,9,6,1,0,0,0,9,10
28,2002,5,E.N. CENTRAL,18,34,0,1,26,70,1,6
29,2002,5,Ohio,11,10,0,1,18,50,0,0
30,2002,5,Ind.,4,0,0,0,0,1,1,1
31,2002,5,Ill.,0,9,0,0,0,0,0,0
32,2002,5,Mich.,3,9,0,0,7,5,0,2
33,2002,5,Wis.,0,6,0,0,1,14,0,3
34,2002,5,W.N. CENTRAL,5,15,0,1,32,23,11,31
35,2002,5,Minn.,0,0,0,0,0,0,1,9
36,2002,5,Iowa,0,4,0,0,9,2,4,9
37,2002,5,Mo.,3,7,0,0,16,13,0,2
38,2002,5,N. Dak.,0,0,0,0,0,0,0,0
39,2002,5,S. Dak.,1,0,0,0,1,2,0,6
40,2002,5,Nebr.,0,1,0,0,0,0,0,0
41,2002,5,Kans.,1,3,0,1,6,6,6,5
42,2002,5,S. ATLANTIC,23,46,2,1,18,17,67,113
43,2002,5,Del.,0,0,0,0,1,0,0,0
44,2002,5,Md.,1,8,1,1,4,5,0,21
45,2002,5,D.C.,0,0,0,0,0,0,0,0
46,2002,5,Va.,1,3,1,0,3,0,22,28
47,2002,5,W. Va.,0,0,0,0,0,0,10,8
48,2002,5,N.C.,3,10,0,0,7,8,32,25
49,2002,5,S.C.,0,4,0,0,2,3,3,7
50,2002,5,Ga.,6,7,0,0,0,1,0,15
51,2002,5,Fla.,12,14,0,0,1,0,0,9
52,2002,5,E.S. CENTRAL,7,16,1,0,11,8,7,108
53,2002,5,Ky.,0,3,0,0,4,1,0,0
54,2002,5,Tenn.,1,5,0,0,5,4,4,106
55,2002,5,Ala.,6,7,1,0,2,1,3,2
56,2002,5,Miss.,0,1,0,0,0,2,0,0
57,2002,5,W.S. CENTRAL,7,86,0,0,8,2,10,83
58,2002,5,Ark.,4,3,0,0,4,2,0,0
59,2002,5,La.,1,12,0,0,0,0,0,1
60,2002,5,Okla.,1,6,0,0,0,0,10,7
61,2002,5,Tex.,1,65,0,0,4,0,0,75
62,2002,5,MOUNTAIN,9,18,0,1,46,204,8,26
63,2002,5,Mont.,0,0,0,0,1,0,0,3
64,2002,5,Idaho,0,3,0,0,5,8,0,0
65,2002,5,Wyo.,0,0,0,0,1,0,1,9
66,2002,5,Colo.,4,5,0,0,28,67,0,0
67,2002,5,N. Mex.,0,4,0,1,9,4,0,0
68,2002,5,Ariz.,2,3,0,0,0,122,7,14
69,2002,5,Utah,3,2,0,0,2,3,0,0
70,2002,5,Nev.,0,1,0,0,0,0,0,0
71,2002,5,PACIFIC,19,48,2,11,16,37,10,30
72,2002,5,Wash.,6,3,0,0,3,3,0,0
73,2002,5,Oreg.,6,1,N,N,11,1,0,0
74,2002,5,Calif.,6,40,2,7,0,26,0,12
75,2002,5,Alaska,0,0,0,0,2,0,10,18
76,2002,5,Hawaii,1,4,0,4,0,7,0,0
77,2002,5,Guam,0,0,0,0,0,0,0,0
78,2002,5,P.R.,0,0,0,0,0,0,8,11
79,2002,5,V.I.,0,0,0,0,0,0,0,0
80,2002,5,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,5,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,6,UNITED STATES,160,401,16,16,340,543,286,601
16,2002,6,NEW ENGLAND,10,24,1,0,93,96,54,51
17,2002,6,Maine,2,0,0,0,3,0,3,10
18,2002,6,N.H.,1,1,1,0,0,4,1,0
19,2002,6,Vt.,2,0,0,0,15,17,13,9
20,2002,6,Mass.,4,17,0,0,75,73,18,13
21,2002,6,R.I.,0,0,0,0,0,0,2,7
22,2002,6,Conn.,1,6,0,0,0,2,17,12
23,2002,6,MID. ATLANTIC,18,56,1,1,14,22,64,81
24,2002,6,Upstate N.Y.,4,11,0,0,14,18,49,52
25,2002,6,N.Y. City,3,11,0,1,0,3,3,0
26,2002,6,N.J.,1,28,0,0,0,0,0,13
27,2002,6,Pa.,10,6,1,0,0,1,12,16
28,2002,6,E.N. CENTRAL,27,40,1,1,55,76,2,6
29,2002,6,Ohio,14,12,0,1,38,55,1,0
30,2002,6,Ind.,6,0,0,0,2,1,1,1
31,2002,6,Ill.,0,9,0,0,7,1,0,0
32,2002,6,Mich.,5,12,1,0,7,5,0,2
33,2002,6,Wis.,2,7,0,0,1,14,0,3
34,2002,6,W.N. CENTRAL,6,21,1,1,36,25,15,37
35,2002,6,Minn.,0,0,0,0,1,0,2,11
36,2002,6,Iowa,0,6,0,0,10,3,4,9
37,2002,6,Mo.,3,11,0,0,16,14,0,2
38,2002,6,N. Dak.,0,0,0,0,0,0,0,0
39,2002,6,S. Dak.,2,0,0,0,1,2,0,7
40,2002,6,Nebr.,0,1,0,0,0,0,0,0
41,2002,6,Kans.,1,3,1,1,8,6,9,8
42,2002,6,S. ATLANTIC,29,57,3,1,32,24,99,142
43,2002,6,Del.,1,0,0,0,1,0,3,0
44,2002,6,Md.,1,11,1,1,7,6,2,31
45,2002,6,D.C.,0,0,0,0,0,0,0,0
46,2002,6,Va.,1,5,1,0,8,0,39,33
47,2002,6,W. Va.,0,0,0,0,0,0,10,8
48,2002,6,N.C.,3,10,0,0,7,9,39,35
49,2002,6,S.C.,1,4,1,0,8,4,6,7
50,2002,6,Ga.,7,11,0,0,0,5,0,15
51,2002,6,Fla.,15,16,0,0,1,0,0,13
52,2002,6,E.S. CENTRAL,8,22,2,0,13,10,11,108
53,2002,6,Ky.,0,3,0,0,4,1,1,0
54,2002,6,Tenn.,1,7,0,0,7,4,6,106
55,2002,6,Ala.,6,8,1,0,2,2,4,2
56,2002,6,Miss.,1,4,1,0,0,3,0,0
57,2002,6,W.S. CENTRAL,9,99,0,0,17,3,11,108
58,2002,6,Ark.,5,6,0,0,5,2,0,0
59,2002,6,La.,1,15,0,0,0,0,0,1
60,2002,6,Okla.,2,6,0,0,1,1,11,9
61,2002,6,Tex.,1,72,0,0,11,0,0,98
62,2002,6,MOUNTAIN,19,21,0,1,63,239,13,31
63,2002,6,Mont.,0,0,0,0,2,0,0,4
64,2002,6,Idaho,0,3,0,0,5,19,0,0
65,2002,6,Wyo.,0,0,0,0,1,0,1,9
66,2002,6,Colo.,5,7,0,0,35,84,0,0
67,2002,6,N. Mex.,0,4,0,1,10,4,0,0
68,2002,6,Ariz.,7,3,0,0,4,129,12,18
69,2002,6,Utah,3,2,0,0,5,3,0,0
70,2002,6,Nev.,4,2,0,0,1,0,0,0
71,2002,6,PACIFIC,34,61,7,11,17,48,17,37
72,2002,6,Wash.,7,5,0,0,4,5,0,0
73,2002,6,Oreg.,7,1,N,N,11,2,0,0
74,2002,6,Calif.,18,51,7,7,0,34,6,17
75,2002,6,Alaska,1,0,0,0,2,0,11,20
76,2002,6,Hawaii,1,4,0,4,0,7,0,0
77,2002,6,Guam,0,0,0,0,0,0,0,0
78,2002,6,P.R.,0,0,0,0,0,0,11,12
79,2002,6,V.I.,0,0,0,0,0,0,0,0
80,2002,6,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,6,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,7,UNITED STATES,192,471,18,20,448,637,388,706
16,2002,7,NEW ENGLAND,16,29,1,0,126,105,64,59
17,2002,7,Maine,2,0,0,0,3,0,4,10
18,2002,7,N.H.,1,1,1,0,1,6,1,0
19,2002,7,Vt.,2,0,0,0,17,17,17,11
20,2002,7,Mass.,8,20,0,0,105,80,19,16
21,2002,7,R.I.,2,0,0,0,0,0,4,8
22,2002,7,Conn.,1,8,0,0,0,2,19,14
23,2002,7,MID. ATLANTIC,19,66,3,2,26,27,71,104
24,2002,7,Upstate N.Y.,4,13,1,1,22,22,54,60
25,2002,7,N.Y. City,4,12,0,1,0,4,4,0
26,2002,7,N.J.,1,28,0,0,0,0,0,16
27,2002,7,Pa.,10,13,2,0,4,1,13,28
28,2002,7,E.N. CENTRAL,31,49,0,1,65,83,2,6
29,2002,7,Ohio,17,13,0,1,43,57,1,0
30,2002,7,Ind.,6,0,0,0,2,1,1,1
31,2002,7,Ill.,0,11,0,0,10,1,0,0
32,2002,7,Mich.,6,17,0,0,9,10,0,2
33,2002,7,Wis.,2,8,0,0,1,14,0,3
34,2002,7,W.N. CENTRAL,8,27,1,1,61,29,21,45
35,2002,7,Minn.,0,0,0,0,1,0,3,11
36,2002,7,Iowa,1,8,0,0,26,5,4,9
37,2002,7,Mo.,4,12,0,0,22,15,1,2
38,2002,7,N. Dak.,0,0,0,0,0,0,0,8
39,2002,7,S. Dak.,2,0,0,0,2,2,0,7
40,2002,7,Nebr.,0,2,0,0,0,0,0,0
41,2002,7,Kans.,1,5,1,1,10,7,13,8
42,2002,7,S. ATLANTIC,34,72,3,1,41,27,165,177
43,2002,7,Del.,1,0,0,0,1,0,3,0
44,2002,7,Md.,1,12,1,1,10,7,38,36
45,2002,7,D.C.,0,0,0,0,0,0,0,0
46,2002,7,Va.,2,7,1,0,12,0,54,41
47,2002,7,W. Va.,0,0,0,0,0,0,10,13
48,2002,7,N.C.,5,17,0,0,7,10,54,45
49,2002,7,S.C.,2,4,1,0,10,4,6,7
50,2002,7,Ga.,8,14,0,0,0,6,0,15
51,2002,7,Fla.,15,18,0,0,1,0,0,20
52,2002,7,E.S. CENTRAL,10,28,2,0,15,16,12,110
53,2002,7,Ky.,0,3,0,0,4,3,1,2
54,2002,7,Tenn.,1,9,0,0,9,8,7,106
55,2002,7,Ala.,8,10,1,0,2,2,4,2
56,2002,7,Miss.,1,6,1,0,0,3,0,0
57,2002,7,W.S. CENTRAL,11,110,0,0,18,3,16,129
58,2002,7,Ark.,5,6,0,0,5,2,0,0
59,2002,7,La.,1,17,0,0,0,0,0,2
60,2002,7,Okla.,4,6,0,0,1,1,16,10
61,2002,7,Tex.,1,81,0,0,12,0,0,117
62,2002,7,MOUNTAIN,22,22,0,2,76,282,15,33
63,2002,7,Mont.,0,0,0,0,2,0,0,4
64,2002,7,Idaho,0,3,0,0,5,45,0,0
65,2002,7,Wyo.,0,0,0,1,1,0,1,10
66,2002,7,Colo.,7,8,0,0,41,92,0,0
67,2002,7,N. Mex.,0,4,0,1,12,8,0,0
68,2002,7,Ariz.,7,3,0,0,9,133,14,19
69,2002,7,Utah,4,2,0,0,5,4,0,0
70,2002,7,Nev.,4,2,0,0,1,0,0,0
71,2002,7,PACIFIC,41,68,8,13,20,65,22,43
72,2002,7,Wash.,7,6,0,0,4,7,0,0
73,2002,7,Oreg.,11,1,N,N,11,2,0,0
74,2002,7,Calif.,21,57,8,7,3,49,8,21
75,2002,7,Alaska,1,0,0,0,2,0,14,22
76,2002,7,Hawaii,1,4,0,6,0,7,0,0
77,2002,7,Guam,0,0,0,0,0,0,0,0
78,2002,7,P.R.,0,0,0,0,0,0,11,16
79,2002,7,V.I.,0,0,0,0,0,0,0,0
80,2002,7,Amer. Samoa,U,U,U,U,U,U,U,U
81,2002,7,C.N.M.I.,0,U,0,U,0,U,0,U
15,2002,8,UNITED STATES,229,558,28,24,539,743,427,817
16,2002,8,NEW ENGLAND,20,36,2,0,131,119,70,66
17,2002,8,Maine,2,0,0,0,3,0,5,11
18,2002,8,N.H.,2,3,2,0,1,11,1,1
19,2002,8,Vt.,3,2,0,0,18,17,20,13
20,2002,8,Mass.,10,21,0,0,109,87,19,16
21,2002,8,R.I.,2,0,0,0,0,0,4,8
22,2002,8,Conn.,1,10,0,0,0,4,21,17
