,year,mmwr_week,Reporting Area,"Meningococcal disease, All serogroups cummulative for 2005","Meningococcal disease, All serogroups cummulative for 2004","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2005","Meningococcal disease, Serogroup A, C, Y, and W-135 cummulative for 2004","Meningococcal disease, Serogroup B cummulative for 2005","Meningococcal disease, Serogroup B cummulative for 2004","Meningococcal disease, Other serogroup cummulative for 2005","Meningococcal disease, Other serogroup cummulative for 2004","Meningococcal disease, Serogroup unknown cummulative for 2005","Meningococcal disease, Serogroup unknown cummulative for 2004"
56,2005,43,Tenn.,23,19,0,0,0,0,0,0,23,19
57,2005,43,Ala.,6,14,1,0,0,0,0,0,5,14
58,2005,43,Miss.,5,13,0,0,0,0,0,0,5,13
59,2005,43,W.S. CENTRAL,83,59,1,2,5,2,0,0,77,55
60,2005,43,Ark.,13,15,0,0,0,1,0,0,13,14
61,2005,43,La.,26,31,0,1,2,0,0,0,24,30
62,2005,43,Okla.,13,9,1,1,3,1,0,0,9,7
63,2005,43,Tex.,31,4,0,0,0,0,0,0,31,4
64,2005,43,MOUNTAIN,77,57,2,1,6,5,0,0,69,51
65,2005,43,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,43,Idaho,3,7,0,0,0,0,0,0,3,7
67,2005,43,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,43,Colo.,17,13,1,0,1,0,0,0,15,13
69,2005,43,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,43,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,43,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,43,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,43,PACIFIC,211,263,1,3,7,7,0,0,203,253
74,2005,43,Wash.,41,27,1,3,4,7,0,0,36,17
75,2005,43,Oreg.,28,50,0,0,0,0,0,0,28,50
76,2005,43,Calif.,128,175,0,0,0,0,0,0,128,175
77,2005,43,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,43,Hawaii,11,7,0,0,3,0,0,0,8,7
79,2005,43,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,43,P.R.,6,13,0,0,0,0,0,0,6,13
81,2005,43,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,43,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,43,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,44,UNITED STATES,985,"1,028",78,79,48,39,0,1,859,909
18,2005,44,NEW ENGLAND,66,63,1,6,0,6,0,1,65,50
19,2005,44,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,44,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,44,Vt.,6,3,0,0,0,0,0,0,6,3
22,2005,44,Mass.,31,34,0,5,0,5,0,0,31,24
23,2005,44,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,44,Conn.,12,7,1,0,0,0,0,1,11,6
25,2005,44,MID. ATLANTIC,126,139,34,37,7,5,0,0,85,97
26,2005,44,Upstate N.Y.,33,36,4,5,4,3,0,0,25,28
27,2005,44,N.Y. City,18,24,0,0,0,0,0,0,18,24
28,2005,44,N.J.,32,30,0,0,0,0,0,0,32,30
29,2005,44,Pa.,43,49,30,32,3,2,0,0,10,15
30,2005,44,E.N. CENTRAL,108,115,29,27,10,6,0,0,69,82
31,2005,44,Ohio,36,58,0,4,6,5,0,0,30,49
32,2005,44,Ind.,18,17,0,1,4,1,0,0,14,15
33,2005,44,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,44,Mich.,29,22,29,22,0,0,0,0,0,0
35,2005,44,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,44,W.N. CENTRAL,65,71,3,0,1,4,0,0,61,67
37,2005,44,Minn.,13,22,1,0,0,0,0,0,12,22
38,2005,44,Iowa,15,16,0,0,1,2,0,0,14,14
39,2005,44,Mo.,22,18,1,0,0,1,0,0,21,17
40,2005,44,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,44,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,44,Nebr.,5,4,0,0,0,0,0,0,5,4
43,2005,44,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,44,S. ATLANTIC,189,195,6,2,9,3,0,0,174,190
45,2005,44,Del.,4,5,0,0,0,0,0,0,4,5
46,2005,44,Md.,20,10,3,0,2,0,0,0,15,10
47,2005,44,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,44,Va.,30,19,0,0,0,0,0,0,30,19
49,2005,44,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,44,N.C.,28,27,2,0,7,3,0,0,19,24
51,2005,44,S.C.,14,14,0,0,0,0,0,0,14,14
52,2005,44,Ga.,15,13,0,0,0,0,0,0,15,13
53,2005,44,Fla.,72,97,0,0,0,0,0,0,72,97
54,2005,44,E.S. CENTRAL,51,59,1,1,3,1,0,0,47,57
55,2005,44,Ky.,16,11,0,1,3,1,0,0,13,9
56,2005,44,Tenn.,24,20,0,0,0,0,0,0,24,20
57,2005,44,Ala.,6,15,1,0,0,0,0,0,5,15
58,2005,44,Miss.,5,13,0,0,0,0,0,0,5,13
59,2005,44,W.S. CENTRAL,86,62,1,2,5,2,0,0,80,58
60,2005,44,Ark.,14,15,0,0,0,1,0,0,14,14
61,2005,44,La.,26,31,0,1,2,0,0,0,24,30
62,2005,44,Okla.,13,9,1,1,3,1,0,0,9,7
63,2005,44,Tex.,33,7,0,0,0,0,0,0,33,7
64,2005,44,MOUNTAIN,78,58,2,1,6,5,0,0,70,52
65,2005,44,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,44,Idaho,4,7,0,0,0,0,0,0,4,7
67,2005,44,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,44,Colo.,17,14,1,0,1,0,0,0,15,14
69,2005,44,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,44,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,44,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,44,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,44,PACIFIC,216,266,1,3,7,7,0,0,208,256
74,2005,44,Wash.,41,28,1,3,4,7,0,0,36,18
75,2005,44,Oreg.,28,50,0,0,0,0,0,0,28,50
76,2005,44,Calif.,132,177,0,0,0,0,0,0,132,177
77,2005,44,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,44,Hawaii,12,7,0,0,3,0,0,0,9,7
79,2005,44,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,44,P.R.,6,15,0,0,0,0,0,0,6,15
81,2005,44,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,44,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,44,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,45,UNITED STATES,995,"1,044",79,80,48,40,0,1,868,923
18,2005,45,NEW ENGLAND,66,63,1,6,0,6,0,1,65,50
19,2005,45,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,45,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,45,Vt.,6,3,0,0,0,0,0,0,6,3
22,2005,45,Mass.,31,34,0,5,0,5,0,0,31,24
23,2005,45,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,45,Conn.,12,7,1,0,0,0,0,1,11,6
25,2005,45,MID. ATLANTIC,128,141,35,38,7,5,0,0,86,98
26,2005,45,Upstate N.Y.,33,36,4,5,4,3,0,0,25,28
27,2005,45,N.Y. City,19,25,0,0,0,0,0,0,19,25
28,2005,45,N.J.,33,30,0,0,0,0,0,0,33,30
29,2005,45,Pa.,43,50,31,33,3,2,0,0,9,15
30,2005,45,E.N. CENTRAL,108,116,29,27,10,6,0,0,69,83
31,2005,45,Ohio,36,58,0,4,6,5,0,0,30,49
32,2005,45,Ind.,18,18,0,1,4,1,0,0,14,16
33,2005,45,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,45,Mich.,29,22,29,22,0,0,0,0,0,0
35,2005,45,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,45,W.N. CENTRAL,67,71,3,0,1,4,0,0,63,67
37,2005,45,Minn.,13,22,1,0,0,0,0,0,12,22
38,2005,45,Iowa,16,16,0,0,1,2,0,0,15,14
39,2005,45,Mo.,23,18,1,0,0,1,0,0,22,17
40,2005,45,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,45,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,45,Nebr.,5,4,0,0,0,0,0,0,5,4
43,2005,45,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,45,S. ATLANTIC,192,198,6,2,9,4,0,0,177,192
45,2005,45,Del.,4,6,0,0,0,0,0,0,4,6
46,2005,45,Md.,21,10,3,0,2,0,0,0,16,10
47,2005,45,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,45,Va.,30,19,0,0,0,0,0,0,30,19
49,2005,45,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,45,N.C.,29,28,2,0,7,4,0,0,20,24
51,2005,45,S.C.,15,15,0,0,0,0,0,0,15,15
52,2005,45,Ga.,15,13,0,0,0,0,0,0,15,13
53,2005,45,Fla.,72,97,0,0,0,0,0,0,72,97
54,2005,45,E.S. CENTRAL,51,61,1,1,3,1,0,0,47,59
55,2005,45,Ky.,16,11,0,1,3,1,0,0,13,9
56,2005,45,Tenn.,24,20,0,0,0,0,0,0,24,20
57,2005,45,Ala.,6,15,1,0,0,0,0,0,5,15
58,2005,45,Miss.,5,15,0,0,0,0,0,0,5,15
59,2005,45,W.S. CENTRAL,87,63,1,2,5,2,0,0,81,59
60,2005,45,Ark.,14,15,0,0,0,1,0,0,14,14
61,2005,45,La.,26,31,0,1,2,0,0,0,24,30
62,2005,45,Okla.,13,9,1,1,3,1,0,0,9,7
63,2005,45,Tex.,34,8,0,0,0,0,0,0,34,8
64,2005,45,MOUNTAIN,78,58,2,1,6,5,0,0,70,52
65,2005,45,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,45,Idaho,4,7,0,0,0,0,0,0,4,7
67,2005,45,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,45,Colo.,17,14,1,0,1,0,0,0,15,14
69,2005,45,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,45,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,45,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,45,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,45,PACIFIC,218,273,1,3,7,7,0,0,210,263
74,2005,45,Wash.,41,28,1,3,4,7,0,0,36,18
75,2005,45,Oreg.,28,52,0,0,0,0,0,0,28,52
76,2005,45,Calif.,134,181,0,0,0,0,0,0,134,181
77,2005,45,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,45,Hawaii,12,8,0,0,3,0,0,0,9,8
79,2005,45,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,45,P.R.,6,15,0,0,0,0,0,0,6,15
81,2005,45,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,45,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,45,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,46,UNITED STATES,"1,017","1,063",83,82,49,40,0,1,885,940
18,2005,46,NEW ENGLAND,65,63,1,6,0,6,0,1,64,50
19,2005,46,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,46,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,46,Vt.,5,3,0,0,0,0,0,0,5,3
22,2005,46,Mass.,31,34,0,5,0,5,0,0,31,24
23,2005,46,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,46,Conn.,12,7,1,0,0,0,0,1,11,6
25,2005,46,MID. ATLANTIC,132,145,36,39,7,5,0,0,89,101
26,2005,46,Upstate N.Y.,35,39,4,6,4,3,0,0,27,30
27,2005,46,N.Y. City,19,25,0,0,0,0,0,0,19,25
28,2005,46,N.J.,33,31,0,0,0,0,0,0,33,31
29,2005,46,Pa.,45,50,32,33,3,2,0,0,10,15
30,2005,46,E.N. CENTRAL,116,121,32,28,11,6,0,0,73,87
31,2005,46,Ohio,41,62,0,4,7,5,0,0,34,53
32,2005,46,Ind.,18,18,0,1,4,1,0,0,14,16
33,2005,46,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,46,Mich.,32,23,32,23,0,0,0,0,0,0
35,2005,46,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,46,W.N. CENTRAL,71,72,3,0,1,4,0,0,67,68
37,2005,46,Minn.,14,23,1,0,0,0,0,0,13,23
38,2005,46,Iowa,16,16,0,0,1,2,0,0,15,14
39,2005,46,Mo.,26,18,1,0,0,1,0,0,25,17
40,2005,46,N. Dak.,0,2,0,0,0,0,0,0,0,2
41,2005,46,S. Dak.,3,2,1,0,0,1,0,0,2,1
42,2005,46,Nebr.,5,4,0,0,0,0,0,0,5,4
43,2005,46,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,46,S. ATLANTIC,194,203,6,2,9,4,0,0,179,197
45,2005,46,Del.,4,6,0,0,0,0,0,0,4,6
46,2005,46,Md.,21,10,3,0,2,0,0,0,16,10
47,2005,46,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,46,Va.,30,20,0,0,0,0,0,0,30,20
49,2005,46,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,46,N.C.,29,28,2,0,7,4,0,0,20,24
51,2005,46,S.C.,15,15,0,0,0,0,0,0,15,15
52,2005,46,Ga.,15,14,0,0,0,0,0,0,15,14
53,2005,46,Fla.,74,100,0,0,0,0,0,0,74,100
54,2005,46,E.S. CENTRAL,52,63,1,1,3,1,0,0,48,61
55,2005,46,Ky.,16,11,0,1,3,1,0,0,13,9
56,2005,46,Tenn.,24,21,0,0,0,0,0,0,24,21
57,2005,46,Ala.,6,16,1,0,0,0,0,0,5,16
58,2005,46,Miss.,6,15,0,0,0,0,0,0,6,15
59,2005,46,W.S. CENTRAL,87,65,1,2,5,2,0,0,81,61
60,2005,46,Ark.,14,15,0,0,0,1,0,0,14,14
61,2005,46,La.,26,31,0,1,2,0,0,0,24,30
62,2005,46,Okla.,13,9,1,1,3,1,0,0,9,7
63,2005,46,Tex.,34,10,0,0,0,0,0,0,34,10
64,2005,46,MOUNTAIN,80,58,2,1,6,5,0,0,72,52
65,2005,46,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,46,Idaho,6,7,0,0,0,0,0,0,6,7
67,2005,46,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,46,Colo.,17,14,1,0,1,0,0,0,15,14
69,2005,46,N. Mex.,3,7,0,1,0,3,0,0,3,3
70,2005,46,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,46,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,46,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,46,PACIFIC,220,273,1,3,7,7,0,0,212,263
74,2005,46,Wash.,41,28,1,3,4,7,0,0,36,18
75,2005,46,Oreg.,28,52,0,0,0,0,0,0,28,52
76,2005,46,Calif.,136,181,0,0,0,0,0,0,136,181
77,2005,46,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,46,Hawaii,12,8,0,0,3,0,0,0,9,8
79,2005,46,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,46,P.R.,6,15,0,0,0,0,0,0,6,15
81,2005,46,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,46,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,46,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,47,UNITED STATES,"1,033","1,078",84,85,51,41,0,1,898,951
18,2005,47,NEW ENGLAND,65,67,1,6,0,6,0,1,64,54
19,2005,47,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,47,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,47,Vt.,5,3,0,0,0,0,0,0,5,3
22,2005,47,Mass.,31,35,0,5,0,5,0,0,31,25
23,2005,47,R.I.,3,2,0,1,0,0,0,0,3,1
24,2005,47,Conn.,12,10,1,0,0,0,0,1,11,9
25,2005,47,MID. ATLANTIC,137,148,37,40,9,5,0,0,91,103
26,2005,47,Upstate N.Y.,36,39,4,6,6,3,0,0,26,30
27,2005,47,N.Y. City,20,26,0,0,0,0,0,0,20,26
28,2005,47,N.J.,34,31,0,0,0,0,0,0,34,31
29,2005,47,Pa.,47,52,33,34,3,2,0,0,11,16
30,2005,47,E.N. CENTRAL,117,122,32,29,11,6,0,0,74,87
31,2005,47,Ohio,42,62,0,4,7,5,0,0,35,53
32,2005,47,Ind.,18,18,0,1,4,1,0,0,14,16
33,2005,47,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,47,Mich.,32,24,32,24,0,0,0,0,0,0
35,2005,47,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,47,W.N. CENTRAL,74,74,3,0,1,5,0,0,70,69
37,2005,47,Minn.,15,23,1,0,0,0,0,0,14,23
38,2005,47,Iowa,16,17,0,0,1,3,0,0,15,14
39,2005,47,Mo.,26,19,1,0,0,1,0,0,25,18
40,2005,47,N. Dak.,1,2,0,0,0,0,0,0,1,2
41,2005,47,S. Dak.,4,2,1,0,0,1,0,0,3,1
42,2005,47,Nebr.,5,4,0,0,0,0,0,0,5,4
43,2005,47,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,47,S. ATLANTIC,198,203,6,2,9,4,0,0,183,197
45,2005,47,Del.,4,6,0,0,0,0,0,0,4,6
46,2005,47,Md.,21,10,3,0,2,0,0,0,16,10
47,2005,47,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,47,Va.,30,20,0,0,0,0,0,0,30,20
49,2005,47,W. Va.,6,5,1,0,0,0,0,0,5,5
50,2005,47,N.C.,32,28,2,0,7,4,0,0,23,24
51,2005,47,S.C.,15,15,0,0,0,0,0,0,15,15
52,2005,47,Ga.,15,14,0,0,0,0,0,0,15,14
53,2005,47,Fla.,75,100,0,0,0,0,0,0,75,100
54,2005,47,E.S. CENTRAL,52,64,1,1,3,1,0,0,48,62
55,2005,47,Ky.,16,11,0,1,3,1,0,0,13,9
56,2005,47,Tenn.,24,22,0,0,0,0,0,0,24,22
57,2005,47,Ala.,6,16,1,0,0,0,0,0,5,16
58,2005,47,Miss.,6,15,0,0,0,0,0,0,6,15
59,2005,47,W.S. CENTRAL,89,66,1,3,5,2,0,0,83,61
60,2005,47,Ark.,14,15,0,0,0,1,0,0,14,14
61,2005,47,La.,27,31,0,1,2,0,0,0,25,30
62,2005,47,Okla.,13,10,1,2,3,1,0,0,9,7
63,2005,47,Tex.,35,10,0,0,0,0,0,0,35,10
64,2005,47,MOUNTAIN,80,60,2,1,6,5,0,0,72,54
65,2005,47,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,47,Idaho,6,7,0,0,0,0,0,0,6,7
67,2005,47,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,47,Colo.,17,15,1,0,1,0,0,0,15,15
69,2005,47,N. Mex.,3,8,0,1,0,3,0,0,3,4
70,2005,47,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,47,Utah,10,5,1,0,2,0,0,0,7,5
72,2005,47,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,47,PACIFIC,221,274,1,3,7,7,0,0,213,264
74,2005,47,Wash.,42,28,1,3,4,7,0,0,37,18
75,2005,47,Oreg.,28,52,0,0,0,0,0,0,28,52
76,2005,47,Calif.,136,181,0,0,0,0,0,0,136,181
77,2005,47,Alaska,3,4,0,0,0,0,0,0,3,4
78,2005,47,Hawaii,12,9,0,0,3,0,0,0,9,9
79,2005,47,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,47,P.R.,6,17,0,0,0,0,0,0,6,17
81,2005,47,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,47,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,47,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,48,UNITED STATES,"1,049","1,103",86,85,52,43,0,1,911,974
18,2005,48,NEW ENGLAND,68,68,1,6,0,6,0,1,67,55
19,2005,48,Maine,2,10,0,0,0,1,0,0,2,9
20,2005,48,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,48,Vt.,5,3,0,0,0,0,0,0,5,3
22,2005,48,Mass.,31,36,0,5,0,5,0,0,31,26
23,2005,48,R.I.,4,2,0,1,0,0,0,0,4,1
24,2005,48,Conn.,14,10,1,0,0,0,0,1,13,9
25,2005,48,MID. ATLANTIC,140,153,38,40,9,6,0,0,93,107
26,2005,48,Upstate N.Y.,37,42,4,6,6,4,0,0,27,32
27,2005,48,N.Y. City,22,26,0,0,0,0,0,0,22,26
28,2005,48,N.J.,34,33,0,0,0,0,0,0,34,33
29,2005,48,Pa.,47,52,34,34,3,2,0,0,10,16
30,2005,48,E.N. CENTRAL,119,127,33,29,12,7,0,0,74,91
31,2005,48,Ohio,43,66,0,4,8,5,0,0,35,57
32,2005,48,Ind.,18,19,0,1,4,2,0,0,14,16
33,2005,48,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,48,Mich.,33,24,33,24,0,0,0,0,0,0
35,2005,48,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,48,W.N. CENTRAL,75,74,3,0,1,5,0,0,71,69
37,2005,48,Minn.,16,23,1,0,0,0,0,0,15,23
38,2005,48,Iowa,16,17,0,0,1,3,0,0,15,14
39,2005,48,Mo.,26,19,1,0,0,1,0,0,25,18
40,2005,48,N. Dak.,1,2,0,0,0,0,0,0,1,2
41,2005,48,S. Dak.,4,2,1,0,0,1,0,0,3,1
42,2005,48,Nebr.,5,4,0,0,0,0,0,0,5,4
43,2005,48,Kans.,7,7,0,0,0,0,0,0,7,7
44,2005,48,S. ATLANTIC,200,205,6,2,9,4,0,0,185,199
45,2005,48,Del.,4,6,0,0,0,0,0,0,4,6
46,2005,48,Md.,21,10,3,0,2,0,0,0,16,10
47,2005,48,D.C.,0,5,0,2,0,0,0,0,0,3
48,2005,48,Va.,31,20,0,0,0,0,0,0,31,20
49,2005,48,W. Va.,6,6,1,0,0,0,0,0,5,6
50,2005,48,N.C.,32,28,2,0,7,4,0,0,23,24
51,2005,48,S.C.,15,15,0,0,0,0,0,0,15,15
52,2005,48,Ga.,15,14,0,0,0,0,0,0,15,14
53,2005,48,Fla.,76,101,0,0,0,0,0,0,76,101
54,2005,48,E.S. CENTRAL,52,65,1,1,3,1,0,0,48,63
55,2005,48,Ky.,16,11,0,1,3,1,0,0,13,9
56,2005,48,Tenn.,24,22,0,0,0,0,0,0,24,22
57,2005,48,Ala.,6,17,1,0,0,0,0,0,5,17
58,2005,48,Miss.,6,15,0,0,0,0,0,0,6,15
59,2005,48,W.S. CENTRAL,89,70,1,3,5,2,0,0,83,65
60,2005,48,Ark.,14,16,0,0,0,1,0,0,14,15
61,2005,48,La.,27,32,0,1,2,0,0,0,25,31
62,2005,48,Okla.,13,10,1,2,3,1,0,0,9,7
63,2005,48,Tex.,35,12,0,0,0,0,0,0,35,12
64,2005,48,MOUNTAIN,80,62,2,1,6,5,0,0,72,56
65,2005,48,Mont.,0,3,0,0,0,0,0,0,0,3
66,2005,48,Idaho,6,7,0,0,0,0,0,0,6,7
67,2005,48,Wyo.,0,4,0,0,0,0,0,0,0,4
68,2005,48,Colo.,17,15,1,0,1,0,0,0,15,15
69,2005,48,N. Mex.,3,9,0,1,0,3,0,0,3,5
70,2005,48,Ariz.,36,11,0,0,2,1,0,0,34,10
71,2005,48,Utah,10,6,1,0,2,0,0,0,7,6
72,2005,48,Nev.,8,7,0,0,1,1,0,0,7,6
73,2005,48,PACIFIC,226,279,1,3,7,7,0,0,218,269
74,2005,48,Wash.,42,28,1,3,4,7,0,0,37,18
75,2005,48,Oreg.,28,53,0,0,0,0,0,0,28,53
76,2005,48,Calif.,140,185,0,0,0,0,0,0,140,185
77,2005,48,Alaska,4,4,0,0,0,0,0,0,4,4
78,2005,48,Hawaii,12,9,0,0,3,0,0,0,9,9
79,2005,48,Guam,0,1,0,0,0,0,0,0,0,1
80,2005,48,P.R.,6,17,0,0,0,0,0,0,6,17
81,2005,48,V.I.,0,0,0,0,0,0,0,0,0,0
82,2005,48,Amer. Samoa,1,1,0,0,0,0,0,0,1,1
83,2005,48,C.N.M.I.,0,0,0,0,0,0,0,0,0,0
17,2005,49,UNITED STATES,"1,061","1,128",206,191,128,115,17,28,710,794
18,2005,49,NEW ENGLAND,69,72,16,32,8,17,2,1,43,22
19,2005,49,Maine,2,12,0,6,0,2,0,0,2,4
20,2005,49,N.H.,12,7,0,0,0,0,0,0,12,7
21,2005,49,Vt.,5,3,2,0,0,2,1,0,2,1
22,2005,49,Mass.,32,38,5,21,4,7,1,0,22,10
23,2005,49,R.I.,4,2,1,1,3,1,0,0,0,0
24,2005,49,Conn.,14,10,8,4,1,5,0,1,5,0
25,2005,49,MID. ATLANTIC,142,159,19,29,7,13,1,0,115,117
26,2005,49,Upstate N.Y.,38,42,14,16,6,10,0,0,18,16
27,2005,49,N.Y. City,22,27,0,0,0,0,0,0,22,27
28,2005,49,N.J.,34,35,0,0,0,0,0,0,34,35
29,2005,49,Pa.,48,55,5,13,1,3,1,0,41,39
30,2005,49,E.N. CENTRAL,120,130,20,23,9,18,3,3,88,86
31,2005,49,Ohio,43,66,4,6,2,5,0,2,37,53
32,2005,49,Ind.,18,22,7,7,3,7,0,0,8,8
33,2005,49,Ill.,15,1,0,0,0,0,0,0,15,1
34,2005,49,Mich.,34,24,9,10,4,6,3,1,18,7
35,2005,49,Wis.,10,17,0,0,0,0,0,0,10,17
36,2005,49,W.N. CENTRAL,77,74,27,25,10,14,2,3,38,32
37,2005,49,Minn.,16,23,5,11,4,5,1,1,6,6
38,2005,49,Iowa,16,17,6,7,3,5,0,2,7,3
39,2005,49,Mo.,26,19,10,6,3,4,1,0,12,9
40,2005,49,N. Dak.,1,2,0,0,0,0,0,0,1,2
41,2005,49,S. Dak.,4,2,4,0,0,0,0,0,0,2
42,2005,49,Nebr.,5,4,2,1,0,0,0,0,3,3
43,2005,49,Kans.,9,7,0,0,0,0,0,0,9,7
44,2005,49,S. ATLANTIC,201,209,42,24,24,12,1,8,134,165
45,2005,49,Del.,4,6,0,0,0,0,0,0,4,6
46,2005,49,Md.,21,10,9,6,6,2,1,1,5,1
47,2005,49,D.C.,0,5,0,0,0,0,0,1,0,4
48,2005,49,Va.,30,20,12,9,7,5,0,1,11,5
49,2005,49,W. Va.,6,6,4,0,0,0,0,0,2,6
50,2005,49,N.C.,32,31,14,8,9,5,0,5,9,13
51,2005,49,S.C.,15,16,3,1,2,0,0,0,10,15
52,2005,49,Ga.,16,14,0,0,0,0,0,0,16,14
53,2005,49,Fla.,77,101,0,0,0,0,0,0,77,101
54,2005,49,E.S. CENTRAL,52,66,7,6,7,6,0,1,38,53
55,2005,49,Ky.,16,11,1,2,2,3,0,0,13,6
56,2005,49,Tenn.,24,22,5,0,4,3,0,0,15,19
57,2005,49,Ala.,6,17,1,4,1,0,0,1,4,12
58,2005,49,Miss.,6,16,0,0,0,0,0,0,6,16
59,2005,49,W.S. CENTRAL,91,70,37,19,25,18,4,6,25,27
60,2005,49,Ark.,15,16,8,4,5,4,0,0,2,8
61,2005,49,La.,28,32,14,8,7,13,0,2,7,9
62,2005,49,Okla.,13,10,5,5,2,0,4,4,2,1
63,2005,49,Tex.,35,12,10,2,11,1,0,0,14,9
64,2005,49,MOUNTAIN,81,63,23,18,5,3,2,5,51,37
65,2005,49,Mont.,0,3,0,1,0,0,0,0,0,2
66,2005,49,Idaho,6,7,1,0,0,0,0,0,5,7
67,2005,49,Wyo.,0,4,0,0,0,0,0,0,0,4
