,year,mmwr_week,Reporting Area,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2010","Meningococcal diseases, invasive �, All groups cummulative for 2009",Pertussis current week,Pertussis previous 52 weeks median ,Pertussis previous 52 weeks maximum ,Pertussis cummulative for 2010,Pertussis cummulative for 2009,"Rabies, animal current week","Rabies, animal previous 52 weeks median ","Rabies, animal previous 52 weeks maximum ","Rabies, animal cummulative for 2010","Rabies, animal cummulative for 2009"
75,2010,45,N. Mex.,0,0,1,3,3,0,2,11,116,64,0,0,2,11,26
76,2010,45,Utah,0,0,1,1,2,0,4,14,199,200,0,0,2,10,12
77,2010,45,Wyo.,0,0,1,0,5,0,0,2,10,22,0,0,4,21,24
78,2010,45,PACIFIC,1,3,16,138,165,32,40,208,"3,135","1,180",0,3,12,124,237
79,2010,45,Alaska,0,0,1,1,6,0,0,6,37,50,0,0,2,12,12
80,2010,45,Calif.,1,2,13,91,105,13,27,180,"2,372",604,0,2,12,100,214
81,2010,45,Hawaii,0,0,1,1,5,0,0,6,41,41,0,0,0,0,0
82,2010,45,Oreg.,0,1,2,29,36,0,6,16,294,239,0,0,2,12,11
83,2010,45,Wash.,0,0,7,16,13,19,5,38,391,246,0,0,0,0,0
84,2010,45,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,45,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,45,Guam,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
87,2010,45,P.R.,0,0,1,0,0,0,0,1,3,1,2,1,3,40,39
88,2010,45,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,46,UNITED STATES,12,15,43,666,837,241,331,"1,756","17,250","13,750",28,64,140,"2,931","4,716"
23,2010,46,NEW ENGLAND,1,0,3,17,30,4,8,23,434,582,1,4,15,210,313
24,2010,46,Conn.,0,0,2,2,4,0,1,8,95,50,0,0,14,59,132
25,2010,46,Maine,1,0,1,4,4,1,0,5,43,77,1,1,4,58,50
26,2010,46,Mass.,0,0,2,6,14,2,5,14,239,331,0,0,0,0,0
27,2010,46,N.H.,0,0,0,0,3,0,0,2,18,72,0,0,5,13,31
28,2010,46,R.I.,0,0,0,0,4,0,0,9,26,41,0,1,4,31,41
29,2010,46,Vt.,0,0,1,5,1,1,0,4,13,11,0,1,5,49,59
30,2010,46,MID. ATLANTIC,0,1,4,62,95,53,26,63,"1,396","1,073",7,18,41,893,522
31,2010,46,N.J.,0,0,2,16,17,0,2,8,109,221,0,0,0,0,0
32,2010,46,N.Y. (Upstate),0,0,3,11,20,18,9,27,485,203,7,9,19,463,404
33,2010,46,N.Y. City,0,0,2,14,16,0,0,9,78,86,0,2,12,120,18
34,2010,46,Pa.,0,0,2,21,42,35,11,42,724,563,0,5,24,310,100
35,2010,46,E.N. CENTRAL,2,2,8,114,153,79,82,173,"4,350","2,834",0,2,27,222,217
36,2010,46,Ill.,0,0,3,19,41,0,14,29,711,578,0,1,11,114,82
37,2010,46,Ind.,0,0,3,23,33,0,9,26,470,339,0,0,0,0,25
38,2010,46,Mich.,0,0,3,20,19,12,26,54,"1,233",778,0,1,5,64,64
39,2010,46,Ohio,2,1,2,31,39,66,27,71,"1,527",983,0,0,12,44,46
40,2010,46,Wis.,0,0,2,21,21,1,7,20,409,156,0,0,0,0,0
41,2010,46,W.N. CENTRAL,0,1,6,43,71,22,32,627,"2,007","2,008",1,4,16,220,361
42,2010,46,Iowa,0,0,3,9,11,0,9,26,451,216,0,0,2,7,31
43,2010,46,Kans.,0,0,2,6,13,0,3,9,142,226,0,1,4,58,72
44,2010,46,Minn.,0,0,2,2,11,0,0,601,698,421,0,0,9,26,60
45,2010,46,Mo.,0,0,3,19,22,20,8,39,439,942,0,1,6,65,64
46,2010,46,Nebr.,0,0,2,5,9,2,4,13,201,132,1,1,4,49,77
47,2010,46,N. Dak.,0,0,1,2,1,0,0,30,50,29,0,0,7,15,4
48,2010,46,S. Dak.,0,0,1,0,4,0,0,5,26,42,0,0,2,0,53
49,2010,46,S. ATLANTIC,2,2,7,121,153,16,28,78,"1,359","1,489",18,21,73,986,"1,964"
50,2010,46,Del.,0,0,1,2,2,0,0,4,12,13,0,0,0,0,0
51,2010,46,D.C.,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0
52,2010,46,Fla.,1,1,5,55,49,7,5,28,287,477,0,0,60,72,161
53,2010,46,Ga.,0,0,2,10,30,1,3,18,213,212,0,0,13,0,375
54,2010,46,Md.,0,0,1,8,10,1,3,8,120,135,5,6,14,337,363
55,2010,46,N.C.,1,0,2,15,29,0,0,32,124,186,0,0,7,0,440
56,2010,46,S.C.,0,0,1,10,11,1,5,19,298,239,0,0,0,0,0
57,2010,46,Va.,0,0,2,19,16,6,5,15,214,191,13,10,25,506,514
58,2010,46,W. Va.,0,0,2,2,6,0,1,13,85,30,0,1,7,71,111
59,2010,46,E.S. CENTRAL,0,1,3,38,30,2,14,34,668,727,0,3,7,137,134
60,2010,46,Ala.,0,0,2,6,8,0,4,8,176,282,0,1,4,49,0
61,2010,46,Ky.,0,0,2,17,5,0,5,14,231,210,0,0,4,19,45
62,2010,46,Miss.,0,0,1,5,3,0,1,8,63,66,0,0,1,1,4
63,2010,46,Tenn.,0,0,2,10,14,2,4,11,198,169,0,1,4,68,85
64,2010,46,W.S. CENTRAL,3,1,9,78,82,26,56,753,"2,523","2,950",0,0,30,61,864
65,2010,46,Ark.,0,0,1,6,9,0,3,29,159,317,0,0,7,21,38
66,2010,46,La.,0,0,4,12,17,0,1,4,32,143,0,0,0,0,0
67,2010,46,Okla.,0,0,7,15,12,2,0,41,65,73,0,0,30,40,32
68,2010,46,Tex.,3,1,7,45,44,24,48,681,"2,267","2,417",0,0,14,0,794
69,2010,46,MOUNTAIN,1,1,6,52,57,33,24,57,"1,311",875,0,1,8,77,102
70,2010,46,Ariz.,0,0,2,13,12,4,7,16,367,231,0,0,5,0,0
71,2010,46,Colo.,1,0,4,19,19,29,4,40,320,204,0,0,0,0,0
72,2010,46,Idaho,0,0,2,7,7,0,3,19,180,69,0,0,2,11,8
73,2010,46,Mont.,0,0,1,1,5,0,1,12,75,54,0,0,3,16,25
74,2010,46,Nev.,0,0,1,8,4,0,0,7,31,24,0,0,2,8,6
75,2010,46,N. Mex.,0,0,1,3,3,0,2,11,119,66,0,0,2,11,26
76,2010,46,Utah,0,0,1,1,2,0,4,13,209,205,0,0,2,10,13
77,2010,46,Wyo.,0,0,0,0,5,0,0,2,10,22,0,0,4,21,24
78,2010,46,PACIFIC,3,3,16,141,166,6,40,209,"3,202","1,212",1,3,12,125,239
79,2010,46,Alaska,0,0,1,1,6,0,0,6,37,50,0,0,2,12,12
80,2010,46,Calif.,3,2,13,94,105,2,27,181,"2,438",630,1,2,12,101,216
81,2010,46,Hawaii,0,0,1,1,5,0,0,6,41,41,0,0,0,0,0
82,2010,46,Oreg.,0,1,2,29,37,0,6,16,294,240,0,0,2,12,11
83,2010,46,Wash.,0,0,7,16,13,4,5,38,392,251,0,0,0,0,0
84,2010,46,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,46,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,46,Guam,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
87,2010,46,P.R.,0,0,1,0,1,0,0,1,3,1,0,1,3,40,39
88,2010,46,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,47,UNITED STATES,11,15,43,682,859,228,344,"1,756","17,854","13,946",19,64,143,"2,977","4,756"
23,2010,47,NEW ENGLAND,1,0,3,18,31,0,8,23,434,589,1,4,15,211,317
24,2010,47,Conn.,1,0,2,3,4,0,1,8,95,52,0,0,14,59,132
25,2010,47,Maine,0,0,1,4,4,0,1,5,43,77,0,1,4,58,50
26,2010,47,Mass.,0,0,2,6,15,0,5,14,239,335,0,0,0,0,0
27,2010,47,N.H.,0,0,0,0,3,0,0,2,18,73,0,0,5,13,32
28,2010,47,R.I.,0,0,0,0,4,0,0,9,26,41,0,0,4,31,42
29,2010,47,Vt.,0,0,1,5,1,0,0,4,13,11,1,1,3,50,61
30,2010,47,MID. ATLANTIC,1,1,4,65,98,39,27,67,"1,465","1,091",5,18,41,898,528
31,2010,47,N.J.,0,0,2,16,17,0,3,9,125,225,0,0,0,0,0
32,2010,47,N.Y. (Upstate),0,0,3,11,21,22,9,27,507,205,5,9,19,468,410
33,2010,47,N.Y. City,0,0,2,16,16,0,0,9,78,86,0,2,12,120,18
34,2010,47,Pa.,1,0,2,22,44,17,11,49,755,575,0,5,24,310,100
35,2010,47,E.N. CENTRAL,0,2,9,116,155,25,88,173,"4,437","2,877",1,2,27,223,217
36,2010,47,Ill.,0,0,3,19,43,0,15,29,728,588,0,1,11,114,82
37,2010,47,Ind.,0,0,3,23,33,0,9,26,479,347,0,0,0,0,25
38,2010,47,Mich.,0,0,3,21,19,6,26,54,"1,269",787,0,1,5,64,64
39,2010,47,Ohio,0,1,2,31,39,19,28,71,"1,546",995,1,0,12,45,46
40,2010,47,Wis.,0,0,3,22,21,0,7,21,415,160,0,0,0,0,0
41,2010,47,W.N. CENTRAL,4,1,6,47,77,14,30,627,"2,104","2,022",2,4,16,242,361
42,2010,47,Iowa,0,0,3,9,13,0,10,26,510,218,0,0,3,26,31
43,2010,47,Kans.,0,0,2,6,13,0,3,9,150,227,0,1,4,59,72
44,2010,47,Minn.,0,0,2,2,11,0,0,601,698,421,0,0,9,26,60
45,2010,47,Mo.,4,0,3,23,25,12,8,41,466,950,1,1,6,66,64
46,2010,47,Nebr.,0,0,2,5,10,2,4,13,204,132,1,1,4,50,77
47,2010,47,N. Dak.,0,0,1,2,1,0,0,30,50,29,0,0,7,15,4
48,2010,47,S. Dak.,0,0,1,0,4,0,0,5,26,45,0,0,0,0,53
49,2010,47,S. ATLANTIC,1,2,7,122,156,28,28,78,"1,412","1,507",8,21,73,996,"1,978"
50,2010,47,Del.,0,0,1,2,2,1,0,4,13,13,0,0,0,0,0
51,2010,47,D.C.,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0
52,2010,47,Fla.,1,1,5,56,50,4,5,28,290,483,0,0,60,72,161
53,2010,47,Ga.,0,0,2,10,30,2,3,18,218,214,0,0,8,0,379
54,2010,47,Md.,0,0,1,8,10,0,3,8,122,136,0,6,14,337,364
55,2010,47,N.C.,0,0,2,15,31,0,0,32,124,189,0,0,7,0,446
56,2010,47,S.C.,0,0,1,10,11,6,5,19,307,243,0,0,0,0,0
57,2010,47,Va.,0,0,2,19,16,3,5,15,226,192,7,10,25,513,517
58,2010,47,W. Va.,0,0,2,2,6,12,1,13,105,31,1,1,7,74,111
59,2010,47,E.S. CENTRAL,1,1,3,39,32,1,15,34,674,739,1,3,7,139,135
60,2010,47,Ala.,1,0,2,7,10,0,4,8,179,285,0,1,4,49,0
61,2010,47,Ky.,0,0,2,17,5,0,5,14,231,210,1,0,4,21,45
62,2010,47,Miss.,0,0,1,5,3,0,1,8,64,68,0,0,1,1,4
63,2010,47,Tenn.,0,0,2,10,14,1,4,11,200,176,0,1,4,68,86
64,2010,47,W.S. CENTRAL,1,1,9,79,84,25,55,753,"2,583","3,003",0,0,30,61,878
65,2010,47,Ark.,0,0,1,6,9,0,3,29,159,323,0,0,7,21,38
66,2010,47,La.,0,0,4,12,18,0,1,3,36,144,0,0,0,0,0
67,2010,47,Okla.,0,0,7,15,12,1,0,41,66,74,0,0,30,40,32
68,2010,47,Tex.,1,1,7,46,45,24,48,681,"2,322","2,462",0,0,14,0,808
69,2010,47,MOUNTAIN,0,1,6,52,58,89,26,59,"1,431",892,0,1,8,80,102
70,2010,47,Ariz.,0,0,2,13,13,1,7,16,379,238,0,0,5,0,0
71,2010,47,Colo.,0,0,4,19,19,86,4,40,411,204,0,0,0,0,0
72,2010,47,Idaho,0,0,2,7,7,1,3,19,181,70,0,0,2,11,8
73,2010,47,Mont.,0,0,1,1,5,0,1,12,79,55,0,0,3,17,25
74,2010,47,Nev.,0,0,1,8,4,0,0,7,31,24,0,0,2,8,6
75,2010,47,N. Mex.,0,0,1,3,3,1,2,11,125,71,0,0,2,13,26
76,2010,47,Utah,0,0,1,1,2,0,4,13,215,208,0,0,2,10,13
77,2010,47,Wyo.,0,0,0,0,5,0,0,2,10,22,0,0,4,21,24
78,2010,47,PACIFIC,2,3,16,144,168,7,41,209,"3,314","1,226",1,3,12,127,240
79,2010,47,Alaska,0,0,1,1,6,0,0,6,37,54,0,0,2,12,12
80,2010,47,Calif.,2,2,13,96,105,5,28,181,"2,536",635,1,2,12,102,217
81,2010,47,Hawaii,0,0,1,1,5,0,0,6,42,42,0,0,0,0,0
82,2010,47,Oreg.,0,1,2,30,39,0,6,16,305,243,0,0,2,13,11
83,2010,47,Wash.,0,0,7,16,13,2,5,38,394,252,0,0,0,0,0
84,2010,47,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,47,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,47,Guam,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
87,2010,47,P.R.,0,0,0,0,1,0,0,1,3,1,0,1,3,40,39
88,2010,47,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,48,UNITED STATES,6,15,43,695,881,353,373,"1,756","18,586","14,235",41,64,143,"3,102","4,822"
23,2010,48,NEW ENGLAND,0,0,3,18,33,1,8,23,449,596,0,4,15,211,321
24,2010,48,Conn.,0,0,2,3,6,0,1,8,106,53,0,0,14,59,132
25,2010,48,Maine,0,0,1,4,4,1,1,5,45,80,0,1,4,58,51
26,2010,48,Mass.,0,0,2,6,15,0,5,14,239,337,0,0,0,0,0
27,2010,48,N.H.,0,0,0,0,3,0,0,2,18,73,0,0,5,13,32
28,2010,48,R.I.,0,0,0,0,4,0,0,9,26,42,0,0,4,31,43
29,2010,48,Vt.,0,0,1,5,1,0,0,4,15,11,0,1,3,50,63
30,2010,48,MID. ATLANTIC,1,1,4,68,101,87,29,72,"1,583","1,116",17,19,41,984,535
31,2010,48,N.J.,0,0,2,17,17,0,3,9,132,230,0,0,0,0,0
32,2010,48,N.Y. (Upstate),0,0,3,11,23,69,10,27,576,214,6,9,19,474,415
33,2010,48,N.Y. City,0,0,2,16,17,0,0,9,78,88,0,2,12,120,20
34,2010,48,Pa.,1,0,2,24,44,18,11,54,797,584,11,8,24,390,100
35,2010,48,E.N. CENTRAL,0,2,9,118,159,87,90,174,"4,657","2,951",0,2,27,223,218
36,2010,48,Ill.,0,0,3,19,44,0,15,29,778,603,0,1,11,114,82
37,2010,48,Ind.,0,0,3,24,34,0,9,26,504,359,0,0,0,0,25
38,2010,48,Mich.,0,0,3,21,20,7,27,55,"1,305",809,0,1,5,64,65
39,2010,48,Ohio,0,1,2,31,40,80,28,71,"1,626","1,015",0,0,12,45,46
40,2010,48,Wis.,0,0,3,23,21,0,8,21,444,165,0,0,0,0,0
41,2010,48,W.N. CENTRAL,0,1,5,49,80,24,32,627,"2,186","2,052",1,4,16,243,371
42,2010,48,Iowa,0,0,3,9,13,0,11,26,545,221,0,0,3,26,32
43,2010,48,Kans.,0,0,2,7,13,0,3,9,150,233,0,1,4,59,73
44,2010,48,Minn.,0,0,2,2,13,0,0,601,698,421,0,0,9,26,60
45,2010,48,Mo.,0,0,4,24,26,23,8,43,508,969,0,1,6,66,65
46,2010,48,Nebr.,0,0,2,5,10,1,4,13,207,133,1,1,4,51,77
47,2010,48,N. Dak.,0,0,1,2,1,0,0,30,50,29,0,0,7,15,11
48,2010,48,S. Dak.,0,0,1,0,4,0,0,5,28,46,0,0,0,0,53
49,2010,48,S. ATLANTIC,2,2,7,126,157,30,29,78,"1,475","1,527",22,21,73,"1,026","2,014"
50,2010,48,Del.,0,0,1,2,2,0,0,4,14,13,0,0,0,0,0
51,2010,48,D.C.,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0
52,2010,48,Fla.,1,1,5,57,50,10,5,28,300,486,0,0,60,72,161
53,2010,48,Ga.,1,0,2,13,30,1,3,18,220,217,0,0,8,0,387
54,2010,48,Md.,0,0,1,8,10,1,3,8,124,140,5,6,14,344,368
55,2010,48,N.C.,0,0,2,15,31,0,0,32,124,192,0,0,7,0,453
56,2010,48,S.C.,0,0,1,10,11,9,5,19,328,247,0,0,0,0,0
57,2010,48,Va.,0,0,2,19,17,6,5,15,241,195,15,10,25,534,531
58,2010,48,W. Va.,0,0,2,2,6,3,1,21,117,31,2,1,7,76,114
59,2010,48,E.S. CENTRAL,0,1,3,39,33,6,15,34,690,761,0,3,7,139,136
60,2010,48,Ala.,0,0,1,7,10,0,4,8,179,288,0,1,4,49,0
61,2010,48,Ky.,0,0,2,17,6,0,5,14,232,216,0,0,4,21,45
62,2010,48,Miss.,0,0,1,5,3,2,1,8,71,74,0,0,1,1,4
63,2010,48,Tenn.,0,0,2,10,14,4,4,11,208,183,0,1,4,68,87
64,2010,48,W.S. CENTRAL,0,1,9,79,86,57,56,753,"2,669","3,059",1,0,30,69,881
65,2010,48,Ark.,0,0,1,6,9,0,3,29,159,329,0,0,7,28,38
66,2010,48,La.,0,0,4,12,18,0,1,3,36,144,0,0,0,0,0
67,2010,48,Okla.,0,0,7,15,14,23,0,41,89,75,1,0,30,41,32
68,2010,48,Tex.,0,1,7,46,45,34,48,681,"2,385","2,511",0,0,7,0,811
69,2010,48,MOUNTAIN,1,1,6,51,60,27,27,92,"1,465",933,0,1,8,80,103
70,2010,48,Ariz.,0,0,2,13,13,0,7,16,379,250,0,0,5,0,0
71,2010,48,Colo.,1,0,4,20,21,25,4,86,437,208,0,0,0,0,0
72,2010,48,Idaho,0,0,1,5,7,1,3,19,182,89,0,0,2,11,8
73,2010,48,Mont.,0,0,1,1,5,0,1,12,82,56,0,0,3,17,25
74,2010,48,Nev.,0,0,1,8,4,0,0,7,32,24,0,0,2,8,6
75,2010,48,N. Mex.,0,0,1,3,3,1,2,11,128,72,0,0,2,13,26
76,2010,48,Utah,0,0,1,1,2,0,4,13,215,212,0,0,2,10,13
77,2010,48,Wyo.,0,0,0,0,5,0,0,2,10,22,0,0,4,21,25
78,2010,48,PACIFIC,2,3,16,147,172,34,43,209,"3,412","1,240",0,3,12,127,243
79,2010,48,Alaska,0,0,1,1,6,0,0,6,38,55,0,0,2,12,12
80,2010,48,Calif.,1,2,13,98,108,17,28,181,"2,625",646,0,2,12,102,220
81,2010,48,Hawaii,0,0,1,1,5,0,0,6,42,43,0,0,0,0,0
82,2010,48,Oreg.,1,1,2,31,40,1,6,16,303,243,0,0,2,13,11
83,2010,48,Wash.,0,0,7,16,13,16,5,38,404,253,0,0,0,0,0
84,2010,48,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,48,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,48,Guam,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
87,2010,48,P.R.,0,0,0,0,1,0,0,1,3,1,0,1,3,40,39
88,2010,48,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,49,UNITED STATES,7,15,43,710,898,509,403,"1,756","19,529","14,509",28,63,143,"3,132","4,872"
23,2010,49,NEW ENGLAND,0,0,3,18,34,2,8,22,467,604,0,4,15,212,336
24,2010,49,Conn.,0,0,1,3,6,0,1,8,107,54,0,0,14,59,146
25,2010,49,Maine,0,0,1,4,4,2,1,5,47,80,0,1,4,59,51
26,2010,49,Mass.,0,0,2,6,16,0,5,13,252,342,0,0,0,0,0
27,2010,49,N.H.,0,0,0,0,3,0,0,2,19,74,0,0,5,13,32
28,2010,49,R.I.,0,0,0,0,4,0,0,9,26,43,0,0,4,31,43
29,2010,49,Vt.,0,0,1,5,1,0,0,4,16,11,0,1,3,50,64
30,2010,49,MID. ATLANTIC,1,1,4,70,102,133,31,100,"1,740","1,142",9,19,41,993,541
31,2010,49,N.J.,0,0,2,17,17,0,3,9,132,231,0,0,0,0,0
32,2010,49,N.Y. (Upstate),1,0,3,12,23,80,11,69,654,223,9,9,19,483,419
33,2010,49,N.Y. City,0,0,2,16,17,0,0,9,78,92,0,2,12,120,22
34,2010,49,Pa.,0,0,2,25,45,53,12,63,876,596,0,8,24,390,100
35,2010,49,E.N. CENTRAL,0,2,9,121,162,72,99,174,"4,830","3,011",2,2,27,226,218
36,2010,49,Ill.,0,0,3,19,44,0,16,34,828,615,0,1,11,114,82
37,2010,49,Ind.,0,0,3,26,34,0,9,26,526,366,0,0,0,0,25
38,2010,49,Mich.,0,0,3,22,20,5,27,55,"1,336",828,2,1,5,67,65
39,2010,49,Ohio,0,0,2,31,42,67,29,80,"1,693","1,035",0,0,12,45,46
40,2010,49,Wis.,0,0,3,23,22,0,8,21,447,167,0,0,0,0,0
41,2010,49,W.N. CENTRAL,1,1,5,51,82,22,35,627,"2,275","2,076",0,4,16,243,372
42,2010,49,Iowa,0,0,3,10,13,0,11,27,584,224,0,0,3,26,33
43,2010,49,Kans.,0,0,2,7,13,0,3,9,160,235,0,1,4,59,73
44,2010,49,Minn.,0,0,2,2,13,0,0,601,698,421,0,0,9,26,60
45,2010,49,Mo.,1,0,4,25,27,20,8,44,546,985,0,1,6,66,65
46,2010,49,Nebr.,0,0,2,5,11,2,4,13,209,134,0,1,4,51,77
47,2010,49,N. Dak.,0,0,1,2,1,0,0,30,50,29,0,0,5,15,11
48,2010,49,S. Dak.,0,0,1,0,4,0,0,5,28,48,0,0,0,0,53
49,2010,49,S. ATLANTIC,0,2,7,126,159,42,29,78,"1,546","1,547",17,21,73,"1,041","2,031"
50,2010,49,Del.,0,0,1,2,2,0,0,4,14,13,0,0,0,0,0
51,2010,49,D.C.,0,0,0,0,0,0,0,1,8,7,0,0,0,0,0
52,2010,49,Fla.,0,1,5,57,51,5,5,28,304,490,0,0,60,72,161
53,2010,49,Ga.,0,0,2,13,31,4,4,18,228,219,0,0,6,0,390
54,2010,49,Md.,0,0,1,8,10,0,3,8,124,141,0,6,14,344,372
55,2010,49,N.C.,0,0,2,15,31,0,0,32,129,196,0,0,5,0,456
56,2010,49,S.C.,0,0,1,10,11,3,5,19,334,248,0,0,0,0,0
57,2010,49,Va.,0,0,2,19,17,22,5,18,280,202,16,10,25,548,538
58,2010,49,W. Va.,0,0,2,2,6,8,1,21,125,31,1,1,7,77,114
59,2010,49,E.S. CENTRAL,0,1,3,39,34,5,15,34,737,770,0,3,7,141,136
60,2010,49,Ala.,0,0,1,7,11,0,4,8,188,292,0,1,4,49,0
61,2010,49,Ky.,0,0,2,17,6,0,5,14,263,219,0,0,4,21,45
62,2010,49,Miss.,0,0,1,5,3,0,1,8,71,74,0,0,1,1,4
63,2010,49,Tenn.,0,0,2,10,14,5,4,11,215,185,0,1,4,70,87
64,2010,49,W.S. CENTRAL,1,1,9,82,87,82,57,753,"2,790","3,130",0,0,30,69,889
65,2010,49,Ark.,0,0,1,6,9,7,3,29,183,334,0,0,7,28,41
66,2010,49,La.,0,0,4,14,18,0,1,3,38,145,0,0,0,0,0
67,2010,49,Okla.,1,0,7,16,14,2,0,41,91,75,0,0,30,41,33
68,2010,49,Tex.,0,1,7,46,46,73,48,681,"2,478","2,576",0,0,7,0,815
69,2010,49,MOUNTAIN,2,1,6,53,60,109,27,97,"1,621",965,0,1,8,80,104
70,2010,49,Ariz.,0,0,2,13,13,1,7,16,387,256,0,0,5,0,0
71,2010,49,Colo.,1,0,4,21,21,108,4,86,545,221,0,0,0,0,0
72,2010,49,Idaho,0,0,1,5,7,0,3,15,183,95,0,0,2,11,8
73,2010,49,Mont.,0,0,1,1,5,0,1,16,98,58,0,0,3,17,25
74,2010,49,Nev.,0,0,1,8,4,0,0,7,32,24,0,0,2,8,6
75,2010,49,N. Mex.,0,0,1,3,3,0,2,11,129,76,0,0,2,13,26
76,2010,49,Utah,0,0,1,1,2,0,4,13,237,213,0,0,2,10,13
77,2010,49,Wyo.,1,0,0,1,5,0,0,2,10,22,0,0,4,21,26
78,2010,49,PACIFIC,2,3,16,150,178,42,45,210,"3,523","1,264",0,2,12,127,245
79,2010,49,Alaska,0,0,1,1,6,0,0,6,38,56,0,0,2,12,12
80,2010,49,Calif.,1,2,13,100,110,6,31,182,"2,694",660,0,2,12,102,222
81,2010,49,Hawaii,0,0,1,1,5,0,0,6,42,45,0,0,0,0,0
82,2010,49,Oreg.,0,1,2,31,41,2,6,16,311,246,0,0,2,13,11
83,2010,49,Wash.,1,0,7,17,16,34,5,38,438,257,0,0,0,0,0
84,2010,49,Amer. Samoa,0,0,0,0,0,0,0,0,0,0,N,0,0,N,N
85,2010,49,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2010,49,Guam,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
87,2010,49,P.R.,0,0,0,0,1,0,0,1,3,1,0,1,3,40,39
88,2010,49,V.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2010,50,UNITED STATES,6,15,43,724,921,277,443,"1,756","20,127","14,832",16,63,143,"3,150","4,927"
23,2010,50,NEW ENGLAND,0,0,3,18,34,1,8,22,469,617,4,4,13,216,344
24,2010,50,Conn.,0,0,1,3,6,0,1,8,107,55,0,0,9,59,149
25,2010,50,Maine,0,0,1,4,4,1,1,5,48,80,2,1,4,61,53
26,2010,50,Mass.,0,0,2,6,16,0,5,13,252,350,0,0,0,0,0
27,2010,50,N.H.,0,0,0,0,3,0,0,2,19,76,1,0,5,14,33
28,2010,50,R.I.,0,0,0,0,4,0,0,9,26,45,0,0,4,31,43
29,2010,50,Vt.,0,0,1,5,1,0,0,4,17,11,1,1,3,51,66
30,2010,50,MID. ATLANTIC,0,1,4,70,103,46,34,135,"1,797","1,162",2,19,41,995,553
31,2010,50,N.J.,0,0,2,17,18,0,3,9,132,234,0,0,0,0,0
32,2010,50,N.Y. (Upstate),0,0,3,12,23,33,11,79,685,236,2,9,19,485,429
33,2010,50,N.Y. City,0,0,2,16,17,0,0,9,78,92,0,1,12,120,24
34,2010,50,Pa.,0,0,2,25,45,13,12,63,902,600,0,8,24,390,100
35,2010,50,E.N. CENTRAL,1,2,9,123,164,58,102,174,"4,992","3,066",0,2,27,226,220
36,2010,50,Ill.,0,0,3,19,46,0,16,47,875,623,0,1,11,114,82
37,2010,50,Ind.,0,0,3,26,34,0,9,26,526,372,0,0,0,0,25
38,2010,50,Mich.,0,0,4,23,20,13,27,57,"1,401",851,0,1,5,67,66
39,2010,50,Ohio,1,0,2,32,42,45,30,80,"1,738","1,052",0,0,12,45,47
40,2010,50,Wis.,0,0,3,23,22,0,8,21,452,168,0,0,0,0,0
41,2010,50,W.N. CENTRAL,1,1,5,52,85,25,36,627,"2,340","2,160",0,4,16,243,373
42,2010,50,Iowa,0,0,3,10,15,0,12,33,614,226,0,0,3,26,34
43,2010,50,Kans.,0,0,2,7,14,0,3,9,160,237,0,1,4,59,73
44,2010,50,Minn.,0,0,2,2,13,14,0,601,712,482,0,0,9,26,60
45,2010,50,Mo.,1,0,4,26,27,10,8,44,564,999,0,1,6,66,65
46,2010,50,Nebr.,0,0,2,5,11,0,4,13,211,138,0,1,4,51,77
47,2010,50,N. Dak.,0,0,1,2,1,1,0,30,51,29,0,0,5,15,11
48,2010,50,S. Dak.,0,0,1,0,4,0,0,5,28,49,0,0,0,0,53
49,2010,50,S. ATLANTIC,1,2,7,130,162,19,29,78,"1,588","1,572",9,21,70,"1,051","2,055"
