,model_name,weigth,date_forecast,forecast_window,past_months
0,arima,3.2724954875128666e-153,2021-09-30,2m,4
1,eakf_model1,8.702284562370095e-70,2021-09-30,2m,4
2,eakf_model2,0.9999999995137402,2021-09-30,2m,4
3,eakf_model3,4.862597109436059e-10,2021-09-30,2m,4
0,arima,3e-323,2021-09-30,3m,4
1,eakf_model1,2.6321771062698264e-49,2021-09-30,3m,4
2,eakf_model2,7.547072760444334e-09,2021-09-30,3m,4
3,eakf_model3,0.9999999924529273,2021-09-30,3m,4
0,arima,0.0,2021-09-30,4m,4
1,eakf_model1,2.2578627708236026e-13,2021-09-30,4m,4
2,eakf_model2,0.9999999979977952,2021-09-30,4m,4
3,eakf_model3,2.0019790574915277e-09,2021-09-30,4m,4
0,arima,0.0,2021-09-30,5m,4
1,eakf_model1,9.415127832450926e-10,2021-09-30,5m,4
2,eakf_model2,2.6682790778657875e-24,2021-09-30,5m,4
3,eakf_model3,0.9999999990584872,2021-09-30,5m,4
0,arima,0.0,2021-09-30,6m,4
1,eakf_model1,4.680629902915746e-10,2021-09-30,6m,4
2,eakf_model2,6.46376735675785e-40,2021-09-30,6m,4
3,eakf_model3,0.999999999531937,2021-09-30,6m,4
0,arima,0.7648991018128004,2021-10-31,1m,4
1,eakf_model1,3.8399443316791106e-27,2021-10-31,1m,4
2,eakf_model2,0.2351008981871993,2021-10-31,1m,4
3,eakf_model3,2.258644700056831e-16,2021-10-31,1m,4
0,arima,1.5317896740051482e-54,2021-10-31,2m,4
1,eakf_model1,1.604385868375015e-28,2021-10-31,2m,4
2,eakf_model2,0.9999999998851422,2021-10-31,2m,4
3,eakf_model3,1.1485783596845978e-10,2021-10-31,2m,4
0,arima,8.44879939e-315,2021-10-31,3m,4
1,eakf_model1,1.2201358720620105e-23,2021-10-31,3m,4
2,eakf_model2,1.1074203795123755e-09,2021-10-31,3m,4
3,eakf_model3,0.9999999988925796,2021-10-31,3m,4
0,arima,0.0,2021-10-31,4m,4
1,eakf_model1,3.227198802420108e-09,2021-10-31,4m,4
2,eakf_model2,0.9999999967728012,2021-10-31,4m,4
3,eakf_model3,1.3117577022386977e-33,2021-10-31,4m,4
0,arima,0.0,2021-10-31,5m,4
1,eakf_model1,7.490457319869787e-10,2021-10-31,5m,4
2,eakf_model2,1.3869966177544422e-12,2021-10-31,5m,4
3,eakf_model3,0.9999999992495672,2021-10-31,5m,4
0,arima,0.0,2021-10-31,6m,4
1,eakf_model1,3.2318312997856566e-08,2021-10-31,6m,4
2,eakf_model2,1.220818895846743e-118,2021-10-31,6m,4
3,eakf_model3,0.999999967681687,2021-10-31,6m,4
0,arima,7.605547688630305e-48,2021-11-30,1m,4
1,eakf_model1,7.54682485389871e-11,2021-11-30,1m,4
2,eakf_model2,0.999999999924433,2021-11-30,1m,4
3,eakf_model3,9.887353747779821e-14,2021-11-30,1m,4
0,arima,4.387019579960335e-60,2021-11-30,2m,4
1,eakf_model1,5.725117795563358e-22,2021-11-30,2m,4
2,eakf_model2,0.9999999998982486,2021-11-30,2m,4
3,eakf_model3,1.0175140729733876e-10,2021-11-30,2m,4
0,arima,3e-323,2021-11-30,3m,4
1,eakf_model1,1.8986874029301337e-15,2021-11-30,3m,4
2,eakf_model2,2.4554241677352283e-08,2021-11-30,3m,4
3,eakf_model3,0.9999999754457564,2021-11-30,3m,4
0,arima,1.27531e-318,2021-11-30,4m,4
1,eakf_model1,3.0737899677917316e-10,2021-11-30,4m,4
2,eakf_model2,0.9999999996914885,2021-11-30,4m,4
3,eakf_model3,1.132487889981701e-12,2021-11-30,4m,4
0,arima,0.0,2021-11-30,5m,4
1,eakf_model1,1.3494931214686822e-09,2021-11-30,5m,4
2,eakf_model2,0.9999999986505016,2021-11-30,5m,4
3,eakf_model3,5.405076751495812e-15,2021-11-30,5m,4
0,arima,0.0,2021-11-30,6m,4
1,eakf_model1,0.9999999940943136,2021-11-30,6m,4
2,eakf_model2,4.5915719788677934e-10,2021-11-30,6m,4
3,eakf_model3,5.4465290303700846e-09,2021-11-30,6m,4
0,arima,7.984944646702604e-100,2021-12-31,1m,4
1,eakf_model1,5.3470317963552244e-11,2021-12-31,1m,4
2,eakf_model2,7.506758860005207e-17,2021-12-31,1m,4
3,eakf_model3,0.9999999999465295,2021-12-31,1m,4
0,arima,0.0,2021-12-31,2m,4
1,eakf_model1,3.999765523710043e-09,2021-12-31,2m,4
2,eakf_model2,1.829710994638962e-51,2021-12-31,2m,4
3,eakf_model3,0.9999999960002344,2021-12-31,2m,4
0,arima,7.249742439041604e-285,2021-12-31,3m,4
1,eakf_model1,4.4798838622858754e-10,2021-12-31,3m,4
2,eakf_model2,3.1257261523734425e-13,2021-12-31,3m,4
3,eakf_model3,0.9999999995516988,2021-12-31,3m,4
0,arima,0.0,2021-12-31,4m,4
1,eakf_model1,0.999999997014472,2021-12-31,4m,4
2,eakf_model2,2.9855280161132446e-09,2021-12-31,4m,4
3,eakf_model3,2.4246947345494084e-22,2021-12-31,4m,4
0,arima,0.0,2021-12-31,5m,4
1,eakf_model1,1.654430761396177e-13,2021-12-31,5m,4
2,eakf_model2,0.9999999993446153,2021-12-31,5m,4
3,eakf_model3,6.552191260216751e-10,2021-12-31,5m,4
0,arima,0.0,2021-12-31,6m,4
1,eakf_model1,2.9442165428462963e-10,2021-12-31,6m,4
2,eakf_model2,0.9999999997055784,2021-12-31,6m,4
3,eakf_model3,1.685938628782738e-21,2021-12-31,6m,4
0,arima,1.4705109161954497e-188,2022-01-31,1m,4
1,eakf_model1,0.5604424483313002,2022-01-31,1m,4
2,eakf_model2,3.3410747534294617e-18,2022-01-31,1m,4
3,eakf_model3,0.4395575516686998,2022-01-31,1m,4
0,arima,6.409566791779504e-199,2022-01-31,2m,4
1,eakf_model1,1.9704696175193758e-10,2022-01-31,2m,4
2,eakf_model2,9.825339843928717e-19,2022-01-31,2m,4
3,eakf_model3,0.999999999802953,2022-01-31,2m,4
0,arima,5.663723155e-314,2022-01-31,3m,4
1,eakf_model1,3.9721963274639024e-10,2022-01-31,3m,4
2,eakf_model2,7.197422410703117e-13,2022-01-31,3m,4
3,eakf_model3,0.9999999996020608,2022-01-31,3m,4
0,arima,0.0,2022-01-31,4m,4
1,eakf_model1,0.9999999972228596,2022-01-31,4m,4
2,eakf_model2,2.814170669924128e-22,2022-01-31,4m,4
3,eakf_model3,2.777140483682674e-09,2022-01-31,4m,4
0,arima,0.0,2022-01-31,5m,4
1,eakf_model1,0.9999999887038676,2022-01-31,5m,4
2,eakf_model2,1.1296132265818293e-08,2022-01-31,5m,4
3,eakf_model3,4.834180196263289e-33,2022-01-31,5m,4
0,arima,0.0,2022-01-31,6m,4
1,eakf_model1,7.450199402026878e-13,2022-01-31,6m,4
2,eakf_model2,0.9999999997554304,2022-01-31,6m,4
3,eakf_model3,2.4382461344369744e-10,2022-01-31,6m,4
0,arima,2.1068616122609476e-151,2022-02-28,1m,4
1,eakf_model1,2.190465552501845e-29,2022-02-28,1m,4
2,eakf_model2,6.529084819529101e-11,2022-02-28,1m,4
3,eakf_model3,0.9999999999347092,2022-02-28,1m,4
0,arima,2e-323,2022-02-28,2m,4
1,eakf_model1,8.61450371438894e-13,2022-02-28,2m,4
2,eakf_model2,1.440604798266911e-09,2022-02-28,2m,4
3,eakf_model3,0.9999999985585336,2022-02-28,2m,4
0,arima,1.0482554322641975e-106,2022-02-28,3m,4
1,eakf_model1,3.2371771335315467e-11,2022-02-28,3m,4
2,eakf_model2,8.497202817892173e-12,2022-02-28,3m,4
3,eakf_model3,0.999999999959131,2022-02-28,3m,4
0,arima,1.0410884514201339e-298,2022-02-28,4m,4
1,eakf_model1,3.2593214830564376e-10,2022-02-28,4m,4
2,eakf_model2,4.264404687722263e-17,2022-02-28,4m,4
3,eakf_model3,0.9999999996740678,2022-02-28,4m,4
0,arima,0.0,2022-02-28,5m,4
1,eakf_model1,1.8258077301027283e-09,2022-02-28,5m,4
2,eakf_model2,6.331867333145405e-26,2022-02-28,5m,4
3,eakf_model3,0.9999999981741924,2022-02-28,5m,4
0,arima,0.0,2022-02-28,6m,4
1,eakf_model1,4.138911974738691e-05,2022-02-28,6m,4
2,eakf_model2,0.9999586108802524,2022-02-28,6m,4
3,eakf_model3,2.297e-321,2022-02-28,6m,4
0,arima,1.35004059115001e-89,2022-03-31,1m,4
1,eakf_model1,2.2177764140797147e-33,2022-03-31,1m,4
2,eakf_model2,2.7709273039659004e-11,2022-03-31,1m,4
3,eakf_model3,0.9999999999722908,2022-03-31,1m,4
0,arima,1.1511978554116457e-209,2022-03-31,2m,4
1,eakf_model1,1.5823119084150743e-53,2022-03-31,2m,4
2,eakf_model2,1.8452530485316301e-10,2022-03-31,2m,4
3,eakf_model3,0.9999999998154748,2022-03-31,2m,4
0,arima,2.3928647568969144e-94,2022-03-31,3m,4
1,eakf_model1,1.2839153225095896e-14,2022-03-31,3m,4
2,eakf_model2,5.80520320811483e-11,2022-03-31,3m,4
3,eakf_model3,0.9999999999419352,2022-03-31,3m,4
0,arima,5.980992046856203e-87,2022-03-31,4m,4
1,eakf_model1,2.8262568017563927e-11,2022-03-31,4m,4
2,eakf_model2,1.6407312901665964e-14,2022-03-31,4m,4
3,eakf_model3,0.999999999971721,2022-03-31,4m,4
0,arima,1.7267884265462906e-146,2022-03-31,5m,4
1,eakf_model1,6.408405260944544e-11,2022-03-31,5m,4
2,eakf_model2,1.1768413125235417e-17,2022-03-31,5m,4
3,eakf_model3,0.999999999935916,2022-03-31,5m,4
0,arima,1.609884473130861e-252,2022-03-31,6m,4
1,eakf_model1,1.7796316538072958e-10,2022-03-31,6m,4
2,eakf_model2,7.102450309226804e-15,2022-03-31,6m,4
3,eakf_model3,0.9999999998220298,2022-03-31,6m,4
0,arima,3.062297201923715e-241,2022-04-30,1m,4
1,eakf_model1,1.0295961356737962e-115,2022-04-30,1m,4
2,eakf_model2,0.9999999997468272,2022-04-30,1m,4
3,eakf_model3,2.5317285526259155e-10,2022-04-30,1m,4
0,arima,4.258221000878183e-286,2022-04-30,2m,4
1,eakf_model1,3.0316002893748737e-113,2022-04-30,2m,4
2,eakf_model2,3.759706653639323e-10,2022-04-30,2m,4
3,eakf_model3,0.9999999996240292,2022-04-30,2m,4
0,arima,4.3566801376002595e-112,2022-04-30,3m,4
1,eakf_model1,5.084444756075224e-35,2022-04-30,3m,4
2,eakf_model2,4.656061919837235e-11,2022-04-30,3m,4
3,eakf_model3,0.9999999999534394,2022-04-30,3m,4
0,arima,3.8825926713528797e-69,2022-04-30,4m,4
1,eakf_model1,1.9537259053528613e-13,2022-04-30,4m,4
2,eakf_model2,2.539075818011708e-11,2022-04-30,4m,4
3,eakf_model3,0.9999999999744138,2022-04-30,4m,4
0,arima,2.718682151651404e-66,2022-04-30,5m,4
1,eakf_model1,1.2712365685672044e-11,2022-04-30,5m,4
2,eakf_model2,3.3984397217477408e-15,2022-04-30,5m,4
3,eakf_model3,0.9999999999872844,2022-04-30,5m,4
0,arima,2.1476621517868242e-123,2022-04-30,6m,4
1,eakf_model1,3.859696035565128e-11,2022-04-30,6m,4
2,eakf_model2,5.876820839899169e-18,2022-04-30,6m,4
3,eakf_model3,0.9999999999614032,2022-04-30,6m,4
0,arima,8.099466658436418e-240,2022-05-31,1m,4
1,eakf_model1,7.950728900779264e-125,2022-05-31,1m,4
2,eakf_model2,2.966188669830588e-10,2022-05-31,1m,4
3,eakf_model3,0.999999999703381,2022-05-31,1m,4
0,arima,4.691e-320,2022-05-31,2m,4
1,eakf_model1,1.404599381194261e-138,2022-05-31,2m,4
2,eakf_model2,4.5178293539200907e-10,2022-05-31,2m,4
3,eakf_model3,0.999999999548217,2022-05-31,2m,4
0,arima,2.1593646839803487e-90,2022-05-31,3m,4
1,eakf_model1,5.152616177032522e-39,2022-05-31,3m,4
2,eakf_model2,2.7689760831273703e-11,2022-05-31,3m,4
3,eakf_model3,0.9999999999723104,2022-05-31,3m,4
0,arima,1.1460269575472271e-68,2022-05-31,4m,4
1,eakf_model1,1.9486050618263032e-22,2022-05-31,4m,4
2,eakf_model2,1.5875201987691653e-11,2022-05-31,4m,4
3,eakf_model3,0.9999999999841248,2022-05-31,4m,4
0,arima,4.675735241511746e-48,2022-05-31,5m,4
1,eakf_model1,7.628346460891205e-12,2022-05-31,5m,4
2,eakf_model2,1.4258265273467653e-12,2022-05-31,5m,4
3,eakf_model3,0.9999999999909458,2022-05-31,5m,4
0,arima,1.9519615682356177e-64,2022-05-31,6m,4
1,eakf_model1,1.1646941171499578e-11,2022-05-31,6m,4
2,eakf_model2,1.0674102755342902e-15,2022-05-31,6m,4
3,eakf_model3,0.999999999988352,2022-05-31,6m,4
0,arima,1.5e-323,2022-06-30,1m,4
1,eakf_model1,5.762471398643879e-181,2022-06-30,1m,4
2,eakf_model2,1.6257609016503222e-09,2022-06-30,1m,4
3,eakf_model3,0.9999999983742393,2022-06-30,1m,4
0,arima,4.9529655785221715e-80,2022-06-30,2m,4
1,eakf_model1,5.882243854279069e-33,2022-06-30,2m,4
2,eakf_model2,1.9837672756406438e-11,2022-06-30,2m,4
3,eakf_model3,0.9999999999801624,2022-06-30,2m,4
0,arima,9.4505396586615e-308,2022-06-30,3m,4
1,eakf_model1,1.001934384115862e-112,2022-06-30,3m,4
2,eakf_model2,4.5071217288813336e-10,2022-06-30,3m,4
3,eakf_model3,0.999999999549288,2022-06-30,3m,4
0,arima,1.2844438221054477e-72,2022-06-30,4m,4
1,eakf_model1,1.9285632940877698e-28,2022-06-30,4m,4
2,eakf_model2,1.6155793254310582e-11,2022-06-30,4m,4
3,eakf_model3,0.9999999999838444,2022-06-30,4m,4
0,arima,4.710961811696589e-57,2022-06-30,5m,4
1,eakf_model1,2.898390920920485e-17,2022-06-30,5m,4
2,eakf_model2,9.265582695314192e-12,2022-06-30,5m,4
3,eakf_model3,0.9999999999907344,2022-06-30,5m,4
0,arima,2.0197887489594645e-49,2022-06-30,6m,4
1,eakf_model1,6.200277053046143e-12,2022-06-30,6m,4
2,eakf_model2,2.54207743645042e-12,2022-06-30,6m,4
3,eakf_model3,0.9999999999912575,2022-06-30,6m,4
0,arima,2e-323,2022-07-31,1m,4
1,eakf_model1,6.4e-323,2022-07-31,1m,4
2,eakf_model2,2.2531501430458053e-08,2022-07-31,1m,4
3,eakf_model3,0.9999999774684986,2022-07-31,1m,4
0,arima,5.384113269495913e-66,2022-07-31,2m,4
1,eakf_model1,5.4494485635587e-21,2022-07-31,2m,4
2,eakf_model2,1.7762945227226568e-11,2022-07-31,2m,4
3,eakf_model3,0.999999999982237,2022-07-31,2m,4
0,arima,8.703113580424212e-144,2022-07-31,3m,4
1,eakf_model1,7.343576175911162e-53,2022-07-31,3m,4
2,eakf_model2,7.603346132994943e-11,2022-07-31,3m,4
3,eakf_model3,0.9999999999239664,2022-07-31,3m,4
0,arima,7.976658136118085e-215,2022-07-31,4m,4
1,eakf_model1,8.755951067670919e-80,2022-07-31,4m,4
2,eakf_model2,1.885912492746528e-10,2022-07-31,4m,4
3,eakf_model3,0.9999999998114087,2022-07-31,4m,4
0,arima,1.9500649561434394e-68,2022-07-31,5m,4
1,eakf_model1,1.0018096460470294e-25,2022-07-31,5m,4
2,eakf_model2,1.3608424904499716e-11,2022-07-31,5m,4
3,eakf_model3,0.9999999999863916,2022-07-31,5m,4
0,arima,1.0228198631373835e-53,2022-07-31,6m,4
1,eakf_model1,3.6675525072326266e-17,2022-07-31,6m,4
2,eakf_model2,7.549284488694567e-12,2022-07-31,6m,4
3,eakf_model3,0.9999999999924508,2022-07-31,6m,4
0,arima,4.7837798827556107e-42,2022-08-31,1m,4
1,eakf_model1,0.9999999999944892,2022-08-31,1m,4
2,eakf_model2,1.2221087314949234e-15,2022-08-31,1m,4
3,eakf_model3,5.509603590189388e-12,2022-08-31,1m,4
0,arima,1.1309987893038949e-155,2022-08-31,2m,4
1,eakf_model1,1.2520407378135551e-10,2022-08-31,2m,4
2,eakf_model2,1.6117158498755845e-32,2022-08-31,2m,4
3,eakf_model3,0.999999999874796,2022-08-31,2m,4
0,arima,1.0790900647613676e-201,2022-08-31,3m,4
1,eakf_model1,1.8976990084865708e-46,2022-08-31,3m,4
2,eakf_model2,1.9650692912977766e-10,2022-08-31,3m,4
3,eakf_model3,0.999999999803493,2022-08-31,3m,4
0,arima,1.594636374734842e-126,2022-08-31,4m,4
1,eakf_model1,4.9482867971045473e-57,2022-08-31,4m,4
2,eakf_model2,5.4807438972465494e-11,2022-08-31,4m,4
3,eakf_model3,0.9999999999451924,2022-08-31,4m,4
0,arima,8.414212052360084e-180,2022-08-31,5m,4
1,eakf_model1,1.4457656318948945e-71,2022-08-31,5m,4
2,eakf_model2,1.267597361606153e-10,2022-08-31,5m,4
3,eakf_model3,0.9999999998732404,2022-08-31,5m,4
0,arima,4.779089143301414e-62,2022-08-31,6m,4
1,eakf_model1,5.7604940252002255e-27,2022-08-31,6m,4
2,eakf_model2,1.0900626083589676e-11,2022-08-31,6m,4
3,eakf_model3,0.9999999999890994,2022-08-31,6m,4
0,arima,9.991724375077604e-49,2022-09-30,2m,4
1,eakf_model1,0.9999999999937768,2022-09-30,2m,4
2,eakf_model2,2.8835353330638773e-22,2022-09-30,2m,4
3,eakf_model3,6.223091997251764e-12,2022-09-30,2m,4
0,arima,8.486495014464434e-152,2022-09-30,3m,4
1,eakf_model1,6.001172386946424e-14,2022-09-30,3m,4
2,eakf_model2,1.0721945920409278e-10,2022-09-30,3m,4
3,eakf_model3,0.9999999998927204,2022-09-30,3m,4
0,arima,3.548140019373268e-163,2022-09-30,4m,4
1,eakf_model1,7.074585671657538e-67,2022-09-30,4m,4
2,eakf_model2,1.1569043762385904e-10,2022-09-30,4m,4
3,eakf_model3,0.9999999998843097,2022-09-30,4m,4
0,arima,4.333157648971853e-134,2022-09-30,5m,4
1,eakf_model1,2.1319117531433216e-59,2022-09-30,5m,4
2,eakf_model2,8.799156074167779e-11,2022-09-30,5m,4
3,eakf_model3,0.9999999999120084,2022-09-30,5m,4
0,arima,1.8345229080038803e-148,2022-09-30,6m,4
1,eakf_model1,2.667846421819359e-59,2022-09-30,6m,4
2,eakf_model2,1.1950697065331816e-10,2022-09-30,6m,4
3,eakf_model3,0.9999999998804932,2022-09-30,6m,4
0,arima,3.1026281073851237e-286,2022-10-31,3m,4
1,eakf_model1,4.3896549655851956e-10,2022-10-31,3m,4
2,eakf_model2,4.6957229445331e-40,2022-10-31,3m,4
3,eakf_model3,0.9999999995610344,2022-10-31,3m,4
0,arima,9.098039213814588e-158,2022-10-31,4m,4
1,eakf_model1,1.125870797504743e-65,2022-10-31,4m,4
2,eakf_model2,1.1938176253779763e-10,2022-10-31,4m,4
3,eakf_model3,0.9999999998806184,2022-10-31,4m,4
0,arima,6.431832297335641e-110,2022-10-31,5m,4
1,eakf_model1,4.16996826196096e-51,2022-10-31,5m,4
2,eakf_model2,7.615820021144098e-11,2022-10-31,5m,4
3,eakf_model3,0.9999999999238418,2022-10-31,5m,4
0,arima,1.4429555254239938e-81,2022-10-31,6m,4
1,eakf_model1,1.413157756426728e-42,2022-10-31,6m,4
2,eakf_model2,4.404430466708925e-11,2022-10-31,6m,4
3,eakf_model3,0.9999999999559556,2022-10-31,6m,4
0,arima,4.6375607416175106e-46,2007-06-30,1m,5
1,eakf_model1,1.168650084368444e-10,2007-06-30,1m,5
2,eakf_model2,3.638942691583244e-129,2007-06-30,1m,5
3,eakf_model3,0.999999999883135,2007-06-30,1m,5
0,arima,5.222898001631868e-87,2007-06-30,2m,5
1,eakf_model1,0.9999999999764556,2007-06-30,2m,5
2,eakf_model2,4.682396231068075e-62,2007-06-30,2m,5
3,eakf_model3,2.3544259931013302e-11,2007-06-30,2m,5
0,arima,5.4e-323,2007-07-31,1m,5
1,eakf_model1,0.0153173661257228,2007-07-31,1m,5
2,eakf_model2,2.5e-323,2007-07-31,1m,5
3,eakf_model3,0.9846826338742772,2007-07-31,1m,5
0,arima,3.334776467170404e-243,2007-07-31,2m,5
1,eakf_model1,3.646944671458947e-10,2007-07-31,2m,5
2,eakf_model2,3.276559639038397e-166,2007-07-31,2m,5
3,eakf_model3,0.9999999996353056,2007-07-31,2m,5
0,arima,2.6665421103525677e-175,2007-07-31,3m,5
1,eakf_model1,0.999999999936553,2007-07-31,3m,5
2,eakf_model2,5.0889673701988677e-98,2007-07-31,3m,5
3,eakf_model3,6.344712747851985e-11,2007-07-31,3m,5
0,arima,2.4945454596798446e-95,2007-08-31,1m,5
1,eakf_model1,5.5251550301325314e-11,2007-08-31,1m,5
2,eakf_model2,1.0420907437538383e-20,2007-08-31,1m,5
3,eakf_model3,0.9999999999447484,2007-08-31,1m,5
0,arima,0.0,2007-08-31,2m,5
1,eakf_model1,2.1959278388810477e-09,2007-08-31,2m,5
2,eakf_model2,1.1269742096176172e-187,2007-08-31,2m,5
3,eakf_model3,0.999999997804072,2007-08-31,2m,5
0,arima,0.0,2007-08-31,3m,5
1,eakf_model1,0.3517522015410418,2007-08-31,3m,5
2,eakf_model2,2.5e-323,2007-08-31,3m,5
3,eakf_model3,0.6482477984589582,2007-08-31,3m,5
0,arima,3.1265353981466386e-272,2007-08-31,4m,5
1,eakf_model1,0.9999999998841362,2007-08-31,4m,5
2,eakf_model2,9.005733045978477e-121,2007-08-31,4m,5
3,eakf_model3,1.1586396840359058e-10,2007-08-31,4m,5
0,arima,1.9922411153359724e-157,2007-09-30,1m,5
1,eakf_model1,5.801799263058076e-13,2007-09-30,1m,5
2,eakf_model2,4.302235771327235e-11,2007-09-30,1m,5
3,eakf_model3,0.9999999999563975,2007-09-30,1m,5
0,arima,0.0,2007-09-30,2m,5
1,eakf_model1,1.953148420821313e-10,2007-09-30,2m,5
2,eakf_model2,4.239011937393626e-28,2007-09-30,2m,5
3,eakf_model3,0.9999999998046852,2007-09-30,2m,5
0,arima,0.0,2007-09-30,3m,5
1,eakf_model1,0.9999999875590018,2007-09-30,3m,5
2,eakf_model2,7e-323,2007-09-30,3m,5
3,eakf_model3,1.24409980867002e-08,2007-09-30,3m,5
0,arima,0.0,2007-09-30,4m,5
1,eakf_model1,0.9999999668879264,2007-09-30,4m,5
2,eakf_model2,2.5e-323,2007-09-30,4m,5
3,eakf_model3,3.31120734827456e-08,2007-09-30,4m,5
0,arima,0.0,2007-09-30,5m,5
1,eakf_model1,0.999999999844548,2007-09-30,5m,5
2,eakf_model2,6.610955039476251e-128,2007-09-30,5m,5
3,eakf_model3,1.5545201296387054e-10,2007-09-30,5m,5
0,arima,1.2431040777859717e-102,2007-10-31,1m,5
1,eakf_model1,1.7317290744297463e-32,2007-10-31,1m,5
2,eakf_model2,0.999999999907214,2007-10-31,1m,5
3,eakf_model3,9.278600803334964e-11,2007-10-31,1m,5
0,arima,0.0,2007-10-31,2m,5
1,eakf_model1,2.7143076602035764e-15,2007-10-31,2m,5
2,eakf_model2,0.6116508060665238,2007-10-31,2m,5
3,eakf_model3,0.3883491939334735,2007-10-31,2m,5
0,arima,0.0,2007-10-31,3m,5
1,eakf_model1,5.401712841627586e-10,2007-10-31,3m,5
2,eakf_model2,6.580250688920299e-38,2007-10-31,3m,5
3,eakf_model3,0.9999999994598288,2007-10-31,3m,5
0,arima,0.0,2007-10-31,4m,5
1,eakf_model1,3.815876948033155e-09,2007-10-31,4m,5
2,eakf_model2,1.543290202398346e-244,2007-10-31,4m,5
3,eakf_model3,0.9999999961841228,2007-10-31,4m,5
0,arima,0.0,2007-10-31,5m,5
1,eakf_model1,2.529688710800782e-10,2007-10-31,5m,5
2,eakf_model2,1.3580391561742742e-129,2007-10-31,5m,5
3,eakf_model3,0.9999999997470312,2007-10-31,5m,5
0,arima,0.0,2007-10-31,6m,5
1,eakf_model1,0.9999999997823948,2007-10-31,6m,5
2,eakf_model2,9.38377201418654e-136,2007-10-31,6m,5
3,eakf_model3,2.1760537342162494e-10,2007-10-31,6m,5
0,arima,2.9280931183793043e-53,2007-11-30,1m,5
1,eakf_model1,4.855530537925496e-12,2007-11-30,1m,5
2,eakf_model2,0.9999999999951446,2007-11-30,1m,5
3,eakf_model3,6.767588843737547e-19,2007-11-30,1m,5
0,arima,2.780539758638713e-71,2007-11-30,2m,5
1,eakf_model1,9.49902847891277e-12,2007-11-30,2m,5
2,eakf_model2,0.9999999999851906,2007-11-30,2m,5
3,eakf_model3,5.31034423729627e-12,2007-11-30,2m,5
0,arima,0.0,2007-11-30,3m,5
1,eakf_model1,6.030870223588338e-39,2007-11-30,3m,5
2,eakf_model2,0.9473214277099352,2007-11-30,3m,5
3,eakf_model3,0.0526785722900649,2007-11-30,3m,5
0,arima,1.3977e-320,2007-11-30,4m,5
1,eakf_model1,5.999149269337349e-11,2007-11-30,4m,5
2,eakf_model2,7.179628533649103e-34,2007-11-30,4m,5
3,eakf_model3,0.9999999999400084,2007-11-30,4m,5
0,arima,1.6062250711750004e-221,2007-11-30,5m,5
1,eakf_model1,2.5125422720793872e-11,2007-11-30,5m,5
2,eakf_model2,3.3702438101938604e-42,2007-11-30,5m,5
3,eakf_model3,0.9999999999748744,2007-11-30,5m,5
0,arima,0.0,2007-11-30,6m,5
1,eakf_model1,5.5336823497590014e-11,2007-11-30,6m,5
2,eakf_model2,1.0856651137239953e-73,2007-11-30,6m,5
3,eakf_model3,0.9999999999446632,2007-11-30,6m,5
0,arima,7.527255000601069e-30,2007-12-31,1m,5
1,eakf_model1,1.975569157536028e-12,2007-12-31,1m,5
2,eakf_model2,0.999999999998024,2007-12-31,1m,5
3,eakf_model3,3.996692591749083e-16,2007-12-31,1m,5
0,arima,5.1454348728187165e-68,2007-12-31,2m,5
1,eakf_model1,5.7765016112087585e-12,2007-12-31,2m,5
2,eakf_model2,0.9999999999942236,2007-12-31,2m,5
3,eakf_model3,2.742783759533696e-21,2007-12-31,2m,5
0,arima,1.696094248556157e-96,2007-12-31,3m,5
1,eakf_model1,2.182589738385847e-11,2007-12-31,3m,5
2,eakf_model2,0.9999999999781723,2007-12-31,3m,5
3,eakf_model3,1.8733119150289647e-15,2007-12-31,3m,5
0,arima,7.401853826499724e-278,2007-12-31,4m,5
1,eakf_model1,6.874920782059713e-11,2007-12-31,4m,5
2,eakf_model2,9.469175284324661e-21,2007-12-31,4m,5
3,eakf_model3,0.999999999931251,2007-12-31,4m,5
0,arima,6.148252904489798e-144,2007-12-31,5m,5
1,eakf_model1,6.948321260251077e-12,2007-12-31,5m,5
2,eakf_model2,1.5468027602521882e-24,2007-12-31,5m,5
3,eakf_model3,0.9999999999930518,2007-12-31,5m,5
0,arima,2.3433025603741866e-157,2007-12-31,6m,5
1,eakf_model1,7.752861843910712e-12,2007-12-31,6m,5
2,eakf_model2,6.742628373848349e-32,2007-12-31,6m,5
3,eakf_model3,0.9999999999922472,2007-12-31,6m,5
0,arima,5.618463128549057e-22,2008-01-31,1m,5
1,eakf_model1,1.3647178282603829e-12,2008-01-31,1m,5
2,eakf_model2,0.9999999999986352,2008-01-31,1m,5
3,eakf_model3,8.679488795357776e-18,2008-01-31,1m,5
0,arima,9.107743984841778e-32,2008-01-31,2m,5
1,eakf_model1,1.878176427886131e-12,2008-01-31,2m,5
2,eakf_model2,0.999999999998122,2008-01-31,2m,5
3,eakf_model3,2.517978651587668e-19,2008-01-31,2m,5
0,arima,6.885647043095577e-68,2008-01-31,3m,5
1,eakf_model1,7.946267417232025e-12,2008-01-31,3m,5
2,eakf_model2,0.9999999999920538,2008-01-31,3m,5
3,eakf_model3,1.107603426267265e-21,2008-01-31,3m,5
0,arima,2.5e-323,2008-01-31,4m,5
1,eakf_model1,9.930713803625705e-22,2008-01-31,4m,5
2,eakf_model2,1.1938577686756537e-08,2008-01-31,4m,5
