,model_name,weigth,date_forecast,forecast_window
1,eakf_model1,0.9999999992567248,2021-03-31,4m
2,eakf_model2,2.846533664866593e-33,2021-03-31,4m
3,eakf_model3,7.43274459094582e-10,2021-03-31,4m
0,arima,2.47583617775064e-167,2021-03-31,5m
1,eakf_model1,0.9999999999313248,2021-03-31,5m
2,eakf_model2,6.628001984176556e-11,2021-03-31,5m
3,eakf_model3,2.3950384240692927e-12,2021-03-31,5m
0,arima,4.80944912743177e-197,2021-03-31,6m
1,eakf_model1,0.999999999905386,2021-03-31,6m
2,eakf_model2,9.461438651808477e-11,2021-03-31,6m
3,eakf_model3,8.686725406083229e-24,2021-03-31,6m
0,arima,7.581897985904489e-130,2021-04-30,1m
1,eakf_model1,2.690751787741308e-11,2021-04-30,1m
2,eakf_model2,3.225582790619556e-16,2021-04-30,1m
3,eakf_model3,0.9999999999730922,2021-04-30,1m
0,arima,4.4610801479148765e-93,2021-04-30,2m
1,eakf_model1,1.5026250555354706e-11,2021-04-30,2m
2,eakf_model2,8.954369392446543e-19,2021-04-30,2m
3,eakf_model3,0.999999999984974,2021-04-30,2m
0,arima,9.775737625235122e-168,2021-04-30,3m
1,eakf_model1,5.358685693598626e-11,2021-04-30,3m
2,eakf_model2,1.5991531375044746e-21,2021-04-30,3m
3,eakf_model3,0.9999999999464128,2021-04-30,3m
0,arima,0.0,2021-04-30,4m
1,eakf_model1,0.9999999988870872,2021-04-30,4m
2,eakf_model2,9.376128199621447e-37,2021-04-30,4m
3,eakf_model3,1.112912554885989e-09,2021-04-30,4m
0,arima,7.024023722584911e-165,2021-04-30,5m
1,eakf_model1,0.9999999999324728,2021-04-30,5m
2,eakf_model2,6.495784098909051e-11,2021-04-30,5m
3,eakf_model3,2.5695022815709002e-12,2021-04-30,5m
0,arima,8.163768808322225e-217,2021-04-30,6m
1,eakf_model1,0.9999999998802964,2021-04-30,6m
2,eakf_model2,1.197034251542188e-10,2021-04-30,6m
3,eakf_model3,3.619951740681623e-25,2021-04-30,6m
0,arima,4.6957140400750057e-129,2021-05-31,1m
1,eakf_model1,2.7070816724971183e-11,2021-05-31,1m
2,eakf_model2,7.760198134167374e-16,2021-05-31,1m
3,eakf_model3,0.9999999999729282,2021-05-31,1m
0,arima,1.0354227784340968e-88,2021-05-31,2m
1,eakf_model1,1.3791692279338483e-11,2021-05-31,2m
2,eakf_model2,4.9377842496683044e-18,2021-05-31,2m
3,eakf_model3,0.9999999999862084,2021-05-31,2m
0,arima,8.539861409624575e-170,2021-05-31,3m
1,eakf_model1,5.8068111859070126e-11,2021-05-31,3m
2,eakf_model2,1.012134088099029e-21,2021-05-31,3m
3,eakf_model3,0.9999999999419312,2021-05-31,3m
0,arima,0.0,2021-05-31,4m
1,eakf_model1,0.9999999987112396,2021-05-31,4m
2,eakf_model2,2.6876825165195117e-38,2021-05-31,4m
3,eakf_model3,1.2887601907095241e-09,2021-05-31,4m
0,arima,2.602887622976884e-173,2021-05-31,5m
1,eakf_model1,0.999999999923312,2021-05-31,5m
2,eakf_model2,7.506632549845973e-11,2021-05-31,5m
3,eakf_model3,1.621742164999672e-12,2021-05-31,5m
0,arima,1.2034985357471984e-213,2021-05-31,6m
1,eakf_model1,0.9999999998856772,2021-05-31,6m
2,eakf_model2,1.1432210844844303e-10,2021-05-31,6m
3,eakf_model3,5.951361220922308e-25,2021-05-31,6m
0,arima,1.9900354194989354e-136,2021-06-30,1m
1,eakf_model1,3.2859232187928307e-11,2021-06-30,1m
2,eakf_model2,4.759475671745489e-16,2021-06-30,1m
3,eakf_model3,0.9999999999671392,2021-06-30,1m
0,arima,5.263713729639091e-87,2021-06-30,2m
1,eakf_model1,1.3402736936628619e-11,2021-06-30,2m
2,eakf_model2,1.8966306628591626e-17,2021-06-30,2m
3,eakf_model3,0.9999999999865974,2021-06-30,2m
0,arima,5.833319962564165e-155,2021-06-30,3m
1,eakf_model1,4.7669984684674685e-11,2021-06-30,3m
2,eakf_model2,3.978596663972572e-20,2021-06-30,3m
3,eakf_model3,0.9999999999523304,2021-06-30,3m
0,arima,0.0,2021-06-30,4m
1,eakf_model1,0.9999999988584533,2021-06-30,4m
2,eakf_model2,5.023682652936088e-36,2021-06-30,4m
3,eakf_model3,1.141546375024926e-09,2021-06-30,4m
0,arima,1.422686088560041e-174,2021-06-30,5m
1,eakf_model1,0.9999999999192926,2021-06-30,5m
2,eakf_model2,7.893766989320686e-11,2021-06-30,5m
3,eakf_model3,1.7696856330759653e-12,2021-06-30,5m
0,arima,6.91225095427081e-227,2021-06-30,6m
1,eakf_model1,0.9999999998655064,2021-06-30,6m
2,eakf_model2,1.3449360579650348e-10,2021-06-30,6m
3,eakf_model3,4.232809719616601e-26,2021-06-30,6m
0,arima,6.297899308415045e-141,2021-07-31,1m
1,eakf_model1,3.743405068295453e-11,2021-07-31,1m
2,eakf_model2,3.999753508859847e-16,2021-07-31,1m
3,eakf_model3,0.9999999999625652,2021-07-31,1m
0,arima,5.515807639170678e-86,2021-07-31,2m
1,eakf_model1,1.3743301860285098e-11,2021-07-31,2m
2,eakf_model2,1.5781658398204704e-17,2021-07-31,2m
3,eakf_model3,0.999999999986256,2021-07-31,2m
0,arima,5.742460550517062e-152,2021-07-31,3m
1,eakf_model1,4.935097478275471e-11,2021-07-31,3m
2,eakf_model2,3.507416683422856e-19,2021-07-31,3m
3,eakf_model3,0.9999999999506488,2021-07-31,3m
0,arima,0.0,2021-07-31,4m
1,eakf_model1,0.9999999978204028,2021-07-31,4m
2,eakf_model2,6.543210046847725e-44,2021-07-31,4m
3,eakf_model3,2.179596723551184e-09,2021-07-31,4m
0,arima,9.572882731419115e-175,2021-07-31,5m
1,eakf_model1,0.9999999999171708,2021-07-31,5m
2,eakf_model2,8.155989499036143e-11,2021-07-31,5m
3,eakf_model3,1.26877460246125e-12,2021-07-31,5m
0,arima,3.7398675937441055e-229,2021-07-31,6m
1,eakf_model1,0.9999999998587442,2021-07-31,6m
2,eakf_model2,1.4125547570371048e-10,2021-07-31,6m
3,eakf_model3,3.158887139986584e-26,2021-07-31,6m
0,arima,1.8228499596861748e-147,2021-08-31,1m
1,eakf_model1,4.221982350782081e-11,2021-08-31,1m
2,eakf_model2,2.233936269200901e-16,2021-08-31,1m
3,eakf_model3,0.99999999995778,2021-08-31,1m
0,arima,8.993554475672154e-85,2021-08-31,2m
1,eakf_model1,1.3562349141427188e-11,2021-08-31,2m
2,eakf_model2,1.5113931413702885e-17,2021-08-31,2m
3,eakf_model3,0.9999999999864374,2021-08-31,2m
0,arima,1.702875896838623e-145,2021-08-31,3m
1,eakf_model1,4.572402814987495e-11,2021-08-31,3m
2,eakf_model2,4.198510684531455e-19,2021-08-31,3m
3,eakf_model3,0.9999999999542748,2021-08-31,3m
0,arima,0.0,2021-08-31,4m
1,eakf_model1,0.999999997929608,2021-08-31,4m
2,eakf_model2,8.163595037384087e-41,2021-08-31,4m
3,eakf_model3,2.0703921505762092e-09,2021-08-31,4m
0,arima,1.374960562329563e-184,2021-08-31,5m
1,eakf_model1,0.999999999904272,2021-08-31,5m
2,eakf_model2,9.454695678451891e-11,2021-08-31,5m
3,eakf_model3,1.1812267007651157e-12,2021-08-31,5m
0,arima,3.9488434778156895e-230,2021-08-31,6m
1,eakf_model1,0.9999999998547296,2021-08-31,6m
2,eakf_model2,1.4527085575018428e-10,2021-08-31,6m
3,eakf_model3,2.1550919867499287e-26,2021-08-31,6m
0,arima,2.236951279076636e-149,2021-09-30,1m
1,eakf_model1,4.43288820878528e-11,2021-09-30,1m
2,eakf_model2,1.596906068198141e-16,2021-09-30,1m
3,eakf_model3,0.9999999999556712,2021-09-30,1m
0,arima,1.328536522654372e-84,2021-09-30,2m
1,eakf_model1,1.4432544282107735e-11,2021-09-30,2m
2,eakf_model2,1.5890836993208306e-17,2021-09-30,2m
3,eakf_model3,0.9999999999855672,2021-09-30,2m
0,arima,5.741195989326632e-141,2021-09-30,3m
1,eakf_model1,4.3333178061717386e-11,2021-09-30,3m
2,eakf_model2,4.3364209144604796e-19,2021-09-30,3m
3,eakf_model3,0.999999999956668,2021-09-30,3m
0,arima,0.0,2021-09-30,4m
1,eakf_model1,0.9999999978855012,2021-09-30,4m
2,eakf_model2,4.4299627030334126e-41,2021-09-30,4m
3,eakf_model3,2.114497467195104e-09,2021-09-30,4m
0,arima,1.0503463623364531e-191,2021-09-30,5m
1,eakf_model1,0.9999999998913186,2021-09-30,5m
2,eakf_model2,1.0830670233368415e-10,2021-09-30,5m
3,eakf_model3,3.744137735248964e-13,2021-09-30,5m
0,arima,1.0791807137563938e-246,2021-09-30,6m
1,eakf_model1,0.9999999998279034,2021-09-30,6m
2,eakf_model2,1.7209675085067818e-10,2021-09-30,6m
3,eakf_model3,1.69640084384961e-27,2021-09-30,6m
0,arima,2.812011667358094e-153,2021-10-31,1m
1,eakf_model1,4.7719611064321015e-11,2021-10-31,1m
2,eakf_model2,1.0341302081030315e-16,2021-10-31,1m
3,eakf_model3,0.99999999995228,2021-10-31,1m
0,arima,1.673159219976284e-83,2021-10-31,2m
1,eakf_model1,1.406146344193932e-11,2021-10-31,2m
2,eakf_model2,1.937471465077005e-17,2021-10-31,2m
3,eakf_model3,0.9999999999859384,2021-10-31,2m
0,arima,3.4747128373719085e-137,2021-10-31,3m
1,eakf_model1,4.1501321684424366e-11,2021-10-31,3m
2,eakf_model2,7.691954186244496e-19,2021-10-31,3m
3,eakf_model3,0.9999999999584988,2021-10-31,3m
0,arima,0.0,2021-10-31,4m
1,eakf_model1,0.999999997986412,2021-10-31,4m
2,eakf_model2,1.1482856605750224e-40,2021-10-31,4m
3,eakf_model3,2.0135879685233806e-09,2021-10-31,4m
0,arima,3.133810438040273e-190,2021-10-31,5m
1,eakf_model1,0.9999999998932424,2021-10-31,5m
2,eakf_model2,1.0645257691190249e-10,2021-10-31,5m
3,eakf_model3,3.045357357748015e-13,2021-10-31,5m
0,arima,6.878444653497667e-261,2021-10-31,6m
1,eakf_model1,0.9999999998003464,2021-10-31,6m
2,eakf_model2,1.9965365661067988e-10,2021-10-31,6m
3,eakf_model3,6.767804439114978e-29,2021-10-31,6m
0,arima,6.13666498348401e-155,2021-11-30,1m
1,eakf_model1,4.7916311649816537e-11,2021-11-30,1m
2,eakf_model2,6.377754733746e-17,2021-11-30,1m
3,eakf_model3,0.9999999999520834,2021-11-30,1m
0,arima,4.223986470837693e-83,2021-11-30,2m
1,eakf_model1,1.4191076627443083e-11,2021-11-30,2m
2,eakf_model2,3.606932675798565e-17,2021-11-30,2m
3,eakf_model3,0.9999999999858088,2021-11-30,2m
0,arima,1.8899143510034725e-134,2021-11-30,3m
1,eakf_model1,4.17811613311329e-11,2021-11-30,3m
2,eakf_model2,1.610451701337841e-18,2021-11-30,3m
3,eakf_model3,0.999999999958219,2021-11-30,3m
0,arima,0.0,2021-11-30,4m
1,eakf_model1,0.999999998089185,2021-11-30,4m
2,eakf_model2,2.4811432954520263e-39,2021-11-30,4m
3,eakf_model3,1.9108144503244716e-09,2021-11-30,4m
0,arima,8.956455776847039e-188,2021-11-30,5m
1,eakf_model1,0.9999999998942593,2021-11-30,5m
2,eakf_model2,1.0545760003624168e-10,2021-11-30,5m
3,eakf_model3,2.8380818855242773e-13,2021-11-30,5m
0,arima,3.1542276932605453e-258,2021-11-30,6m
1,eakf_model1,0.999999999797868,2021-11-30,6m
2,eakf_model2,2.0213111927057056e-10,2021-11-30,6m
3,eakf_model3,5.055016125253133e-29,2021-11-30,6m
0,arima,3.8030147234918137e-152,2021-12-31,1m
1,eakf_model1,4.823496735061765e-11,2021-12-31,1m
2,eakf_model2,1.4152031564371774e-16,2021-12-31,1m
3,eakf_model3,0.9999999999517644,2021-12-31,1m
0,arima,1.5685487406564302e-84,2021-12-31,2m
1,eakf_model1,1.4090766543592384e-11,2021-12-31,2m
2,eakf_model2,2.836007464073941e-17,2021-12-31,2m
3,eakf_model3,0.9999999999859084,2021-12-31,2m
0,arima,5.465855301552448e-132,2021-12-31,3m
1,eakf_model1,4.123686288599776e-11,2021-12-31,3m
2,eakf_model2,5.8818449353364115e-18,2021-12-31,3m
3,eakf_model3,0.9999999999587628,2021-12-31,3m
0,arima,0.0,2021-12-31,4m
1,eakf_model1,0.9999999982098984,2021-12-31,4m
2,eakf_model2,1.3886013085719126e-37,2021-12-31,4m
3,eakf_model3,1.790101086095713e-09,2021-12-31,4m
0,arima,3.174110139173344e-187,2021-12-31,5m
1,eakf_model1,0.9999999998918092,2021-12-31,5m
2,eakf_model2,1.0800977720341602e-10,2021-12-31,5m
3,eakf_model3,1.810229065161937e-13,2021-12-31,5m
0,arima,2.630187643444964e-254,2021-12-31,6m
1,eakf_model1,0.9999999998033302,2021-12-31,6m
2,eakf_model2,1.9666979326070518e-10,2021-12-31,6m
3,eakf_model3,5.44175704162312e-29,2021-12-31,6m
0,arima,1.136022707848828e-158,2022-01-31,1m
1,eakf_model1,5.414616425145466e-11,2022-01-31,1m
2,eakf_model2,1.1903545387241015e-16,2022-01-31,1m
3,eakf_model3,0.999999999945854,2022-01-31,1m
0,arima,2.278805517898824e-84,2022-01-31,2m
1,eakf_model1,1.4641148759899235e-11,2022-01-31,2m
2,eakf_model2,4.9187044700190036e-17,2022-01-31,2m
3,eakf_model3,0.9999999999853592,2022-01-31,2m
0,arima,8.355760274041575e-135,2022-01-31,3m
1,eakf_model1,4.271223970193576e-11,2022-01-31,3m
2,eakf_model2,4.497143921162573e-18,2022-01-31,3m
3,eakf_model3,0.9999999999572878,2022-01-31,3m
0,arima,0.0,2022-01-31,4m
1,eakf_model1,0.9999999979579048,2022-01-31,4m
2,eakf_model2,1.5973078766874204e-38,2022-01-31,4m
3,eakf_model3,2.042095538520689e-09,2022-01-31,4m
0,arima,2.2252540327438525e-189,2022-01-31,5m
1,eakf_model1,0.9999999998873972,2022-01-31,5m
2,eakf_model2,1.1250267821517772e-10,2022-01-31,5m
3,eakf_model3,1.0018963450986793e-13,2022-01-31,5m
0,arima,5.0929642645916616e-254,2022-01-31,6m
1,eakf_model1,0.9999999998037306,2022-01-31,6m
2,eakf_model2,1.9626862879251463e-10,2022-01-31,6m
3,eakf_model3,1.9584161028915699e-29,2022-01-31,6m
0,arima,1.6304764651397488e-155,2022-02-28,1m
1,eakf_model1,5.1658134398513984e-11,2022-02-28,1m
2,eakf_model2,5.982494467939252e-16,2022-02-28,1m
3,eakf_model3,0.9999999999483414,2022-02-28,1m
0,arima,5.203561545341876e-85,2022-02-28,2m
1,eakf_model1,1.548270155750383e-11,2022-02-28,2m
2,eakf_model2,4.6439982917693566e-17,2022-02-28,2m
3,eakf_model3,0.9999999999845172,2022-02-28,2m
0,arima,1.0078539826670622e-133,2022-02-28,3m
1,eakf_model1,4.139760986989152e-11,2022-02-28,3m
2,eakf_model2,1.2020535461139457e-17,2022-02-28,3m
3,eakf_model3,0.9999999999586022,2022-02-28,3m
0,arima,0.0,2022-02-28,4m
1,eakf_model1,0.9999999982055882,2022-02-28,4m
2,eakf_model2,2.7363053032457236e-36,2022-02-28,4m
3,eakf_model3,1.7944117519756675e-09,2022-02-28,4m
0,arima,1.4276768501349511e-193,2022-02-28,5m
1,eakf_model1,0.9999999998774342,2022-02-28,5m
2,eakf_model2,1.224904467836188e-10,2022-02-28,5m
3,eakf_model3,7.507413546181515e-14,2022-02-28,5m
0,arima,1.1883164440212924e-258,2022-02-28,6m
1,eakf_model1,0.9999999997875632,2022-02-28,6m
2,eakf_model2,2.1243606328157388e-10,2022-02-28,6m
3,eakf_model3,4.123049422691744e-30,2022-02-28,6m
0,arima,1.1774568906544396e-165,2022-03-31,1m
1,eakf_model1,6.141144960196114e-11,2022-03-31,1m
2,eakf_model2,3.265194178571149e-16,2022-03-31,1m
3,eakf_model3,0.999999999938588,2022-03-31,1m
0,arima,4.5816432764402885e-82,2022-03-31,2m
1,eakf_model1,1.4321988371235038e-11,2022-03-31,2m
2,eakf_model2,1.8693046308792623e-16,2022-03-31,2m
3,eakf_model3,0.9999999999856776,2022-03-31,2m
0,arima,2.0939642330266134e-133,2022-03-31,3m
1,eakf_model1,4.154183118704871e-11,2022-03-31,3m
2,eakf_model2,1.2217023776096259e-17,2022-03-31,3m
3,eakf_model3,0.9999999999584585,2022-03-31,3m
0,arima,0.0,2022-03-31,4m
1,eakf_model1,0.9999999980024662,2022-03-31,4m
2,eakf_model2,8.092212771816625e-37,2022-03-31,4m
3,eakf_model3,1.9975337536994517e-09,2022-03-31,4m
0,arima,1.2919878553621622e-193,2022-03-31,5m
1,eakf_model1,0.9999999998790238,2022-03-31,5m
2,eakf_model2,1.2091879833268103e-10,2022-03-31,5m
3,eakf_model3,5.759103995915899e-14,2022-03-31,5m
0,arima,2.6177110437281104e-264,2022-03-31,6m
1,eakf_model1,0.9999999997786712,2022-03-31,6m
2,eakf_model2,2.2132858239023607e-10,2022-03-31,6m
3,eakf_model3,1.3631102130385036e-30,2022-03-31,6m
0,arima,5.895531457310054e-174,2022-04-30,1m
1,eakf_model1,7.221522748037736e-11,2022-04-30,1m
2,eakf_model2,2.5369508097688793e-16,2022-04-30,1m
3,eakf_model3,0.9999999999277848,2022-04-30,1m
0,arima,4.9439514290491616e-82,2022-04-30,2m
1,eakf_model1,1.3855730843115072e-11,2022-04-30,2m
2,eakf_model2,1.552059603396765e-16,2022-04-30,2m
3,eakf_model3,0.999999999986145,2022-04-30,2m
0,arima,9.124461284152174e-125,2022-04-30,3m
1,eakf_model1,3.6085913083938936e-11,2022-04-30,3m
2,eakf_model2,1.1569733608847097e-16,2022-04-30,3m
3,eakf_model3,0.9999999999639142,2022-04-30,3m
0,arima,0.0,2022-04-30,4m
1,eakf_model1,0.9999999980133436,2022-04-30,4m
2,eakf_model2,2.675868516607072e-36,2022-04-30,4m
3,eakf_model3,1.9866560449791744e-09,2022-04-30,4m
0,arima,5.38031668025177e-200,2022-04-30,5m
1,eakf_model1,0.99999999986814,2022-04-30,5m
2,eakf_model2,1.3182180033618266e-10,2022-04-30,5m
3,eakf_model3,3.8504152590192714e-14,2022-04-30,5m
0,arima,2.5565289344818453e-263,2022-04-30,6m
1,eakf_model1,0.9999999997758624,2022-04-30,6m
2,eakf_model2,2.2413744898039006e-10,2022-04-30,6m
3,eakf_model3,1.5817506919075207e-30,2022-04-30,6m
0,arima,4.058747722447937e-183,2022-05-31,1m
1,eakf_model1,8.522714016056808e-11,2022-05-31,1m
2,eakf_model2,3.249190007167321e-16,2022-05-31,1m
3,eakf_model3,0.999999999914772,2022-05-31,1m
0,arima,4.371565300346282e-85,2022-05-31,2m
1,eakf_model1,1.5736970642597292e-11,2022-05-31,2m
2,eakf_model2,1.3555652792032606e-16,2022-05-31,2m
3,eakf_model3,0.9999999999842633,2022-05-31,2m
0,arima,8.297263985925715e-123,2022-05-31,3m
1,eakf_model1,3.414483299932941e-11,2022-05-31,3m
2,eakf_model2,1.0754216630211343e-16,2022-05-31,3m
3,eakf_model3,0.999999999965855,2022-05-31,3m
0,arima,0.0,2022-05-31,4m
1,eakf_model1,0.99999999291512,2022-05-31,4m
2,eakf_model2,1.976056622659561e-54,2022-05-31,4m
3,eakf_model3,7.084879417819022e-09,2022-05-31,4m
0,arima,5.289544958693835e-200,2022-05-31,5m
1,eakf_model1,0.9999999998679076,2022-05-31,5m
2,eakf_model2,1.3205979679759535e-10,2022-05-31,5m
3,eakf_model3,3.3061198807222437e-14,2022-05-31,5m
0,arima,2.0691395653953478e-275,2022-05-31,6m
1,eakf_model1,0.999999999752643,2022-05-31,6m
2,eakf_model2,2.473568936406774e-10,2022-05-31,6m
3,eakf_model3,1.880140957617282e-31,2022-05-31,6m
0,arima,4.058747722447937e-183,2022-06-30,1m
1,eakf_model1,8.522714016056808e-11,2022-06-30,1m
2,eakf_model2,3.249190007167321e-16,2022-06-30,1m
3,eakf_model3,0.999999999914772,2022-06-30,1m
0,arima,5.4371132090813206e-83,2022-06-30,2m
1,eakf_model1,1.477980362625654e-11,2022-06-30,2m
2,eakf_model2,2.799291024579134e-16,2022-06-30,2m
3,eakf_model3,0.9999999999852198,2022-06-30,2m
0,arima,1.3404072744780325e-130,2022-06-30,3m
1,eakf_model1,4.0771614190895837e-11,2022-06-30,3m
2,eakf_model2,8.317842629215483e-17,2022-06-30,3m
3,eakf_model3,0.9999999999592284,2022-06-30,3m
0,arima,0.0,2022-06-30,4m
1,eakf_model1,0.9999999931453788,2022-06-30,4m
2,eakf_model2,1.4944344397780994e-54,2022-06-30,4m
3,eakf_model3,6.8546215359509165e-09,2022-06-30,4m
0,arima,1.0875801027609626e-221,2022-06-30,5m
1,eakf_model1,0.9999999998278032,2022-06-30,5m
2,eakf_model2,1.7218306678992424e-10,2022-06-30,5m
3,eakf_model3,1.3578370794417476e-14,2022-06-30,5m
0,arima,3.4034886923631656e-275,2022-06-30,6m
1,eakf_model1,0.9999999997490054,2022-06-30,6m
2,eakf_model2,2.509942810803147e-10,2022-06-30,6m
3,eakf_model3,1.352041173246159e-31,2022-06-30,6m
0,arima,4.058747722447937e-183,2022-07-31,1m
1,eakf_model1,8.522714016056808e-11,2022-07-31,1m
2,eakf_model2,3.249190007167321e-16,2022-07-31,1m
3,eakf_model3,0.999999999914772,2022-07-31,1m
0,arima,5.4371132090813206e-83,2022-07-31,2m
1,eakf_model1,1.477980362625654e-11,2022-07-31,2m
2,eakf_model2,2.799291024579134e-16,2022-07-31,2m
3,eakf_model3,0.9999999999852198,2022-07-31,2m
0,arima,6.6391958660708155e-124,2022-07-31,3m
1,eakf_model1,3.538821085528005e-11,2022-07-31,3m
2,eakf_model2,3.2273877305190003e-16,2022-07-31,3m
3,eakf_model3,0.999999999964612,2022-07-31,3m
0,arima,0.0,2022-07-31,4m
1,eakf_model1,0.9999999966090992,2022-07-31,4m
2,eakf_model2,6.654752577178333e-40,2022-07-31,4m
3,eakf_model3,3.3909007926347683e-09,2022-07-31,4m
0,arima,4.236220372002745e-220,2022-07-31,5m
1,eakf_model1,0.9999999998303598,2022-07-31,5m
2,eakf_model2,1.6962759607284648e-10,2022-07-31,5m
3,eakf_model3,1.2167249866128258e-14,2022-07-31,5m
0,arima,1.3349293e-317,2022-07-31,6m
1,eakf_model1,0.9999999996425806,2022-07-31,6m
2,eakf_model2,3.5741896725383177e-10,2022-07-31,6m
3,eakf_model3,3.958636317255321e-35,2022-07-31,6m
0,arima,4.058747722447937e-183,2022-08-31,1m
1,eakf_model1,8.522714016056808e-11,2022-08-31,1m
2,eakf_model2,3.249190007167321e-16,2022-08-31,1m
3,eakf_model3,0.999999999914772,2022-08-31,1m
0,arima,5.4371132090813206e-83,2022-08-31,2m
1,eakf_model1,1.477980362625654e-11,2022-08-31,2m
2,eakf_model2,2.799291024579134e-16,2022-08-31,2m
3,eakf_model3,0.9999999999852198,2022-08-31,2m
0,arima,6.6391958660708155e-124,2022-08-31,3m
1,eakf_model1,3.538821085528005e-11,2022-08-31,3m
2,eakf_model2,3.2273877305190003e-16,2022-08-31,3m
3,eakf_model3,0.999999999964612,2022-08-31,3m
0,arima,0.0,2022-08-31,4m
1,eakf_model1,0.9999999934117144,2022-08-31,4m
2,eakf_model2,2.9247952999183687e-49,2022-08-31,4m
3,eakf_model3,6.588285451334654e-09,2022-08-31,4m
0,arima,3.2068840550425827e-224,2022-08-31,5m
1,eakf_model1,0.9999999998209108,2022-08-31,5m
2,eakf_model2,1.7908745916550078e-10,2022-08-31,5m
3,eakf_model3,1.833983042459728e-15,2022-08-31,5m
0,arima,2.719531586e-315,2022-08-31,6m
1,eakf_model1,0.9999999996506088,2022-08-31,6m
2,eakf_model2,3.4939113260783157e-10,2022-08-31,6m
3,eakf_model3,3.3151491790587056e-35,2022-08-31,6m
0,arima,4.058747722447937e-183,2022-09-30,1m
1,eakf_model1,8.522714016056808e-11,2022-09-30,1m
2,eakf_model2,3.249190007167321e-16,2022-09-30,1m
3,eakf_model3,0.999999999914772,2022-09-30,1m
0,arima,5.4371132090813206e-83,2022-09-30,2m
1,eakf_model1,1.477980362625654e-11,2022-09-30,2m
2,eakf_model2,2.799291024579134e-16,2022-09-30,2m
3,eakf_model3,0.9999999999852198,2022-09-30,2m
0,arima,6.6391958660708155e-124,2022-09-30,3m
1,eakf_model1,3.538821085528005e-11,2022-09-30,3m
2,eakf_model2,3.2273877305190003e-16,2022-09-30,3m
3,eakf_model3,0.999999999964612,2022-09-30,3m
0,arima,0.0,2022-09-30,4m
1,eakf_model1,0.9999999934117144,2022-09-30,4m
2,eakf_model2,2.9247952999183687e-49,2022-09-30,4m
3,eakf_model3,6.588285451334654e-09,2022-09-30,4m
0,arima,8.239519211115889e-237,2022-09-30,5m
1,eakf_model1,0.9999999997962076,2022-09-30,5m
2,eakf_model2,2.0379164396731923e-10,2022-09-30,5m
3,eakf_model3,7.718842647813295e-16,2022-09-30,5m
0,arima,0.0,2022-09-30,6m
1,eakf_model1,0.9999999996194762,2022-09-30,6m
2,eakf_model2,3.805236178856359e-10,2022-09-30,6m
3,eakf_model3,7.2067776989685994e-37,2022-09-30,6m
0,arima,4.058747722447937e-183,2022-10-31,1m
1,eakf_model1,8.522714016056808e-11,2022-10-31,1m
2,eakf_model2,3.249190007167321e-16,2022-10-31,1m
3,eakf_model3,0.999999999914772,2022-10-31,1m
0,arima,5.4371132090813206e-83,2022-10-31,2m
1,eakf_model1,1.477980362625654e-11,2022-10-31,2m
2,eakf_model2,2.799291024579134e-16,2022-10-31,2m
3,eakf_model3,0.9999999999852198,2022-10-31,2m
0,arima,6.6391958660708155e-124,2022-10-31,3m
1,eakf_model1,3.538821085528005e-11,2022-10-31,3m
2,eakf_model2,3.2273877305190003e-16,2022-10-31,3m
3,eakf_model3,0.999999999964612,2022-10-31,3m
0,arima,0.0,2022-10-31,4m
1,eakf_model1,0.9999999934117144,2022-10-31,4m
2,eakf_model2,2.9247952999183687e-49,2022-10-31,4m
3,eakf_model3,6.588285451334654e-09,2022-10-31,4m
