,model_name,weigth,date_forecast,forecast_window,past_months
0,arima,1.7752648313580158e-30,2007-11-30,2m,3
1,eakf_model1,2.7968071423725628e-12,2007-11-30,2m,3
2,eakf_model2,0.9999999999972032,2007-11-30,2m,3
3,eakf_model3,2.066724786882407e-17,2007-11-30,2m,3
4,sarima,6.622623386773307e-42,2007-11-30,2m,3
0,arima,2.067676012129037e-124,2007-11-30,3m,3
1,eakf_model1,4.541709549317154e-11,2007-11-30,3m,3
2,eakf_model2,0.9999999999545828,2007-11-30,3m,3
3,eakf_model3,1.4289246624378838e-17,2007-11-30,3m,3
4,sarima,1.1068610411004127e-139,2007-11-30,3m,3
0,arima,4.256314835666316e-145,2007-11-30,4m,3
1,eakf_model1,3.761853077048954e-11,2007-11-30,4m,3
2,eakf_model2,6.0833086840958935e-28,2007-11-30,4m,3
3,eakf_model3,0.9999999999623814,2007-11-30,4m,3
4,sarima,7.431955406665237e-72,2007-11-30,4m,3
0,arima,1.4537391925538189e-140,2007-11-30,5m,3
1,eakf_model1,7.786790405449734e-12,2007-11-30,5m,3
2,eakf_model2,1.664214662919255e-33,2007-11-30,5m,3
3,eakf_model3,0.9999999999922132,2007-11-30,5m,3
4,sarima,1.772569709959433e-26,2007-11-30,5m,3
0,arima,1.1701364827893809e-198,2007-11-30,6m,3
1,eakf_model1,8.752935797741849e-12,2007-11-30,6m,3
2,eakf_model2,2.6117085147039225e-36,2007-11-30,6m,3
3,eakf_model3,0.999999999991247,2007-11-30,6m,3
4,sarima,1.79457344664411e-17,2007-11-30,6m,3
0,arima,1.8796752435745336e-19,2007-12-31,1m,3
1,eakf_model1,9.985076413069176e-13,2007-12-31,1m,3
2,eakf_model2,0.9999999999990016,2007-12-31,1m,3
3,eakf_model3,2.796223547906765e-21,2007-12-31,1m,3
4,sarima,7.884224292282842e-30,2007-12-31,1m,3
0,arima,7.502935214573375e-32,2007-12-31,2m,3
1,eakf_model1,1.534086602075875e-12,2007-12-31,2m,3
2,eakf_model2,0.999999999998466,2007-12-31,2m,3
3,eakf_model3,2.968801026587392e-18,2007-12-31,2m,3
4,sarima,1.5512940446513051e-61,2007-12-31,2m,3
0,arima,8.887637271369208e-40,2007-12-31,3m,3
1,eakf_model1,5.5154753085883234e-12,2007-12-31,3m,3
2,eakf_model2,0.9999999999944844,2007-12-31,3m,3
3,eakf_model3,1.072416209408214e-19,2007-12-31,3m,3
4,sarima,4.051416095596724e-85,2007-12-31,3m,3
0,arima,1.5e-323,2007-12-31,4m,3
1,eakf_model1,0.9999999913501484,2007-12-31,4m,3
2,eakf_model2,4.1776562541520794e-24,2007-12-31,4m,3
3,eakf_model3,8.649851592747175e-09,2007-12-31,4m,3
4,sarima,1e-323,2007-12-31,4m,3
0,arima,5.260902866181364e-66,2007-12-31,5m,3
1,eakf_model1,4.628314910878717e-12,2007-12-31,5m,3
2,eakf_model2,1.3274340071228996e-22,2007-12-31,5m,3
3,eakf_model3,0.9999999999953716,2007-12-31,5m,3
4,sarima,1.333896717377292e-36,2007-12-31,5m,3
0,arima,8.374730110366496e-92,2007-12-31,6m,3
1,eakf_model1,2.186080138034997e-12,2007-12-31,6m,3
2,eakf_model2,7.9256791218944715e-28,2007-12-31,6m,3
3,eakf_model3,0.999999999997814,2007-12-31,6m,3
4,sarima,5.979428896427473e-22,2007-12-31,6m,3
0,arima,3.312079293738931e-24,2008-01-31,1m,3
1,eakf_model1,1.922503266269345e-12,2008-01-31,1m,3
2,eakf_model2,0.9999999999980772,2008-01-31,1m,3
3,eakf_model3,7.626408530910605e-22,2008-01-31,1m,3
4,sarima,8.949018959073713e-24,2008-01-31,1m,3
0,arima,9.669262488931761e-21,2008-01-31,2m,3
1,eakf_model1,1.5456413521988917e-12,2008-01-31,2m,3
2,eakf_model2,0.9999999999984543,2008-01-31,2m,3
3,eakf_model3,1.1910787802738378e-22,2008-01-31,2m,3
4,sarima,4.384311407466644e-38,2008-01-31,2m,3
0,arima,7.422063661318503e-29,2008-01-31,3m,3
1,eakf_model1,2.5927919298365168e-12,2008-01-31,3m,3
2,eakf_model2,0.9999999999974072,2008-01-31,3m,3
3,eakf_model3,6.73470916860677e-20,2008-01-31,3m,3
4,sarima,7.764191843464468e-90,2008-01-31,3m,3
0,arima,1.9173862899443277e-57,2008-01-31,4m,3
1,eakf_model1,2.4633795661338383e-11,2008-01-31,4m,3
2,eakf_model2,0.999999999975366,2008-01-31,4m,3
3,eakf_model3,9.957425593293634e-21,2008-01-31,4m,3
4,sarima,2.5632303232574666e-165,2008-01-31,4m,3
0,arima,6.702411004316106e-70,2008-01-31,5m,3
1,eakf_model1,1.5508647488973638e-11,2008-01-31,5m,3
2,eakf_model2,4.2642996671876833e-16,2008-01-31,5m,3
3,eakf_model3,0.9999999999844909,2008-01-31,5m,3
4,sarima,7.801000868549796e-99,2008-01-31,5m,3
0,arima,1.4951816149746132e-44,2008-01-31,6m,3
1,eakf_model1,1.8195155626082328e-12,2008-01-31,6m,3
2,eakf_model2,4.0291127798206375e-21,2008-01-31,6m,3
3,eakf_model3,0.9999999999981805,2008-01-31,6m,3
4,sarima,4.513818024866461e-25,2008-01-31,6m,3
0,arima,1.4562897379506529e-84,2008-02-29,1m,3
1,eakf_model1,3.499940721233273e-11,2008-02-29,1m,3
2,eakf_model2,0.9999999999650004,2008-02-29,1m,3
3,eakf_model3,1.09894537312207e-60,2008-02-29,1m,3
4,sarima,2.9601706144641117e-52,2008-02-29,1m,3
0,arima,2.942175735992751e-28,2008-02-29,2m,3
1,eakf_model1,2.094082437658415e-13,2008-02-29,2m,3
2,eakf_model2,0.999999999994678,2008-02-29,2m,3
3,eakf_model3,3.7156252741988234e-23,2008-02-29,2m,3
4,sarima,5.112415239743501e-12,2008-02-29,2m,3
0,arima,2.5562573536603382e-27,2008-02-29,3m,3
1,eakf_model1,4.911089810652464e-12,2008-02-29,3m,3
2,eakf_model2,0.9999999999950888,2008-02-29,3m,3
3,eakf_model3,3.5668316084442145e-25,2008-02-29,3m,3
4,sarima,1.2466232774140957e-49,2008-02-29,3m,3
0,arima,4.036667072153015e-36,2008-02-29,4m,3
1,eakf_model1,7.288294983209222e-12,2008-02-29,4m,3
2,eakf_model2,0.9999999999927116,2008-02-29,4m,3
3,eakf_model3,5.9565879426054524e-21,2008-02-29,4m,3
4,sarima,9.30018378715561e-108,2008-02-29,4m,3
0,arima,1.4755006864628137e-91,2008-02-29,5m,3
1,eakf_model1,6.950284474426034e-11,2008-02-29,5m,3
2,eakf_model2,0.9999999999291326,2008-02-29,5m,3
3,eakf_model3,1.3645789526396105e-12,2008-02-29,5m,3
4,sarima,1.0908648359868156e-224,2008-02-29,5m,3
0,arima,2.6995083186290367e-60,2008-02-29,6m,3
1,eakf_model1,9.351557060780111e-12,2008-02-29,6m,3
2,eakf_model2,7.48044632562151e-18,2008-02-29,6m,3
3,eakf_model3,0.9999999999906484,2008-02-29,6m,3
4,sarima,4.457062888481019e-74,2008-02-29,6m,3
0,arima,9.16844298868426e-292,2008-03-31,1m,3
1,eakf_model1,0.5929197711147189,2008-03-31,1m,3
2,eakf_model2,0.4070802288852809,2008-03-31,1m,3
3,eakf_model3,3.1216614773696813e-62,2008-03-31,1m,3
4,sarima,4.532954669470534e-140,2008-03-31,1m,3
0,arima,1.393868626450468e-86,2008-03-31,2m,3
1,eakf_model1,2.4910558211311046e-10,2008-03-31,2m,3
2,eakf_model2,0.3887429040430982,2008-03-31,2m,3
3,eakf_model3,2.206209516752962e-68,2008-03-31,2m,3
4,sarima,0.6112570957077963,2008-03-31,2m,3
0,arima,4.733834051941007e-59,2008-03-31,3m,3
1,eakf_model1,4.051939573597735e-17,2008-03-31,3m,3
2,eakf_model2,0.9999999998893704,2008-03-31,3m,3
3,eakf_model3,1.2127981696302703e-37,2008-03-31,3m,3
4,sarima,1.1062940301740004e-10,2008-03-31,3m,3
0,arima,2.047562245135077e-36,2008-03-31,4m,3
1,eakf_model1,2.114852031496312e-11,2008-03-31,4m,3
2,eakf_model2,0.9999999999788514,2008-03-31,4m,3
3,eakf_model3,4.3045565457631305e-23,2008-03-31,4m,3
4,sarima,7.357658928867078e-60,2008-03-31,4m,3
0,arima,4.07143532854042e-38,2008-03-31,5m,3
1,eakf_model1,2.376574027435141e-11,2008-03-31,5m,3
2,eakf_model2,0.9999999999762342,2008-03-31,5m,3
3,eakf_model3,2.3087776656433347e-20,2008-03-31,5m,3
4,sarima,1.225782532650034e-101,2008-03-31,5m,3
0,arima,1.5e-323,2008-03-31,6m,3
1,eakf_model1,4.9610178696763815e-15,2008-03-31,6m,3
2,eakf_model2,0.999999996891768,2008-03-31,6m,3
3,eakf_model3,3.1082270256212722e-09,2008-03-31,6m,3
4,sarima,1e-323,2008-03-31,6m,3
0,arima,5.957293341256796e-84,2008-04-30,1m,3
1,eakf_model1,0.9999999999924688,2008-04-30,1m,3
2,eakf_model2,6.506423919923132e-21,2008-04-30,1m,3
3,eakf_model3,7.531040527370549e-12,2008-04-30,1m,3
4,sarima,2.6983710773915515e-135,2008-04-30,1m,3
0,arima,2.747935302364495e-81,2008-04-30,2m,3
1,eakf_model1,0.9999999999504527,2008-04-30,2m,3
2,eakf_model2,6.130658636697235e-14,2008-04-30,2m,3
3,eakf_model3,4.948581977984383e-11,2008-04-30,2m,3
4,sarima,2.7872392783782604e-60,2008-04-30,2m,3
0,arima,2.1450131963390745e-48,2008-04-30,3m,3
1,eakf_model1,0.9999999999451904,2008-04-30,3m,3
2,eakf_model2,5.480930636107511e-11,2008-04-30,3m,3
3,eakf_model3,1.0736477382147732e-23,2008-04-30,3m,3
4,sarima,1.96758690884308e-16,2008-04-30,3m,3
0,arima,1.1759762219444769e-171,2008-04-30,4m,3
1,eakf_model1,1.7530958474995924e-09,2008-04-30,4m,3
2,eakf_model2,0.999999998246904,2008-04-30,4m,3
3,eakf_model3,3.436459042786102e-30,2008-04-30,4m,3
4,sarima,1.2362980466392649e-83,2008-04-30,4m,3
0,arima,6.42244508021016e-54,2008-04-30,5m,3
1,eakf_model1,7.336800616133465e-11,2008-04-30,5m,3
2,eakf_model2,0.999999999926632,2008-04-30,5m,3
3,eakf_model3,2.867949975501015e-29,2008-04-30,5m,3
4,sarima,5.2616325368808525e-76,2008-04-30,5m,3
0,arima,2.284354774557206e-53,2008-04-30,6m,3
1,eakf_model1,4.787466246822518e-11,2008-04-30,6m,3
2,eakf_model2,0.9999999999521254,2008-04-30,6m,3
3,eakf_model3,2.2721038782200716e-28,2008-04-30,6m,3
4,sarima,2.179210103824057e-116,2008-04-30,6m,3
0,arima,6.878548504128746e-64,2008-05-31,1m,3
1,eakf_model1,0.999999999993498,2008-05-31,1m,3
2,eakf_model2,1.5281875552180712e-23,2008-05-31,1m,3
3,eakf_model3,6.501994110217924e-12,2008-05-31,1m,3
4,sarima,1.9004951399321068e-123,2008-05-31,1m,3
0,arima,5.123105913021305e-105,2008-05-31,2m,3
1,eakf_model1,0.9999999999767362,2008-05-31,2m,3
2,eakf_model2,3.07246076182597e-34,2008-05-31,2m,3
3,eakf_model3,2.3263784230325168e-11,2008-05-31,2m,3
4,sarima,1.382695162082818e-169,2008-05-31,2m,3
0,arima,7.611323419478588e-110,2008-05-31,3m,3
1,eakf_model1,0.9999999999324106,2008-05-31,3m,3
2,eakf_model2,7.0021770296259085e-28,2008-05-31,3m,3
3,eakf_model3,6.758934225317426e-11,2008-05-31,3m,3
4,sarima,4.669949300152012e-94,2008-05-31,3m,3
0,arima,2.4781556468955232e-45,2008-05-31,4m,3
1,eakf_model1,0.9999999999669664,2008-05-31,4m,3
2,eakf_model2,4.888750869976407e-14,2008-05-31,4m,3
3,eakf_model3,3.2984507516933686e-11,2008-05-31,4m,3
4,sarima,7.886408648842552e-31,2008-05-31,4m,3
0,arima,1.1952299009468769e-65,2008-05-31,5m,3
1,eakf_model1,0.9999999996289642,2008-05-31,5m,3
2,eakf_model2,3.6772365570120167e-10,2008-05-31,5m,3
3,eakf_model3,3.312036787145566e-12,2008-05-31,5m,3
4,sarima,7.143941010247795e-22,2008-05-31,5m,3
0,arima,7.126255635601847e-82,2008-05-31,6m,3
1,eakf_model1,1.9835039865837456e-10,2008-05-31,6m,3
2,eakf_model2,0.9999999998016496,2008-05-31,6m,3
3,eakf_model3,7.790025402813099e-42,2008-05-31,6m,3
4,sarima,8.316505646507076e-97,2008-05-31,6m,3
0,arima,1.1890597906866287e-53,2008-06-30,1m,3
1,eakf_model1,0.9999999999956498,2008-06-30,1m,3
2,eakf_model2,5.347056863368956e-17,2008-06-30,1m,3
3,eakf_model3,4.350144860835736e-12,2008-06-30,1m,3
4,sarima,1.6609148635161727e-117,2008-06-30,1m,3
0,arima,2.687825858926658e-74,2008-06-30,2m,3
1,eakf_model1,0.9999999999893624,2008-06-30,2m,3
2,eakf_model2,1.7947977297073502e-31,2008-06-30,2m,3
3,eakf_model3,1.0637537843964104e-11,2008-06-30,2m,3
4,sarima,3.3091640435400428e-139,2008-06-30,2m,3
0,arima,4.3511631416034365e-105,2008-06-30,3m,3
1,eakf_model1,0.9999999999826856,2008-06-30,3m,3
2,eakf_model2,4.5341594840763496e-33,2008-06-30,3m,3
3,eakf_model3,1.731422067904115e-11,2008-06-30,3m,3
4,sarima,1.851918137491851e-148,2008-06-30,3m,3
0,arima,4.156255106700022e-88,2008-06-30,4m,3
1,eakf_model1,0.999999999963431,2008-06-30,4m,3
2,eakf_model2,9.856653260862288e-23,2008-06-30,4m,3
3,eakf_model3,3.656893765039072e-11,2008-06-30,4m,3
4,sarima,6.2221673509730675e-87,2008-06-30,4m,3
0,arima,2.2353805702437752e-45,2008-06-30,5m,3
1,eakf_model1,0.9999999999771902,2008-06-30,5m,3
2,eakf_model2,2.024064413628925e-13,2008-06-30,5m,3
3,eakf_model3,2.2607164907760587e-11,2008-06-30,5m,3
4,sarima,9.094955373744339e-40,2008-06-30,5m,3
0,arima,1.6308735019259168e-60,2008-06-30,6m,3
1,eakf_model1,0.9999999998298998,2008-06-30,6m,3
2,eakf_model2,1.7009079863954155e-10,2008-06-30,6m,3
3,eakf_model3,9.262260512244326e-15,2008-06-30,6m,3
4,sarima,4.0312123818050174e-69,2008-06-30,6m,3
0,arima,8.326968021251617e-77,2008-07-31,1m,3
1,eakf_model1,0.9999999999948253,2008-07-31,1m,3
2,eakf_model2,5.044957440830318e-12,2008-07-31,1m,3
3,eakf_model3,1.2974599000941284e-13,2008-07-31,1m,3
4,sarima,7.225361310527187e-111,2008-07-31,1m,3
0,arima,1.2045900767006327e-73,2008-07-31,2m,3
1,eakf_model1,0.999999999993906,2008-07-31,2m,3
2,eakf_model2,3.956722611505668e-21,2008-07-31,2m,3
3,eakf_model3,6.094036872912663e-12,2008-07-31,2m,3
4,sarima,8.183854546073949e-138,2008-07-31,2m,3
0,arima,3.827125224140111e-101,2008-07-31,3m,3
1,eakf_model1,0.9999999999846804,2008-07-31,3m,3
2,eakf_model2,1.2335068850389276e-36,2008-07-31,3m,3
3,eakf_model3,1.5319615221065604e-11,2008-07-31,3m,3
4,sarima,3.810342027903655e-168,2008-07-31,3m,3
0,arima,1.962745774572488e-100,2008-07-31,4m,3
1,eakf_model1,0.9999999999871044,2008-07-31,4m,3
2,eakf_model2,6.345130783381893e-29,2008-07-31,4m,3
3,eakf_model3,1.2895661157616976e-11,2008-07-31,4m,3
4,sarima,3.2433390156211223e-139,2008-07-31,4m,3
0,arima,1.2408942537592096e-78,2008-07-31,5m,3
1,eakf_model1,0.9999999999765488,2008-07-31,5m,3
2,eakf_model2,9.532967159059872e-20,2008-07-31,5m,3
3,eakf_model3,2.3451212434487143e-11,2008-07-31,5m,3
4,sarima,6.4318939279152125e-84,2008-07-31,5m,3
0,arima,1.4905596162535174e-41,2008-07-31,6m,3
1,eakf_model1,0.999999999986468,2008-07-31,6m,3
2,eakf_model2,1.1154534774975436e-11,2008-07-31,6m,3
3,eakf_model3,2.3774122278445414e-12,2008-07-31,6m,3
4,sarima,5.5160629118083935e-45,2008-07-31,6m,3
0,arima,0.0,2008-08-31,1m,3
1,eakf_model1,0.9999999998825544,2008-08-31,1m,3
2,eakf_model2,1.1744557033938415e-10,2008-08-31,1m,3
3,eakf_model3,4.801133042289549e-22,2008-08-31,1m,3
4,sarima,0.0,2008-08-31,1m,3
0,arima,8.044764228150177e-114,2008-08-31,2m,3
1,eakf_model1,0.9999999999920024,2008-08-31,2m,3
2,eakf_model2,7.916847899472449e-12,2008-08-31,2m,3
3,eakf_model3,8.063954529605745e-14,2008-08-31,2m,3
4,sarima,1.6476036164926663e-154,2008-08-31,2m,3
0,arima,1.496478644721524e-102,2008-08-31,3m,3
1,eakf_model1,0.9999999999910816,2008-08-31,3m,3
2,eakf_model2,1.7882195392094252e-25,2008-08-31,3m,3
3,eakf_model3,8.918562825932523e-12,2008-08-31,3m,3
4,sarima,6.463540391637235e-172,2008-08-31,3m,3
0,arima,9.21685791165636e-135,2008-08-31,4m,3
1,eakf_model1,0.9999999999781736,2008-08-31,4m,3
2,eakf_model2,2.9105157065203067e-39,2008-08-31,4m,3
3,eakf_model3,2.1826343299545383e-11,2008-08-31,4m,3
4,sarima,6.765148765605615e-215,2008-08-31,4m,3
0,arima,1.047459333510085e-101,2008-08-31,5m,3
1,eakf_model1,0.9999999999898124,2008-08-31,5m,3
2,eakf_model2,5.037647368094285e-24,2008-08-31,5m,3
3,eakf_model3,1.018763448669318e-11,2008-08-31,5m,3
4,sarima,7.198679547833846e-135,2008-08-31,5m,3
0,arima,1.4045839967449784e-64,2008-08-31,6m,3
1,eakf_model1,0.9999999999877752,2008-08-31,6m,3
2,eakf_model2,2.4431129328650784e-15,2008-08-31,6m,3
3,eakf_model3,1.22223743068192e-11,2008-08-31,6m,3
4,sarima,3.3626482627866788e-77,2008-08-31,6m,3
0,arima,0.0,2008-09-30,1m,3
1,eakf_model1,0.9999999999586824,2008-09-30,1m,3
2,eakf_model2,4.217905398516966e-13,2008-09-30,1m,3
3,eakf_model3,4.0895734033920313e-11,2008-09-30,1m,3
4,sarima,0.0,2008-09-30,1m,3
0,arima,0.0,2008-09-30,2m,3
1,eakf_model1,0.9999999980109752,2008-09-30,2m,3
2,eakf_model2,1.98902453732243e-09,2008-09-30,2m,3
3,eakf_model3,2.0612280510997875e-67,2008-09-30,2m,3
4,sarima,0.0,2008-09-30,2m,3
0,arima,1.7036678630098922e-148,2008-09-30,3m,3
1,eakf_model1,0.9999999999918928,2008-09-30,3m,3
2,eakf_model2,4.522696752839193e-12,2008-09-30,3m,3
3,eakf_model3,3.584456820638108e-12,2008-09-30,3m,3
4,sarima,5.046998014549348e-192,2008-09-30,3m,3
0,arima,1.2311723532745503e-145,2008-09-30,4m,3
1,eakf_model1,0.999999999987434,2008-09-30,4m,3
2,eakf_model2,7.617453723893561e-28,2008-09-30,4m,3
3,eakf_model3,1.256603981742518e-11,2008-09-30,4m,3
4,sarima,7.523263873499117e-228,2008-09-30,4m,3
0,arima,2.1124339369994272e-160,2008-09-30,5m,3
1,eakf_model1,0.9999999999781868,2008-09-30,5m,3
2,eakf_model2,1.5318540552612198e-35,2008-09-30,5m,3
3,eakf_model3,2.1813279657901738e-11,2008-09-30,5m,3
4,sarima,1.061617590324911e-239,2008-09-30,5m,3
0,arima,4.211608079564287e-95,2008-09-30,6m,3
1,eakf_model1,0.9999999999929824,2008-09-30,6m,3
2,eakf_model2,1.8308579678811021e-19,2008-09-30,6m,3
3,eakf_model3,7.017486699764145e-12,2008-09-30,6m,3
4,sarima,1.01085907630843e-125,2008-09-30,6m,3
0,arima,0.0,2008-10-31,1m,3
1,eakf_model1,3.967264069640218e-11,2008-10-31,1m,3
2,eakf_model2,0.9999999999603272,2008-10-31,1m,3
3,eakf_model3,1.9744993738211048e-16,2008-10-31,1m,3
4,sarima,0.0,2008-10-31,1m,3
0,arima,0.0,2008-10-31,2m,3
1,eakf_model1,4.981832354008837e-10,2008-10-31,2m,3
2,eakf_model2,0.9999999995018168,2008-10-31,2m,3
3,eakf_model3,8.785649486367016e-47,2008-10-31,2m,3
4,sarima,0.0,2008-10-31,2m,3
0,arima,0.0,2008-10-31,3m,3
1,eakf_model1,0.999999999765362,2008-10-31,3m,3
2,eakf_model2,2.34637871015643e-10,2008-10-31,3m,3
3,eakf_model3,1.2237565687132087e-28,2008-10-31,3m,3
4,sarima,0.0,2008-10-31,3m,3
0,arima,2.9992730094122417e-221,2008-10-31,4m,3
1,eakf_model1,0.9999999999821751,2008-10-31,4m,3
2,eakf_model2,6.027229791585083e-15,2008-10-31,4m,3
3,eakf_model3,1.7818590570449933e-11,2008-10-31,4m,3
4,sarima,6.340973127752733e-260,2008-10-31,4m,3
0,arima,3.855189400326845e-240,2008-10-31,5m,3
1,eakf_model1,0.99999999997004,2008-10-31,5m,3
2,eakf_model2,4.5980834281917054e-39,2008-10-31,5m,3
3,eakf_model3,2.995995377357499e-11,2008-10-31,5m,3
4,sarima,0.0,2008-10-31,5m,3
0,arima,1.621581843641071e-274,2008-10-31,6m,3
1,eakf_model1,0.999999999940965,2008-10-31,6m,3
2,eakf_model2,3.2818922004586548e-49,2008-10-31,6m,3
3,eakf_model3,5.903496144784157e-11,2008-10-31,6m,3
4,sarima,0.0,2008-10-31,6m,3
0,arima,0.0,2008-11-30,1m,3
1,eakf_model1,0.9999999998685734,2008-11-30,1m,3
2,eakf_model2,2.8332496669863853e-26,2008-11-30,1m,3
3,eakf_model3,1.3142646583901687e-10,2008-11-30,1m,3
4,sarima,0.0,2008-11-30,1m,3
0,arima,0.0,2008-11-30,2m,3
1,eakf_model1,6.486127692294306e-11,2008-11-30,2m,3
2,eakf_model2,0.9999999999351388,2008-11-30,2m,3
3,eakf_model3,1.5185675399166884e-17,2008-11-30,2m,3
4,sarima,0.0,2008-11-30,2m,3
0,arima,0.0,2008-11-30,3m,3
1,eakf_model1,0.9999999957516588,2008-11-30,3m,3
2,eakf_model2,4.248341131291548e-09,2008-11-30,3m,3
3,eakf_model3,1.7183745752195228e-81,2008-11-30,3m,3
4,sarima,0.0,2008-11-30,3m,3
0,arima,0.0,2008-11-30,4m,3
1,eakf_model1,0.9999999998746752,2008-11-30,4m,3
2,eakf_model2,1.2442385902335897e-10,2008-11-30,4m,3
3,eakf_model3,9.01010528810328e-13,2008-11-30,4m,3
4,sarima,0.0,2008-11-30,4m,3
0,arima,2.4612928547571466e-280,2008-11-30,5m,3
1,eakf_model1,0.99999999997348,2008-11-30,5m,3
2,eakf_model2,3.85990308557874e-19,2008-11-30,5m,3
3,eakf_model3,2.6520115872958627e-11,2008-11-30,5m,3
4,sarima,2.7057901037700473e-308,2008-11-30,5m,3
0,arima,3.0600724442237034e-306,2008-11-30,6m,3
1,eakf_model1,0.9999999999524902,2008-11-30,6m,3
2,eakf_model2,2.489396512282093e-38,2008-11-30,6m,3
3,eakf_model3,4.750982054997904e-11,2008-11-30,6m,3
4,sarima,0.0,2008-11-30,6m,3
0,arima,0.0,2008-12-31,1m,3
1,eakf_model1,3.949303138493447e-10,2008-12-31,1m,3
2,eakf_model2,0.6877550644553971,2008-12-31,1m,3
3,eakf_model3,0.3122449351496725,2008-12-31,1m,3
4,sarima,0.0,2008-12-31,1m,3
0,arima,0.0,2008-12-31,2m,3
1,eakf_model1,3.0929935141747666e-10,2008-12-31,2m,3
2,eakf_model2,0.9999999996907004,2008-12-31,2m,3
3,eakf_model3,5.038101683219273e-27,2008-12-31,2m,3
4,sarima,0.0,2008-12-31,2m,3
0,arima,0.0,2008-12-31,3m,3
1,eakf_model1,1.0741217820147639e-10,2008-12-31,3m,3
2,eakf_model2,0.9999999998925876,2008-12-31,3m,3
3,eakf_model3,1.1284842033606049e-23,2008-12-31,3m,3
4,sarima,0.0,2008-12-31,3m,3
0,arima,0.0,2008-12-31,4m,3
1,eakf_model1,0.9999999969204854,2008-12-31,4m,3
2,eakf_model2,3.0795145663789632e-09,2008-12-31,4m,3
3,eakf_model3,1.0848286595215008e-44,2008-12-31,4m,3
4,sarima,0.0,2008-12-31,4m,3
0,arima,0.0,2008-12-31,5m,3
1,eakf_model1,0.9999999996321032,2008-12-31,5m,3
2,eakf_model2,1.4071517211182771e-36,2008-12-31,5m,3
3,eakf_model3,3.6789665695869925e-10,2008-12-31,5m,3
4,sarima,0.0,2008-12-31,5m,3
0,arima,0.0,2008-12-31,6m,3
1,eakf_model1,0.9999999996613704,2008-12-31,6m,3
2,eakf_model2,1.6118587456228866e-46,2008-12-31,6m,3
3,eakf_model3,3.386295500457976e-10,2008-12-31,6m,3
4,sarima,0.0,2008-12-31,6m,3
0,arima,0.0,2009-01-31,1m,3
1,eakf_model1,6.237877374743332e-11,2009-01-31,1m,3
2,eakf_model2,1.2360596652998537e-17,2009-01-31,1m,3
3,eakf_model3,0.9999999999376212,2009-01-31,1m,3
4,sarima,0.0,2009-01-31,1m,3
0,arima,0.0,2009-01-31,2m,3
1,eakf_model1,1.0809217842285437e-12,2009-01-31,2m,3
2,eakf_model2,0.999999999961758,2009-01-31,2m,3
3,eakf_model3,3.71611715938424e-11,2009-01-31,2m,3
4,sarima,1.1101669181893176e-303,2009-01-31,2m,3
0,arima,0.0,2009-01-31,3m,3
1,eakf_model1,5.845794564851753e-11,2009-01-31,3m,3
2,eakf_model2,0.999999999941542,2009-01-31,3m,3
3,eakf_model3,1.1837237737850964e-18,2009-01-31,3m,3
4,sarima,0.0,2009-01-31,3m,3
0,arima,0.0,2009-01-31,4m,3
1,eakf_model1,1.2564486623823362e-10,2009-01-31,4m,3
2,eakf_model2,0.9999999998743552,2009-01-31,4m,3
3,eakf_model3,2.66667436474338e-25,2009-01-31,4m,3
4,sarima,0.0,2009-01-31,4m,3
0,arima,0.0,2009-01-31,5m,3
1,eakf_model1,0.9999999998888448,2009-01-31,5m,3
2,eakf_model2,9.348677101005444e-11,2009-01-31,5m,3
3,eakf_model3,1.7668426864615057e-11,2009-01-31,5m,3
4,sarima,0.0,2009-01-31,5m,3
0,arima,0.0,2009-01-31,6m,3
1,eakf_model1,0.999999992855216,2009-01-31,6m,3
2,eakf_model2,6.106451447515293e-143,2009-01-31,6m,3
3,eakf_model3,7.144783722627271e-09,2009-01-31,6m,3
4,sarima,0.0,2009-01-31,6m,3
0,arima,0.0,2009-02-28,1m,3
1,eakf_model1,1.4328507516455555e-10,2009-02-28,1m,3
2,eakf_model2,2.7014401528532957e-34,2009-02-28,1m,3
3,eakf_model3,0.9999999998567148,2009-02-28,1m,3
4,sarima,0.0,2009-02-28,1m,3
0,arima,0.0,2009-02-28,2m,3
1,eakf_model1,0.9999999950092786,2009-02-28,2m,3
2,eakf_model2,2.366757523420029e-42,2009-02-28,2m,3
3,eakf_model3,4.990721313170215e-09,2009-02-28,2m,3
4,sarima,0.0,2009-02-28,2m,3
0,arima,0.0,2009-02-28,3m,3
1,eakf_model1,4.7729634467617926e-11,2009-02-28,3m,3
2,eakf_model2,0.9999999999522652,2009-02-28,3m,3
3,eakf_model3,5.184836390868725e-15,2009-02-28,3m,3
4,sarima,0.0,2009-02-28,3m,3
0,arima,0.0,2009-02-28,4m,3
1,eakf_model1,5.546988530989514e-10,2009-02-28,4m,3
2,eakf_model2,0.999999999445301,2009-02-28,4m,3
3,eakf_model3,8.147357994520482e-35,2009-02-28,4m,3
4,sarima,0.0,2009-02-28,4m,3
0,arima,0.0,2009-02-28,5m,3
1,eakf_model1,0.9999999764019007,2009-02-28,5m,3
2,eakf_model2,2.3598099116131025e-08,2009-02-28,5m,3
3,eakf_model3,1.3082417866248962e-115,2009-02-28,5m,3
4,sarima,0.0,2009-02-28,5m,3
0,arima,0.0,2009-02-28,6m,3
1,eakf_model1,0.9999999993775452,2009-02-28,6m,3
