,year,mmwr_week,Reporting Area,Lyme disease current week,Lyme disease previous 52 weeks median ,Lyme disease previous 52 weeks maximum ,Lyme disease cummulative for 2014,Lyme disease cummulative for 2013,Malaria current week,Malaria previous 52 weeks median ,Malaria previous 52 weeks maximum ,Malaria cummulative for 2014,Malaria cummulative for 2013,"Meningococcal diseases, invasive �, All groups current week","Meningococcal diseases, invasive �, All groups previous 52 weeks median ","Meningococcal diseases, invasive �, All groups previous 52 weeks maximum ","Meningococcal diseases, invasive �, All groups cummulative for 2014","Meningococcal diseases, invasive �, All groups cummulative for 2013"
49,2014,33,S. ATLANTIC,89,46,309,"1,548","2,2007",10,7,17,273,264,0,1,6,62,68
50,2014,33,Del.,2,7,24,257,309,0,0,1,2,6,0,0,1,1,2
51,2014,33,D.C.,0,0,4,13,25,0,0,2,3,12,0,0,0,0,0
52,2014,33,Fla.,6,2,9,64,72,4,1,3,37,36,0,1,3,29,35
53,2014,33,Ga.,0,0,3,3,6,0,1,5,54,49,0,0,2,10,9
54,2014,33,Md.,16,16,53,551,805,3,2,10,100,89,0,0,1,4,3
55,2014,33,N.C.,0,0,27,64,84,0,0,7,25,15,0,0,3,11,10
56,2014,33,S.C.,0,1,5,19,16,0,0,1,2,8,0,0,1,2,2
57,2014,33,Va.,65,14,267,498,571,3,1,5,48,48,0,0,2,5,5
58,2014,33,W. Va.,0,2,11,66,97,0,0,1,2,1,0,0,0,0,2
59,2014,33,E.S. CENTRAL,4,2,10,96,42,1,1,4,27,26,0,0,2,12,9
60,2014,33,Ala.,1,0,6,39,16,0,0,1,6,2,0,0,1,5,2
61,2014,33,Ky.,1,1,9,32,17,0,0,2,8,8,0,0,1,2,1
62,2014,33,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,33,Tenn.,2,0,4,25,9,1,0,2,12,13,0,0,1,4,3
64,2014,33,W.S. CENTRAL,1,0,13,11,44,0,1,21,47,60,0,1,6,29,37
65,2014,33,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,33,La.,0,0,1,1,0,0,0,1,6,6,0,0,2,5,8
67,2014,33,Okla.,0,0,2,0,1,0,0,2,2,7,0,0,2,7,5
68,2014,33,Tex.,1,0,11,10,43,0,1,19,37,46,0,0,5,16,19
69,2014,33,MOUNTAIN,0,1,5,26,65,0,1,6,32,62,0,0,3,21,31
70,2014,33,Ariz.,0,0,2,5,14,0,0,3,15,25,0,0,2,9,10
71,2014,33,Colo.,0,0,0,0,0,0,0,3,6,22,0,0,1,1,6
72,2014,33,Idaho,0,0,1,6,12,0,0,1,1,3,0,0,1,2,4
73,2014,33,Mont.,0,0,2,6,12,0,0,1,1,0,0,0,1,4,0
74,2014,33,Nev.,0,0,2,5,5,0,0,2,6,5,0,0,1,2,1
75,2014,33,N. Mex.,0,0,1,0,4,0,0,1,1,1,0,0,1,2,1
76,2014,33,Utah,0,0,1,2,15,0,0,1,2,6,0,0,1,1,7
77,2014,33,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,33,PACIFIC,5,2,10,68,119,5,3,9,73,84,3,2,7,68,94
79,2014,33,Alaska,0,0,3,13,6,0,0,1,1,2,0,0,0,0,0
80,2014,33,Calif.,0,0,8,4,76,2,2,5,43,59,1,1,5,43,76
81,2014,33,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,33,Oreg.,2,1,4,45,30,0,0,2,9,6,0,0,3,14,9
83,2014,33,Wash.,3,0,4,6,7,3,0,3,20,16,2,0,5,10,8
84,2014,33,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,33,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,33,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,33,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,33,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,34,UNITED STATES,393,443,"1,354","16,632","25,886",30,25,51,870,"1,030",2,8,24,281,392
23,2014,34,NEW ENGLAND,71,123,393,"4,940","9,741",3,2,8,60,85,0,0,3,9,16
24,2014,34,Conn.,3,24,104,"1,036","2,356",0,0,2,8,18,0,0,1,1,2
25,2014,34,Maine,3,15,76,648,909,0,0,2,4,3,0,0,1,0,2
26,2014,34,Mass.,0,53,219,"2,144","4,153",0,1,3,31,53,0,0,3,7,6
27,2014,34,N.H.,0,9,42,292,"1,352",0,0,2,4,8,0,0,0,0,2
28,2014,34,R.I.,61,9,69,477,362,3,0,8,11,0,0,0,1,1,1
29,2014,34,Vt.,4,10,57,343,609,0,0,2,2,3,0,0,1,0,3
30,2014,34,MID. ATLANTIC,261,179,783,"8,762","9,625",10,8,21,237,244,1,1,3,27,61
31,2014,34,N.J.,0,44,129,"1,434","2,838",0,1,6,43,65,0,0,2,5,11
32,2014,34,N.Y. (Upstate),121,49,226,"1,889","2,084",4,1,5,42,34,0,0,3,5,17
33,2014,34,N.Y. City,17,3,441,519,506,5,3,13,111,100,0,0,2,8,14
34,2014,34,Pa.,123,61,536,"4,920","4,197",1,1,4,41,45,1,0,2,9,19
35,2014,34,E.N. CENTRAL,4,18,88,904,"2,049",2,2,6,70,105,0,1,4,31,41
36,2014,34,Ill.,0,1,14,123,300,0,0,4,22,50,0,0,2,10,7
37,2014,34,Ind.,0,0,3,10,94,0,0,2,5,15,0,0,1,3,13
38,2014,34,Mich.,1,2,11,64,109,0,0,2,11,13,0,0,2,8,3
39,2014,34,Ohio,3,1,10,56,68,2,1,3,28,19,0,0,2,6,7
40,2014,34,Wis.,0,12,72,651,"1,478",0,0,2,4,8,0,0,1,4,11
41,2014,34,W.N. CENTRAL,0,7,104,162,"2,106",1,1,7,44,75,0,0,3,16,29
42,2014,34,Iowa,0,1,14,120,216,0,0,2,8,9,0,0,1,1,1
43,2014,34,Kans.,0,0,3,9,22,0,0,2,8,7,0,0,1,1,3
44,2014,34,Minn.,0,0,95,3,"1,835",0,0,5,2,44,0,0,2,4,9
45,2014,34,Mo.,0,0,2,8,2,1,0,1,12,3,0,0,2,7,6
46,2014,34,Nebr.,0,0,4,11,8,0,0,2,6,3,0,0,1,0,3
47,2014,34,N. Dak.,0,0,4,9,19,0,0,1,6,3,0,0,1,1,3
48,2014,34,S. Dak.,0,0,1,2,4,0,0,1,2,6,0,0,1,2,4
49,2014,34,S. ATLANTIC,49,46,309,"1,646","2,081",10,7,16,274,277,1,1,6,64,69
50,2014,34,Del.,6,8,24,283,329,0,0,1,2,7,0,0,1,1,2
51,2014,34,D.C.,0,0,4,13,22,0,0,2,3,12,0,0,0,0,0
52,2014,34,Fla.,6,2,9,70,77,0,1,4,37,37,1,1,3,30,36
53,2014,34,Ga.,0,0,3,3,6,3,1,5,60,51,0,0,2,10,9
54,2014,34,Md.,13,16,54,590,834,5,2,10,94,94,0,0,1,4,3
55,2014,34,N.C.,1,0,27,65,92,0,0,7,25,15,0,0,3,11,10
56,2014,34,S.C.,0,1,5,19,18,0,0,1,2,8,0,0,1,2,2
57,2014,34,Va.,20,14,267,530,600,2,1,5,49,52,0,0,2,6,5
58,2014,34,W. Va.,3,2,11,73,103,0,0,1,2,1,0,0,0,0,2
59,2014,34,E.S. CENTRAL,5,2,10,105,45,2,1,4,29,27,0,0,2,12,9
60,2014,34,Ala.,1,0,6,40,17,2,0,1,8,2,0,0,1,5,2
61,2014,34,Ky.,4,1,9,38,17,0,0,2,8,9,0,0,1,2,1
62,2014,34,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,34,Tenn.,0,0,4,27,11,0,0,2,12,13,0,0,1,4,3
64,2014,34,W.S. CENTRAL,0,0,13,12,45,0,1,21,47,64,0,1,6,30,40
65,2014,34,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,34,La.,0,0,1,1,0,0,0,1,6,7,0,0,2,5,8
67,2014,34,Okla.,0,0,2,0,1,0,0,2,2,7,0,0,2,7,6
68,2014,34,Tex.,0,0,11,11,44,0,1,19,37,49,0,0,5,17,21
69,2014,34,MOUNTAIN,2,1,5,28,68,1,1,6,34,66,0,0,3,21,31
70,2014,34,Ariz.,0,0,2,5,16,0,0,3,15,26,0,0,2,9,10
71,2014,34,Colo.,0,0,0,0,0,1,0,3,7,25,0,0,1,1,6
72,2014,34,Idaho,1,0,1,7,13,0,0,1,2,3,0,0,1,2,4
73,2014,34,Mont.,1,0,2,7,12,0,0,1,1,0,0,0,1,4,0
74,2014,34,Nev.,0,0,2,5,5,0,0,2,6,5,0,0,1,2,1
75,2014,34,N. Mex.,0,0,1,0,4,0,0,1,1,1,0,0,1,2,1
76,2014,34,Utah,0,0,1,2,15,0,0,1,2,6,0,0,1,1,7
77,2014,34,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,34,PACIFIC,1,2,10,73,126,1,3,9,75,87,0,2,7,71,96
79,2014,34,Alaska,0,0,3,13,7,0,0,1,1,3,0,0,0,0,0
80,2014,34,Calif.,0,0,8,4,81,0,2,5,44,60,0,1,5,46,78
81,2014,34,Hawaii,N,0,0,N,N,0,0,0,0,1,0,0,1,1,1
82,2014,34,Oreg.,0,1,4,49,31,1,0,2,10,7,0,0,3,14,9
83,2014,34,Wash.,1,0,4,7,7,0,0,3,20,16,0,0,5,10,8
84,2014,34,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,34,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,34,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,34,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,34,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,35,UNITED STATES,324,444,"1,375","17,426","26,885",25,25,51,916,"1,072",4,8,24,285,400
23,2014,35,NEW ENGLAND,8,123,395,"5,034","10,043",1,2,8,61,89,0,0,3,9,16
24,2014,35,Conn.,0,22,105,"1,044","2,394",0,0,2,8,18,0,0,1,1,2
25,2014,35,Maine,0,15,79,658,983,0,0,2,4,3,0,0,1,0,2
26,2014,35,Mass.,0,50,219,"2,144","4,259",0,1,3,31,55,0,0,3,7,6
27,2014,35,N.H.,0,9,36,324,"1,381",0,0,2,4,9,0,0,0,0,2
28,2014,35,R.I.,3,9,70,484,362,0,0,8,11,0,0,0,1,1,1
29,2014,35,Vt.,5,10,55,380,664,1,0,2,3,4,0,0,1,0,3
30,2014,35,MID. ATLANTIC,231,179,788,"9,206","10,068",12,8,21,250,258,2,1,3,29,62
31,2014,35,N.J.,0,40,129,"1,434","2,910",0,1,6,44,71,0,0,2,5,12
32,2014,35,N.Y. (Upstate),114,49,226,"2,005","2,236",0,1,5,42,34,1,0,3,6,17
33,2014,35,N.Y. City,9,3,441,528,529,10,3,13,121,108,1,0,2,9,14
34,2014,35,Pa.,108,61,541,"5,239","4,393",2,1,4,43,45,0,0,2,9,19
35,2014,35,E.N. CENTRAL,3,18,95,"1,000","2,121",0,2,6,76,110,0,1,4,31,41
36,2014,35,Ill.,0,1,14,126,307,0,0,4,22,54,0,0,2,10,7
37,2014,35,Ind.,0,0,4,23,96,0,0,3,11,15,0,0,1,3,13
38,2014,35,Mich.,0,2,9,70,117,0,0,2,11,14,0,0,2,8,3
39,2014,35,Ohio,3,1,10,61,72,0,1,3,28,19,0,0,2,6,7
40,2014,35,Wis.,0,13,78,720,"1,529",0,0,2,4,8,0,0,1,4,11
41,2014,35,W.N. CENTRAL,0,7,80,170,"2,182",1,1,7,45,82,0,0,3,16,29
42,2014,35,Iowa,0,1,16,128,221,0,0,2,8,10,0,0,1,1,1
43,2014,35,Kans.,0,0,3,9,23,0,0,2,8,7,0,0,1,1,3
44,2014,35,Minn.,0,0,74,3,"1,903",0,0,5,2,49,0,0,2,4,9
45,2014,35,Mo.,0,0,2,8,2,1,0,1,13,4,0,0,2,7,6
46,2014,35,Nebr.,0,0,4,11,8,0,0,2,6,3,0,0,1,0,3
47,2014,35,N. Dak.,0,0,4,9,21,0,0,1,6,3,0,0,1,1,3
48,2014,35,S. Dak.,0,0,1,2,4,0,0,1,2,6,0,0,1,2,4
49,2014,35,S. ATLANTIC,75,46,309,"1,784","2,165",5,7,16,281,281,0,1,6,64,73
50,2014,35,Del.,0,8,24,283,341,0,0,1,2,8,0,0,1,1,2
51,2014,35,D.C.,0,0,4,13,22,0,0,2,3,12,0,0,0,0,0
52,2014,35,Fla.,12,2,9,83,82,1,1,4,38,37,0,1,3,30,39
53,2014,35,Ga.,0,0,3,3,6,1,1,5,61,53,0,0,2,10,10
54,2014,35,Md.,11,16,57,624,859,3,2,10,97,95,0,0,1,4,3
55,2014,35,N.C.,0,0,27,65,94,0,0,7,25,15,0,0,3,11,10
56,2014,35,S.C.,0,1,5,19,21,0,0,1,2,8,0,0,1,2,2
57,2014,35,Va.,52,15,267,621,632,0,1,5,51,52,0,0,2,6,5
58,2014,35,W. Va.,0,2,11,73,108,0,0,1,2,1,0,0,0,0,2
59,2014,35,E.S. CENTRAL,5,2,10,116,50,2,1,5,35,28,0,0,2,12,9
60,2014,35,Ala.,0,0,6,45,20,0,0,3,9,2,0,0,1,5,2
61,2014,35,Ky.,1,1,9,39,19,0,0,2,9,9,0,0,1,2,1
62,2014,35,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,35,Tenn.,4,0,4,32,11,2,0,2,16,14,0,0,1,4,3
64,2014,35,W.S. CENTRAL,0,0,13,15,49,2,1,21,53,66,1,1,6,31,40
65,2014,35,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,35,La.,0,0,1,2,0,0,0,1,8,7,1,0,2,6,8
67,2014,35,Okla.,0,0,2,0,1,0,0,2,2,7,0,0,2,7,6
68,2014,35,Tex.,0,0,11,13,48,2,1,19,41,51,0,0,5,17,21
69,2014,35,MOUNTAIN,0,1,5,33,71,0,1,6,34,68,0,0,3,21,31
70,2014,35,Ariz.,0,0,2,10,18,0,0,3,15,26,0,0,2,9,10
71,2014,35,Colo.,0,0,0,0,0,0,0,3,7,26,0,0,1,1,6
72,2014,35,Idaho,0,0,1,7,14,0,0,1,2,3,0,0,1,2,4
73,2014,35,Mont.,0,0,2,7,12,0,0,1,1,0,0,0,1,4,0
74,2014,35,Nev.,0,0,2,5,5,0,0,2,6,6,0,0,1,2,1
75,2014,35,N. Mex.,0,0,1,0,4,0,0,1,1,1,0,0,1,2,1
76,2014,35,Utah,0,0,1,2,15,0,0,1,2,6,0,0,1,1,7
77,2014,35,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,35,PACIFIC,2,2,10,68,136,2,3,9,81,90,1,2,7,72,99
79,2014,35,Alaska,0,0,2,7,8,0,0,1,1,3,0,0,0,0,0
80,2014,35,Calif.,0,0,8,4,89,0,2,5,46,63,1,1,5,47,81
81,2014,35,Hawaii,N,0,0,N,N,0,0,1,2,1,0,0,1,1,1
82,2014,35,Oreg.,1,1,4,50,32,1,0,2,11,7,0,0,3,14,9
83,2014,35,Wash.,1,0,4,7,7,1,0,3,21,16,0,0,5,10,8
84,2014,35,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,35,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,35,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,35,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,35,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,36,UNITED STATES,238,441,"1,389","18,183","27,816",27,25,51,964,"1,122",2,8,24,289,408
23,2014,36,NEW ENGLAND,8,119,397,"5,238","10,339",2,2,8,63,94,0,0,3,9,16
24,2014,36,Conn.,0,21,105,"1,044","2,457",0,0,2,8,18,0,0,1,1,2
25,2014,36,Maine,3,15,85,806,"1,011",0,0,2,4,5,0,0,1,0,2
26,2014,36,Mass.,0,43,219,"2,144","4,372",0,1,3,31,58,0,0,3,7,6
27,2014,36,N.H.,0,8,38,342,"1,417",0,0,2,4,9,0,0,0,0,2
28,2014,36,R.I.,4,9,71,498,388,1,0,8,12,0,0,0,1,1,1
29,2014,36,Vt.,1,10,47,404,694,1,0,2,4,4,0,0,1,0,3
30,2014,36,MID. ATLANTIC,155,179,794,"9,574","10,466",14,8,21,270,272,0,1,3,29,62
31,2014,36,N.J.,0,37,129,"1,433","3,039",0,1,5,48,72,0,0,2,5,12
32,2014,36,N.Y. (Upstate),87,48,226,"2,088","2,332",4,1,5,46,36,0,0,3,6,17
33,2014,36,N.Y. City,2,3,441,530,555,9,3,13,130,115,0,0,2,9,14
34,2014,36,Pa.,66,61,547,"5,523","4,540",1,1,4,46,49,0,0,2,9,19
35,2014,36,E.N. CENTRAL,1,16,95,"1,048","2,186",0,2,6,76,114,1,1,4,32,43
36,2014,36,Ill.,0,1,14,127,307,0,0,3,22,55,0,0,2,10,7
37,2014,36,Ind.,0,0,5,26,96,0,0,3,11,15,0,0,1,3,13
38,2014,36,Mich.,0,2,9,74,126,0,0,2,11,15,0,0,2,8,3
39,2014,36,Ohio,0,1,10,63,75,0,1,3,28,20,1,0,2,7,9
40,2014,36,Wis.,1,13,78,758,"1,582",0,0,2,4,9,0,0,1,4,11
41,2014,36,W.N. CENTRAL,0,6,80,177,"2,262",0,1,4,45,86,0,0,3,17,31
42,2014,36,Iowa,0,1,16,133,224,0,0,2,8,10,0,0,1,1,1
43,2014,36,Kans.,0,0,3,9,24,0,0,2,8,7,0,0,1,1,3
44,2014,36,Minn.,0,0,74,3,"1,977",0,0,4,2,53,0,0,2,4,9
45,2014,36,Mo.,0,0,2,10,2,0,0,1,13,4,0,0,2,7,8
46,2014,36,Nebr.,0,0,4,11,8,0,0,2,6,3,0,0,1,0,3
47,2014,36,N. Dak.,0,0,4,9,23,0,0,1,6,3,0,0,1,2,3
48,2014,36,S. Dak.,0,0,1,2,4,0,0,1,2,6,0,0,1,2,4
49,2014,36,S. ATLANTIC,74,46,309,"1,923","2,239",5,8,16,293,295,0,1,6,64,76
50,2014,36,Del.,3,8,24,305,350,0,0,1,2,9,0,0,1,1,2
51,2014,36,D.C.,0,0,4,13,23,0,0,2,3,12,0,0,0,0,0
52,2014,36,Fla.,3,2,12,86,86,2,1,4,40,39,0,1,3,30,42
53,2014,36,Ga.,0,0,3,3,6,1,1,5,67,53,0,0,2,10,10
54,2014,36,Md.,17,14,58,661,892,2,2,10,99,105,0,0,1,4,3
55,2014,36,N.C.,0,0,27,65,105,0,0,7,25,15,0,0,3,11,10
56,2014,36,S.C.,0,1,5,19,23,0,0,1,2,8,0,0,1,2,2
57,2014,36,Va.,51,15,267,689,643,0,1,5,53,53,0,0,2,6,5
58,2014,36,W. Va.,0,2,12,82,111,0,0,1,2,1,0,0,0,0,2
59,2014,36,E.S. CENTRAL,0,2,10,102,55,0,1,5,36,28,1,0,2,13,9
60,2014,36,Ala.,0,0,6,46,22,0,0,3,10,2,0,0,1,5,2
61,2014,36,Ky.,0,1,9,39,21,0,0,2,9,9,0,0,1,2,1
62,2014,36,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,36,Tenn.,0,0,4,17,12,0,0,2,16,14,1,0,1,5,3
64,2014,36,W.S. CENTRAL,0,0,13,17,52,4,1,21,63,71,0,1,6,31,41
65,2014,36,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,36,La.,0,0,1,2,0,0,0,1,11,8,0,0,2,6,9
67,2014,36,Okla.,0,0,2,0,1,0,0,2,2,9,0,0,2,7,6
68,2014,36,Tex.,0,0,11,15,51,4,1,19,48,53,0,0,5,17,21
69,2014,36,MOUNTAIN,0,1,5,34,73,0,1,6,35,69,0,0,3,21,31
70,2014,36,Ariz.,0,0,2,11,18,0,0,3,16,26,0,0,2,9,10
71,2014,36,Colo.,0,0,0,0,0,0,0,3,7,27,0,0,1,1,6
72,2014,36,Idaho,0,0,1,7,14,0,0,1,2,3,0,0,1,2,4
73,2014,36,Mont.,0,0,2,6,12,0,0,1,1,0,0,0,1,4,0
74,2014,36,Nev.,0,0,2,5,6,0,0,2,6,6,0,0,1,2,1
75,2014,36,N. Mex.,0,0,1,0,5,0,0,1,1,1,0,0,1,2,1
76,2014,36,Utah,0,0,1,3,15,0,0,1,2,6,0,0,1,1,7
77,2014,36,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,36,PACIFIC,0,2,8,70,144,2,3,9,83,93,0,2,7,73,99
79,2014,36,Alaska,0,0,2,7,8,0,0,1,1,3,0,0,0,0,0
80,2014,36,Calif.,0,0,6,4,95,0,2,5,46,65,0,1,5,47,81
81,2014,36,Hawaii,N,0,0,N,N,0,0,1,2,1,0,0,1,2,1
82,2014,36,Oreg.,0,1,4,52,34,0,0,2,11,8,0,0,3,14,9
83,2014,36,Wash.,0,0,4,7,7,2,0,3,23,16,0,0,5,10,8
84,2014,36,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,36,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,36,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,36,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,36,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,37,UNITED STATES,289,428,"1,479","19,456","28,724",31,26,51,"1,013","1,169",2,8,24,294,414
23,2014,37,NEW ENGLAND,4,124,432,"5,644","10,608",0,2,8,65,97,0,0,3,9,18
24,2014,37,Conn.,0,20,139,"1,296","2,510",0,0,2,8,18,0,0,1,1,2
25,2014,37,Maine,0,15,85,818,"1,070",0,0,2,4,6,0,0,1,0,2
26,2014,37,Mass.,0,37,219,"2,144","4,463",0,1,3,31,60,0,0,3,7,8
27,2014,37,N.H.,0,10,48,459,"1,444",0,0,2,6,9,0,0,0,0,2
28,2014,37,R.I.,0,9,74,514,399,0,0,8,12,0,0,0,1,1,1
29,2014,37,Vt.,4,9,48,413,722,0,0,2,4,4,0,0,1,0,3
30,2014,37,MID. ATLANTIC,231,181,824,"10,215","10,870",20,8,21,293,293,0,1,3,29,62
31,2014,37,N.J.,0,37,130,"1,689","3,110",0,1,5,49,73,0,0,2,5,12
32,2014,37,N.Y. (Upstate),118,48,226,"2,211","2,472",3,1,5,49,41,0,0,3,6,17
33,2014,37,N.Y. City,39,3,441,569,590,16,3,13,146,126,0,0,2,9,14
34,2014,37,Pa.,74,61,555,"5,746","4,698",1,1,4,49,53,0,0,2,9,19
35,2014,37,E.N. CENTRAL,2,16,104,"1,128","2,249",2,2,6,78,117,0,1,4,32,44
36,2014,37,Ill.,0,1,18,149,313,0,0,3,22,57,0,0,2,10,7
37,2014,37,Ind.,0,0,7,43,99,0,0,3,11,15,0,0,1,3,14
38,2014,37,Mich.,0,2,9,80,130,0,0,2,11,15,0,0,2,8,3
39,2014,37,Ohio,2,1,10,72,79,2,1,3,30,21,0,0,2,7,9
40,2014,37,Wis.,0,12,80,784,"1,628",0,0,2,4,9,0,0,1,4,11
41,2014,37,W.N. CENTRAL,0,6,63,185,"2,325",0,1,4,46,88,0,0,3,17,31
42,2014,37,Iowa,0,1,18,138,226,0,0,2,8,10,0,0,1,1,1
43,2014,37,Kans.,0,0,3,12,26,0,0,2,9,7,0,0,1,1,3
44,2014,37,Minn.,0,0,55,3,"2,032",0,0,3,2,54,0,0,2,4,9
45,2014,37,Mo.,0,0,2,10,2,0,0,1,13,4,0,0,1,7,8
46,2014,37,Nebr.,0,0,4,11,8,0,0,2,6,3,0,0,1,0,3
47,2014,37,N. Dak.,0,0,4,9,27,0,0,1,6,3,0,0,1,2,3
48,2014,37,S. Dak.,0,0,1,2,4,0,0,1,2,7,0,0,1,2,4
49,2014,37,S. ATLANTIC,47,46,309,"2,048","2,331",3,7,16,303,301,1,1,6,66,77
50,2014,37,Del.,9,8,24,319,374,0,0,1,2,9,0,0,1,1,2
51,2014,37,D.C.,0,0,4,13,24,0,0,2,3,12,0,0,0,0,0
52,2014,37,Fla.,2,2,12,91,94,0,1,4,40,41,1,1,3,31,43
53,2014,37,Ga.,0,0,3,3,6,0,1,5,68,53,0,0,2,10,10
54,2014,37,Md.,17,15,60,707,913,2,2,8,103,108,0,0,1,4,3
55,2014,37,N.C.,0,0,27,65,109,0,0,7,25,16,0,0,3,11,10
56,2014,37,S.C.,0,1,5,21,25,0,0,1,4,8,0,0,1,3,2
57,2014,37,Va.,16,16,267,737,669,1,1,5,56,53,0,0,2,6,5
58,2014,37,W. Va.,3,2,13,92,117,0,0,1,2,1,0,0,0,0,2
59,2014,37,E.S. CENTRAL,0,2,11,105,64,0,1,5,36,28,1,0,2,14,9
60,2014,37,Ala.,0,0,7,49,22,0,0,3,10,2,0,0,1,5,2
61,2014,37,Ky.,0,1,9,39,30,0,0,2,9,9,0,0,1,2,1
62,2014,37,Miss.,0,0,0,0,0,0,0,1,1,3,0,0,1,1,3
63,2014,37,Tenn.,0,0,4,17,12,0,0,2,16,14,1,0,1,6,3
64,2014,37,W.S. CENTRAL,2,0,13,19,52,1,1,21,65,72,0,1,6,31,41
65,2014,37,Ark.,0,0,0,0,0,0,0,1,2,1,0,0,1,1,5
66,2014,37,La.,0,0,1,2,0,0,0,1,11,8,0,0,2,6,9
67,2014,37,Okla.,0,0,2,0,1,1,0,2,3,9,0,0,2,7,6
68,2014,37,Tex.,2,0,11,17,51,0,1,19,49,54,0,0,5,17,21
69,2014,37,MOUNTAIN,1,1,6,39,76,0,1,6,35,71,0,0,3,21,31
70,2014,37,Ariz.,1,0,4,15,20,0,0,3,15,26,0,0,2,9,10
71,2014,37,Colo.,0,0,0,0,0,0,0,3,7,28,0,0,1,1,6
72,2014,37,Idaho,0,0,1,7,14,0,0,1,2,3,0,0,1,2,4
73,2014,37,Mont.,0,0,2,6,12,0,0,1,1,0,0,0,1,4,0
74,2014,37,Nev.,0,0,2,6,7,0,0,2,7,7,0,0,1,2,1
75,2014,37,N. Mex.,0,0,1,0,5,0,0,1,1,1,0,0,1,2,1
76,2014,37,Utah,0,0,1,3,15,0,0,1,2,6,0,0,1,1,7
77,2014,37,Wyo.,0,0,1,2,3,0,0,0,0,0,0,0,0,0,2
78,2014,37,PACIFIC,2,2,6,73,149,5,3,9,92,102,0,2,7,75,101
79,2014,37,Alaska,1,0,2,8,9,0,0,1,1,3,0,0,0,0,0
80,2014,37,Calif.,0,0,3,4,98,1,2,5,51,70,0,1,5,49,83
81,2014,37,Hawaii,N,0,0,N,N,0,0,1,2,1,0,0,1,2,1
82,2014,37,Oreg.,1,1,4,54,35,1,0,2,12,9,0,0,3,14,9
83,2014,37,Wash.,0,0,4,7,7,3,0,3,26,19,0,0,5,10,8
84,2014,37,Amer. Samoa,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
85,2014,37,C.N.M.I.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2014,37,Guam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,37,P.R.,N,0,0,N,N,0,0,1,1,0,0,0,1,1,1
88,2014,37,V.I.,N,0,0,N,N,0,0,0,0,0,0,0,0,0,0
22,2014,38,UNITED STATES,230,411,"1,528","20,354","29,495",13,26,51,"1,048","1,220",2,8,24,298,420
23,2014,38,NEW ENGLAND,10,121,453,"5,909","10,880",0,2,8,65,99,0,0,3,9,18
24,2014,38,Conn.,0,19,143,"1,421","2,570",0,0,2,8,18,0,0,1,1,2
